-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/05/2019 through 04/01/2020 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
37.75,-3.25,2019,4,5,10.77,2.32,6.07,4.66,73.02,6.9,5.83,10.04,2.67
37.75,-2.75,2019,4,5,10.68,1.13,5.35,4.52,73.16,5.12,6.03,10.54,2.34
37.75,-2.25,2019,4,5,12.59,2.14,6.74,4.73,70.35,3.24,6.02,10.39,2.24
38.25,-6.75,2019,4,5,11.8,6.04,8.43,5.71,81.4,13.3,5.89,8.29,3.52
38.25,-6.25,2019,4,5,11.19,5.46,8.01,5.46,79.5,9.54,6.05,8.36,3.9
38.25,-5.75,2019,4,5,11.48,5.61,8.25,5.36,76.85,8.25,5.68,8.27,3.64
38.25,-5.25,2019,4,5,11.73,5.85,8.3,5.29,75.25,7.88,5.42,8.28,3.17
38.25,-4.75,2019,4,5,11.73,5.67,8.09,5.19,74.34,8.02,5.36,8.51,2.9
38.25,-4.25,2019,4,5,11.49,5.03,7.65,5.05,73.67,8.28,5.5,8.97,2.96
38.25,-3.75,2019,4,5,11.23,4.28,7.19,4.88,72.72,8.36,5.73,9.48,3.25
38.25,-3.25,2019,4,5,10.5,2.85,6.5,4.71,72.27,6.88,5.74,9.59,3.04
38.25,-2.75,2019,4,5,9.9,1.54,5.08,4.47,73.15,4.88,6.31,10.31,3.16
38.25,-2.25,2019,4,5,11.66,1.76,5.64,4.41,70.05,3.12,6.24,10.13,2.96
36.25,-6.75,2019,4,6,15.44,14.09,14.7,7.59,73.61,2.93,9.42,11.14,7.85
36.25,-6.25,2019,4,6,15.19,13.12,14.19,7.42,74.16,3.66,8.94,11.32,7.21
36.25,-5.75,2019,4,6,14.63,10.98,12.8,7.17,77.81,5.59,7.64,10.49,5.37
36.25,-5.25,2019,4,6,14.36,10.6,12.57,7.22,79.21,6.62,7.78,10.48,5.48
36.25,-4.75,2019,4,6,14.5,11.36,13.06,7.38,78.46,6.92,8.61,10.85,6.46
36.25,-4.25,2019,4,6,14.83,12.39,13.69,7.51,76.69,6.65,9.57,11.37,7.58
36.25,-3.75,2019,4,6,14.73,12.63,13.77,7.51,76.09,5.98,10.33,11.94,8.52
36.25,-3.25,2019,4,6,14.78,12.82,13.89,7.43,74.69,4.44,10.69,12.25,8.98
36.25,-2.75,2019,4,6,15.02,13.22,14.2,7.43,73.46,4.33,10.92,12.65,9.04
36.25,-2.25,2019,4,6,15.29,13.76,14.56,7.53,73.08,3.98,11.13,13.15,8.88
36.75,-6.75,2019,4,6,15.7,12.59,14.01,7.26,73.54,3.13,8.5,10.56,6.84
36.75,-6.25,2019,4,6,15.44,10.7,13.06,6.9,74.34,3.58,7.38,10.33,5.2
36.75,-5.75,2019,4,6,13.82,8.14,10.97,6.6,80.64,4.81,6.24,9.42,3.66
36.75,-5.25,2019,4,6,12.82,7.32,10.16,6.53,82.71,5.53,6.38,9.43,3.71
36.75,-4.75,2019,4,6,12.71,7.56,10.26,6.57,82.03,6.23,6.74,9.49,4.17
36.75,-4.25,2019,4,6,13.07,8.09,10.64,6.6,80.23,6.86,7.05,9.46,4.76
36.75,-3.75,2019,4,6,12.72,8.03,10.4,6.5,79.03,6.81,7.88,9.95,6.05
36.75,-3.25,2019,4,6,12.23,7.66,10.0,6.21,76.26,4.58,8.55,10.28,6.94
36.75,-2.75,2019,4,6,13.33,8.23,10.91,6.13,71.85,3.95,8.43,10.45,6.65
36.75,-2.25,2019,4,6,14.95,9.9,12.56,6.38,68.62,3.12,8.34,10.9,6.15
37.25,-6.75,2019,4,6,16.01,9.26,12.3,6.53,74.36,2.54,6.61,9.19,4.68
37.25,-6.25,2019,4,6,15.58,8.04,11.56,6.29,75.19,2.85,5.9,8.92,3.79
37.25,-5.75,2019,4,6,14.17,6.91,10.39,6.19,79.39,3.57,5.37,8.36,3.2
37.25,-5.25,2019,4,6,12.99,6.17,9.5,6.11,81.75,4.17,5.36,8.31,3.12
37.25,-4.75,2019,4,6,12.19,5.62,8.81,6.02,83.05,5.3,5.4,8.32,3.09
37.25,-4.25,2019,4,6,11.59,4.99,8.08,5.87,83.54,6.82,5.53,8.39,3.23
37.25,-3.75,2019,4,6,10.62,3.9,6.95,5.55,82.94,7.74,6.28,9.02,4.29
37.25,-3.25,2019,4,6,9.99,2.78,5.97,5.11,79.69,5.63,6.89,9.36,4.58
37.25,-2.75,2019,4,6,11.27,2.85,6.74,4.93,74.24,4.49,6.82,9.23,4.24
37.25,-2.25,2019,4,6,13.68,4.67,8.96,5.11,68.43,3.21,6.34,8.9,3.76
37.75,-6.75,2019,4,6,14.59,6.65,10.13,5.98,77.97,2.14,5.7,8.46,3.65
37.75,-6.25,2019,4,6,13.89,6.08,9.56,5.86,78.72,2.24,5.68,8.5,3.81
37.75,-5.75,2019,4,6,13.86,5.99,9.46,5.86,79.39,2.64,5.29,8.27,3.41
37.75,-5.25,2019,4,6,13.37,5.92,9.2,5.88,80.54,3.28,5.21,8.2,3.37
37.75,-4.75,2019,4,6,12.41,5.72,8.66,5.87,82.15,4.69,5.3,8.12,3.44
37.75,-4.25,2019,4,6,11.17,5.2,7.83,5.76,83.59,6.65,5.52,8.14,3.61
37.75,-3.75,2019,4,6,10.11,4.09,6.73,5.46,83.56,8.15,5.97,8.67,4.13
37.75,-3.25,2019,4,6,9.68,2.96,5.78,5.15,82.29,6.6,6.2,8.86,3.56
37.75,-2.75,2019,4,6,8.88,1.57,4.79,4.75,80.38,5.16,7.02,9.32,4.01
37.75,-2.25,2019,4,6,10.39,1.81,5.71,4.57,74.39,3.63,6.97,9.19,4.01
38.25,-6.75,2019,4,6,13.22,6.12,9.21,5.93,80.65,2.4,6.08,8.49,4.23
38.25,-6.25,2019,4,6,12.38,5.35,8.48,5.74,81.12,2.12,6.21,8.78,4.52
38.25,-5.75,2019,4,6,12.52,5.14,8.3,5.66,81.03,2.15,5.82,8.59,4.04
38.25,-5.25,2019,4,6,12.23,5.14,8.11,5.65,81.41,2.63,5.67,8.42,3.91
38.25,-4.75,2019,4,6,11.41,5.1,7.76,5.65,82.65,3.9,5.71,8.26,4.0
38.25,-4.25,2019,4,6,10.35,4.86,7.26,5.62,84.08,5.7,5.86,8.19,4.2
38.25,-3.75,2019,4,6,9.76,4.46,6.82,5.49,84.03,7.21,6.08,8.45,4.46
38.25,-3.25,2019,4,6,9.12,3.63,6.07,5.32,84.68,6.39,6.29,8.57,4.2
38.25,-2.75,2019,4,6,7.46,1.76,4.44,4.88,84.28,4.88,7.48,9.51,4.99
38.25,-2.25,2019,4,6,8.5,1.2,4.67,4.53,78.34,3.48,7.8,10.02,5.12
36.25,-6.75,2019,4,7,16.58,14.95,15.89,8.74,78.39,2.42,7.48,8.84,5.87
36.25,-6.25,2019,4,7,16.72,14.09,15.59,8.54,78.06,1.95,7.23,8.88,5.38
36.25,-5.75,2019,4,7,17.01,12.25,14.7,8.2,79.29,2.66,6.36,8.37,4.44
36.25,-5.25,2019,4,7,16.76,12.23,14.54,8.19,79.59,2.61,6.36,8.13,4.48
36.25,-4.75,2019,4,7,16.58,12.99,14.81,8.33,79.37,2.21,6.71,8.39,4.88
36.25,-4.25,2019,4,7,16.55,13.73,15.13,8.46,79.16,1.78,7.2,9.18,5.32
36.25,-3.75,2019,4,7,16.19,13.83,15.03,8.48,79.66,1.54,7.98,10.25,5.85
36.25,-3.25,2019,4,7,16.17,13.86,15.04,8.39,78.66,1.02,8.57,10.74,6.14
36.25,-2.75,2019,4,7,16.28,14.14,15.26,8.36,77.64,1.06,9.05,10.98,6.71
36.25,-2.25,2019,4,7,16.3,14.61,15.51,8.45,77.47,1.04,9.52,11.37,7.4
36.75,-6.75,2019,4,7,16.47,13.42,15.24,8.49,79.41,4.63,6.89,8.95,5.24
36.75,-6.25,2019,4,7,17.33,11.59,14.73,8.15,79.06,3.56,6.26,8.84,4.19
36.75,-5.75,2019,4,7,17.16,9.23,13.29,7.76,81.89,4.2,5.55,8.14,3.34
36.75,-5.25,2019,4,7,16.49,8.66,12.58,7.55,82.35,3.99,5.59,7.96,3.49
36.75,-4.75,2019,4,7,16.11,8.93,12.45,7.49,81.61,3.64,5.66,7.78,3.72
36.75,-4.25,2019,4,7,15.96,9.33,12.52,7.48,80.6,3.41,5.78,7.67,3.83
36.75,-3.75,2019,4,7,15.16,9.39,12.16,7.35,80.0,3.09,6.68,8.32,4.36
36.75,-3.25,2019,4,7,14.84,8.96,11.79,6.99,77.0,1.7,7.55,9.27,4.9
36.75,-2.75,2019,4,7,15.85,9.2,12.53,6.88,73.34,1.48,7.38,9.09,4.99
36.75,-2.25,2019,4,7,16.99,10.74,13.97,7.17,71.24,1.13,7.23,8.7,5.33
37.25,-6.75,2019,4,7,16.92,9.89,13.78,7.96,81.58,5.62,5.44,8.26,3.6
37.25,-6.25,2019,4,7,17.37,8.55,13.4,7.69,81.16,5.25,5.26,8.31,3.07
37.25,-5.75,2019,4,7,17.09,7.3,12.59,7.47,82.53,5.52,5.0,7.68,2.69
37.25,-5.25,2019,4,7,16.47,6.57,11.77,7.2,82.95,5.17,4.87,7.23,2.67
37.25,-4.75,2019,4,7,15.73,6.11,10.97,6.94,83.18,4.97,4.75,6.88,2.78
37.25,-4.25,2019,4,7,14.79,5.75,10.1,6.69,83.28,5.06,4.82,6.79,2.91
37.25,-3.75,2019,4,7,13.33,5.33,9.03,6.35,82.62,4.98,5.57,7.35,3.07
37.25,-3.25,2019,4,7,12.81,4.33,8.13,5.83,79.4,3.08,6.38,8.7,3.19
37.25,-2.75,2019,4,7,14.06,4.09,8.7,5.56,74.58,2.2,6.31,9.09,2.86
37.25,-2.25,2019,4,7,16.28,5.53,10.73,5.74,69.67,1.3,5.7,8.4,2.74
37.75,-6.75,2019,4,7,16.75,6.93,11.97,7.48,84.65,5.48,4.36,7.1,2.59
37.75,-6.25,2019,4,7,16.36,6.46,11.68,7.26,83.62,5.93,4.75,7.36,2.9
37.75,-5.75,2019,4,7,16.46,6.14,11.7,7.14,82.48,6.07,4.67,7.01,2.75
37.75,-5.25,2019,4,7,16.29,5.97,11.46,6.96,81.89,5.84,4.67,6.71,2.79
37.75,-4.75,2019,4,7,15.77,5.79,10.88,6.76,82.01,5.67,4.77,6.51,3.13
37.75,-4.25,2019,4,7,14.9,5.49,10.0,6.51,82.34,5.64,5.0,6.51,3.51
37.75,-3.75,2019,4,7,13.78,4.96,8.99,6.16,81.72,5.5,5.41,6.89,3.34
37.75,-3.25,2019,4,7,13.08,4.16,7.99,5.77,80.77,4.16,5.8,7.96,2.82
37.75,-2.75,2019,4,7,11.96,2.88,6.86,5.33,79.39,2.8,6.75,9.72,2.94
37.75,-2.25,2019,4,7,13.22,2.82,7.67,5.12,74.2,1.45,6.67,10.3,2.74
38.25,-6.75,2019,4,7,15.68,6.57,11.08,7.31,86.42,4.85,4.5,6.42,3.17
38.25,-6.25,2019,4,7,15.4,5.97,10.69,7.02,84.62,5.21,4.82,6.66,3.49
38.25,-5.75,2019,4,7,15.49,5.69,10.76,6.82,82.38,5.25,4.72,6.48,3.21
38.25,-5.25,2019,4,7,15.64,5.61,10.73,6.65,80.71,5.17,4.81,6.42,3.15
38.25,-4.75,2019,4,7,15.63,5.56,10.48,6.48,79.97,5.13,5.05,6.51,3.38
38.25,-4.25,2019,4,7,15.39,5.42,10.03,6.29,79.72,5.07,5.38,6.73,3.63
38.25,-3.75,2019,4,7,14.98,5.19,9.6,6.07,78.72,4.8,5.65,7.07,3.33
38.25,-3.25,2019,4,7,14.14,4.74,8.76,5.8,78.99,3.97,5.93,7.56,3.11
38.25,-2.75,2019,4,7,11.98,3.15,6.98,5.35,79.49,2.69,7.07,9.44,3.68
38.25,-2.25,2019,4,7,12.2,2.73,6.98,5.02,75.22,1.54,7.43,10.79,3.37
36.25,-6.75,2019,4,8,16.49,15.53,16.07,9.42,83.99,5.01,7.05,8.06,6.07
36.25,-6.25,2019,4,8,16.94,14.67,15.76,9.4,85.09,4.38,6.68,8.19,5.38
36.25,-5.75,2019,4,8,17.71,12.61,14.96,9.08,86.17,4.07,5.71,7.89,4.13
36.25,-5.25,2019,4,8,17.75,12.73,15.02,9.09,85.76,4.06,5.43,7.63,3.75
36.25,-4.75,2019,4,8,17.53,13.71,15.44,9.29,85.4,3.57,5.51,7.57,3.84
36.25,-4.25,2019,4,8,17.27,14.64,15.81,9.52,85.66,2.48,5.81,7.74,4.21
36.25,-3.75,2019,4,8,16.97,14.98,15.82,9.61,86.16,1.29,6.42,8.11,4.98
36.25,-3.25,2019,4,8,16.85,14.94,15.9,9.59,85.31,0.53,6.92,8.57,5.71
36.25,-2.75,2019,4,8,16.93,15.13,16.06,9.62,85.04,0.45,7.45,8.88,6.5
36.25,-2.25,2019,4,8,16.9,15.42,16.18,9.7,85.38,0.35,8.11,9.29,7.23
36.75,-6.75,2019,4,8,16.9,14.28,15.73,9.14,83.15,4.11,6.67,7.94,5.41
36.75,-6.25,2019,4,8,17.79,12.53,15.26,8.94,83.88,3.92,6.07,7.94,4.36
36.75,-5.75,2019,4,8,17.54,10.15,13.93,8.6,86.6,4.44,5.34,7.78,3.38
36.75,-5.25,2019,4,8,17.27,9.84,13.53,8.44,86.38,4.75,5.23,7.71,3.18
36.75,-4.75,2019,4,8,17.11,10.44,13.67,8.47,85.48,4.48,5.09,7.38,3.1
36.75,-4.25,2019,4,8,16.94,11.11,13.91,8.56,84.84,3.65,4.95,6.99,3.14
36.75,-3.75,2019,4,8,16.36,11.27,13.72,8.48,84.09,2.71,5.52,7.36,3.93
36.75,-3.25,2019,4,8,15.84,11.26,13.48,8.26,81.74,1.49,6.25,7.84,4.89
36.75,-2.75,2019,4,8,17.02,11.64,14.15,8.32,80.07,1.27,6.29,7.81,5.17
36.75,-2.25,2019,4,8,18.16,12.84,15.34,8.7,79.44,0.92,6.61,8.06,5.61
37.25,-6.75,2019,4,8,18.92,11.08,15.0,8.17,78.54,3.97,5.38,7.4,3.91
37.25,-6.25,2019,4,8,19.1,10.05,14.71,8.12,79.34,4.19,5.24,7.43,3.52
37.25,-5.75,2019,4,8,18.14,9.17,13.93,8.17,82.84,5.06,5.04,7.34,3.13
37.25,-5.25,2019,4,8,17.39,8.76,13.31,8.09,84.38,5.61,4.93,7.31,2.93
37.25,-4.75,2019,4,8,16.8,8.44,12.78,7.98,85.06,5.73,4.71,7.15,2.66
37.25,-4.25,2019,4,8,16.17,8.0,12.17,7.81,85.13,5.42,4.55,7.05,2.49
37.25,-3.75,2019,4,8,15.18,7.48,11.27,7.45,83.91,4.79,5.01,7.59,2.96
37.25,-3.25,2019,4,8,14.79,6.97,10.62,7.01,80.71,3.28,5.35,7.77,3.51
37.25,-2.75,2019,4,8,16.41,7.32,11.3,6.9,77.62,2.64,5.01,7.12,3.29
37.25,-2.25,2019,4,8,18.49,9.06,13.15,7.24,74.52,1.72,4.55,6.44,3.08
37.75,-6.75,2019,4,8,19.47,7.9,13.55,7.16,75.62,3.99,4.56,6.84,2.84
37.75,-6.25,2019,4,8,18.91,7.59,13.25,7.23,76.62,4.24,4.82,7.07,3.16
37.75,-5.75,2019,4,8,18.5,7.73,13.28,7.43,78.38,5.11,4.77,6.98,3.06
37.75,-5.25,2019,4,8,17.76,7.84,13.14,7.6,80.39,5.91,4.8,7.05,3.02
37.75,-4.75,2019,4,8,16.87,7.69,12.75,7.7,82.46,6.5,4.82,7.17,2.92
37.75,-4.25,2019,4,8,15.99,7.35,12.11,7.66,84.01,6.75,4.88,7.35,2.86
37.75,-3.75,2019,4,8,15.18,7.17,11.25,7.42,84.06,6.54,5.12,7.73,3.16
37.75,-3.25,2019,4,8,15.15,5.88,10.54,7.05,82.69,5.07,4.93,7.6,2.87
37.75,-2.75,2019,4,8,14.57,5.64,9.74,6.68,81.71,3.75,5.25,7.49,3.27
37.75,-2.25,2019,4,8,15.82,6.62,10.51,6.57,77.96,2.23,4.86,6.94,3.1
38.25,-6.75,2019,4,8,18.49,7.16,12.7,6.79,75.19,3.56,4.73,6.9,2.99
38.25,-6.25,2019,4,8,18.15,6.7,12.27,6.71,75.34,3.55,4.98,7.11,3.28
38.25,-5.75,2019,4,8,17.85,6.79,12.26,6.79,75.84,4.09,4.85,6.87,3.22
38.25,-5.25,2019,4,8,17.34,6.84,12.21,6.93,77.0,4.64,4.84,6.95,3.16
38.25,-4.75,2019,4,8,16.58,6.76,12.01,7.09,78.9,5.17,4.9,7.2,3.08
38.25,-4.25,2019,4,8,15.71,6.68,11.68,7.21,81.05,5.61,4.97,7.49,3.01
38.25,-3.75,2019,4,8,15.03,6.86,11.34,7.26,82.38,5.88,4.98,7.66,3.04
38.25,-3.25,2019,4,8,14.91,5.77,10.72,7.14,83.8,5.33,4.93,7.75,2.91
38.25,-2.75,2019,4,8,13.58,5.26,9.38,6.76,84.49,3.99,5.68,8.3,3.55
38.25,-2.25,2019,4,8,14.34,5.66,9.54,6.49,81.13,2.63,5.53,8.19,3.35
36.25,-6.75,2019,4,9,16.52,15.03,15.77,8.05,73.19,0.12,6.73,8.89,5.3
36.25,-6.25,2019,4,9,17.06,13.67,15.38,7.9,73.72,0.11,6.27,7.98,4.8
36.25,-5.75,2019,4,9,17.9,11.0,14.32,7.46,75.04,0.09,5.4,7.66,3.65
36.25,-5.25,2019,4,9,17.76,11.09,14.27,7.48,75.08,0.13,5.62,7.89,4.01
36.25,-4.75,2019,4,9,17.36,12.29,14.7,7.71,74.81,0.17,6.27,8.26,4.81
36.25,-4.25,2019,4,9,17.05,13.41,15.18,7.97,74.83,0.19,7.01,8.65,5.52
36.25,-3.75,2019,4,9,16.8,13.73,15.26,8.09,75.28,0.18,7.77,9.21,6.13
36.25,-3.25,2019,4,9,16.69,14.13,15.48,8.11,74.41,0.11,8.18,9.66,6.62
36.25,-2.75,2019,4,9,16.75,14.7,15.78,8.3,74.77,0.12,8.34,10.07,7.05
36.25,-2.25,2019,4,9,16.66,15.25,15.98,8.61,76.73,0.13,8.5,10.67,7.21
36.75,-6.75,2019,4,9,17.01,13.49,15.26,7.71,72.87,0.17,6.39,8.39,4.96
36.75,-6.25,2019,4,9,18.14,10.84,14.64,7.32,72.84,0.1,5.63,7.91,3.48
36.75,-5.75,2019,4,9,18.43,8.01,13.1,6.81,74.77,0.12,4.87,7.81,2.4
36.75,-5.25,2019,4,9,17.92,7.34,12.4,6.65,75.27,0.22,5.03,7.99,2.7
36.75,-4.75,2019,4,9,17.33,7.85,12.4,6.71,74.97,0.34,5.36,7.91,3.45
36.75,-4.25,2019,4,9,16.8,8.7,12.68,6.84,74.32,0.43,5.67,7.67,4.17
36.75,-3.75,2019,4,9,15.89,9.1,12.55,6.84,73.59,0.43,6.34,8.05,4.82
36.75,-3.25,2019,4,9,15.5,9.34,12.44,6.59,70.22,0.24,6.92,8.95,5.3
36.75,-2.75,2019,4,9,16.62,9.91,13.24,6.7,68.61,0.22,6.49,9.31,4.79
36.75,-2.25,2019,4,9,17.72,11.59,14.63,7.17,68.72,0.17,6.19,9.69,4.36
37.25,-6.75,2019,4,9,18.4,9.73,13.92,6.88,71.92,0.57,5.29,7.29,3.54
37.25,-6.25,2019,4,9,19.01,8.14,13.56,6.56,71.09,0.3,4.91,7.48,2.57
37.25,-5.75,2019,4,9,18.72,7.05,12.75,6.37,72.12,0.39,4.43,7.4,1.93
37.25,-5.25,2019,4,9,18.03,5.93,11.85,6.21,73.59,0.61,4.42,7.53,1.94
37.25,-4.75,2019,4,9,17.1,5.25,11.09,6.11,74.92,0.81,4.51,7.55,2.14
37.25,-4.25,2019,4,9,15.88,5.11,10.44,6.03,75.61,0.92,4.68,7.52,2.42
37.25,-3.75,2019,4,9,14.12,5.16,9.51,5.86,75.31,0.9,5.25,7.88,3.06
37.25,-3.25,2019,4,9,13.69,4.82,8.79,5.47,72.51,0.61,5.97,8.64,4.04
37.25,-2.75,2019,4,9,15.16,4.76,9.44,5.39,69.9,0.46,5.88,8.69,3.94
37.25,-2.25,2019,4,9,17.38,6.41,11.53,5.68,66.32,0.29,5.39,8.15,3.59
37.75,-6.75,2019,4,9,17.97,6.89,12.04,6.27,73.74,1.34,4.91,7.24,2.72
37.75,-6.25,2019,4,9,17.63,6.61,11.78,6.1,72.72,0.95,5.09,7.54,2.93
37.75,-5.75,2019,4,9,17.76,6.21,11.67,6.05,72.69,1.12,4.7,7.48,2.52
37.75,-5.25,2019,4,9,17.4,5.52,11.28,5.99,73.47,1.41,4.52,7.45,2.37
37.75,-4.75,2019,4,9,16.59,4.84,10.69,5.91,74.66,1.6,4.44,7.48,2.22
37.75,-4.25,2019,4,9,15.42,4.36,9.95,5.82,75.73,1.58,4.46,7.6,2.08
37.75,-3.75,2019,4,9,14.03,4.14,9.07,5.68,76.03,1.39,4.75,7.95,2.22
37.75,-3.25,2019,4,9,13.54,3.83,8.31,5.46,75.78,1.06,5.24,8.32,2.93
37.75,-2.75,2019,4,9,12.7,3.34,7.48,5.22,75.53,0.8,6.34,8.96,4.15
37.75,-2.25,2019,4,9,14.15,3.68,8.49,5.13,71.11,0.51,6.53,8.79,4.39
38.25,-6.75,2019,4,9,16.3,6.74,11.09,6.26,76.59,2.22,5.28,7.63,3.06
38.25,-6.25,2019,4,9,15.67,6.46,10.65,6.04,75.34,1.85,5.66,8.05,3.38
38.25,-5.75,2019,4,9,15.63,5.78,10.46,5.9,74.54,1.96,5.41,8.01,3.04
38.25,-5.25,2019,4,9,15.32,5.11,10.1,5.79,74.66,2.2,5.16,7.92,2.82
38.25,-4.75,2019,4,9,14.8,4.4,9.59,5.69,75.61,2.35,4.97,7.96,2.65
38.25,-4.25,2019,4,9,14.23,3.74,9.04,5.6,76.71,2.27,4.87,8.18,2.51
38.25,-3.75,2019,4,9,13.83,3.31,8.67,5.52,76.69,2.01,4.9,8.4,2.46
