-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/05/1996 through 04/05/1997 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
36.75,-6.25,1996,4,6,17.68,11.33,14.55,8.45,83.59,2.5,3.72,5.36,2.23
36.75,-5.75,1996,4,6,17.49,9.46,13.25,7.94,84.52,1.66,3.24,5.22,1.58
36.75,-5.25,1996,4,6,16.87,9.14,12.71,7.67,83.44,1.23,3.25,5.18,1.56
36.75,-4.75,1996,4,6,16.33,9.83,12.8,7.59,81.41,1.03,3.37,5.15,1.63
36.75,-4.25,1996,4,6,15.97,10.61,13.06,7.58,79.36,0.93,3.5,5.18,1.7
36.75,-3.75,1996,4,6,15.44,10.21,12.68,7.39,78.06,0.88,3.89,5.42,2.13
36.75,-3.25,1996,4,6,15.27,9.75,12.46,7.19,75.79,0.86,3.71,5.58,2.06
36.75,-2.75,1996,4,6,16.07,9.82,13.01,7.4,76.4,0.81,3.06,5.14,1.3
36.75,-2.25,1996,4,6,16.78,10.96,13.99,7.79,77.2,0.8,2.64,4.94,0.62
37.25,-6.75,1996,4,6,17.76,10.19,13.8,8.12,83.38,0.66,3.75,5.04,2.71
37.25,-6.25,1996,4,6,18.41,8.97,13.37,7.78,83.16,1.02,3.29,5.02,1.86
37.25,-5.75,1996,4,6,17.99,8.51,12.93,7.61,83.16,1.02,2.87,4.66,1.39
37.25,-5.25,1996,4,6,17.07,7.96,12.21,7.39,83.36,0.89,2.86,4.52,1.43
37.25,-4.75,1996,4,6,15.97,7.71,11.53,7.17,83.09,0.69,2.92,4.52,1.43
37.25,-4.25,1996,4,6,14.89,7.55,10.83,6.92,82.31,0.45,2.95,4.7,1.3
37.25,-3.75,1996,4,6,13.92,6.72,9.71,6.53,81.66,0.22,3.07,5.18,1.41
37.25,-3.25,1996,4,6,14.09,5.71,9.1,6.16,78.83,0.31,2.94,4.88,1.35
37.25,-2.75,1996,4,6,15.37,5.58,9.76,6.2,77.28,0.49,2.61,4.23,1.11
37.25,-2.25,1996,4,6,17.01,6.74,11.51,6.59,75.41,0.66,2.32,3.99,0.83
37.75,-6.75,1996,4,6,17.1,7.7,11.99,7.5,85.08,0.15,3.31,4.83,2.17
37.75,-6.25,1996,4,6,17.34,7.69,11.84,7.2,83.12,0.31,3.36,5.02,2.09
37.75,-5.75,1996,4,6,17.57,7.73,12.1,7.18,81.98,0.48,3.01,4.64,1.57
37.75,-5.25,1996,4,6,17.22,7.64,11.97,7.14,81.78,0.48,2.89,4.33,1.56
37.75,-4.75,1996,4,6,16.33,7.4,11.51,7.04,81.98,0.35,2.84,4.23,1.61
37.75,-4.25,1996,4,6,15.16,6.94,10.73,6.86,82.48,0.2,2.75,4.37,1.51
37.75,-3.75,1996,4,6,14.19,6.12,9.55,6.59,83.66,0.14,2.62,4.69,1.3
37.75,-3.25,1996,4,6,14.43,5.62,9.0,6.35,82.56,0.41,2.65,4.69,1.33
37.75,-2.75,1996,4,6,14.22,4.63,8.34,6.01,80.97,0.74,3.0,4.72,1.78
37.75,-2.25,1996,4,6,15.65,4.35,9.33,5.94,76.77,0.94,2.82,4.3,1.61
38.25,-6.75,1996,4,6,15.94,7.45,11.22,7.31,86.08,0.15,3.24,4.86,2.08
38.25,-6.25,1996,4,6,15.67,7.4,10.78,7.02,85.03,0.09,3.45,5.12,2.29
38.25,-5.75,1996,4,6,15.74,7.36,10.85,6.95,83.98,0.15,3.34,4.93,2.03
38.25,-5.25,1996,4,6,15.61,7.31,10.85,6.91,83.36,0.15,3.16,4.71,1.8
38.25,-4.75,1996,4,6,15.25,7.1,10.72,6.85,82.96,0.11,3.01,4.59,1.7
38.25,-4.25,1996,4,6,14.83,6.74,10.41,6.76,82.92,0.08,2.92,4.61,1.71
38.25,-3.75,1996,4,6,14.69,6.4,9.91,6.68,83.72,0.13,2.79,4.74,1.68
38.25,-3.25,1996,4,6,14.83,6.36,9.69,6.61,83.19,0.45,2.77,4.89,1.56
38.25,-2.75,1996,4,6,14.09,5.24,8.63,6.15,81.43,0.89,3.21,5.23,2.03
38.25,-2.25,1996,4,6,15.18,4.36,9.07,5.85,76.58,1.07,3.2,4.99,2.08
36.25,-6.75,1996,4,7,17.46,15.52,16.44,9.67,84.69,0.04,5.14,6.84,3.2
36.25,-6.25,1996,4,7,17.48,13.74,15.84,9.43,85.69,0.13,4.8,5.6,3.99
36.25,-5.75,1996,4,7,18.73,11.24,15.03,8.77,83.54,0.1,4.13,5.54,3.1
36.25,-5.25,1996,4,7,18.94,11.45,15.14,8.61,81.54,0.07,4.37,5.64,3.31
36.25,-4.75,1996,4,7,18.58,12.61,15.56,8.72,80.35,0.05,5.0,6.08,3.96
36.25,-4.25,1996,4,7,18.08,13.62,15.9,8.86,79.79,0.04,5.65,6.67,4.67
36.25,-3.75,1996,4,7,17.81,13.98,15.93,8.79,78.81,0.05,6.15,6.91,5.3
36.25,-3.25,1996,4,7,17.5,14.43,15.98,8.81,78.46,0.08,5.87,6.97,4.72
36.25,-2.75,1996,4,7,17.23,14.84,16.07,9.02,79.89,0.22,4.92,6.61,3.23
36.25,-2.25,1996,4,7,17.0,15.18,16.13,9.25,82.01,1.37,4.03,5.93,2.12
36.75,-6.75,1996,4,7,18.3,13.44,15.98,9.3,84.11,0.02,4.84,6.54,3.33
36.75,-6.25,1996,4,7,19.33,10.78,15.36,8.79,82.78,0.05,4.25,4.99,3.61
36.75,-5.75,1996,4,7,19.76,8.5,14.19,8.13,81.28,0.05,3.71,5.31,2.52
36.75,-5.25,1996,4,7,19.5,8.33,13.77,7.78,79.65,0.04,3.87,5.42,2.78
36.75,-4.75,1996,4,7,18.89,8.83,13.7,7.68,78.51,0.03,4.22,5.55,3.3
36.75,-4.25,1996,4,7,18.22,9.14,13.69,7.67,77.6,0.05,4.52,5.76,3.51
36.75,-3.75,1996,4,7,17.76,9.02,13.48,7.45,75.75,0.1,4.76,5.93,3.43
36.75,-3.25,1996,4,7,17.28,9.71,13.47,7.2,72.08,0.13,4.14,5.65,2.93
36.75,-2.75,1996,4,7,17.45,10.36,13.99,7.4,72.34,0.2,3.19,5.53,1.43
36.75,-2.25,1996,4,7,17.98,11.65,14.96,7.85,73.84,0.65,2.77,5.46,0.58
37.25,-6.75,1996,4,7,19.87,10.1,15.06,8.62,82.24,0.0,4.26,5.72,3.16
37.25,-6.25,1996,4,7,20.94,8.62,14.86,8.18,79.59,0.01,3.8,4.75,3.09
37.25,-5.75,1996,4,7,20.67,7.91,14.28,7.89,79.14,0.02,3.29,4.54,2.15
37.25,-5.25,1996,4,7,20.04,7.53,13.55,7.56,78.79,0.03,3.22,4.7,1.82
37.25,-4.75,1996,4,7,19.09,6.9,12.67,7.23,78.72,0.05,3.37,5.02,1.83
37.25,-4.25,1996,4,7,17.95,5.85,11.67,6.88,78.59,0.09,3.58,5.36,1.95
37.25,-3.75,1996,4,7,16.84,4.52,10.59,6.47,77.44,0.15,3.75,5.64,1.99
37.25,-3.25,1996,4,7,16.04,4.37,9.98,6.08,74.59,0.2,3.63,5.38,2.26
37.25,-2.75,1996,4,7,16.73,4.86,10.5,6.04,73.03,0.39,3.34,5.53,1.71
37.25,-2.25,1996,4,7,18.25,6.82,12.34,6.37,70.47,0.7,3.05,5.64,0.95
37.75,-6.75,1996,4,7,19.94,7.88,13.7,7.98,81.37,0.01,4.1,5.49,2.92
37.75,-6.25,1996,4,7,20.23,8.02,13.65,7.66,79.47,0.0,4.12,5.34,3.1
37.75,-5.75,1996,4,7,20.4,7.59,13.65,7.56,78.59,0.02,3.7,4.89,2.62
37.75,-5.25,1996,4,7,20.14,7.33,13.33,7.39,78.43,0.04,3.38,4.68,2.1
37.75,-4.75,1996,4,7,19.45,6.87,12.68,7.16,78.57,0.08,3.1,4.62,1.57
37.75,-4.25,1996,4,7,18.39,5.97,11.74,6.87,78.68,0.13,2.87,4.64,1.15
37.75,-3.75,1996,4,7,17.12,4.51,10.56,6.5,78.53,0.19,2.78,4.64,1.05
37.75,-3.25,1996,4,7,16.15,3.79,9.71,6.23,78.43,0.22,3.05,4.88,1.36
37.75,-2.75,1996,4,7,15.57,3.49,8.97,5.83,76.78,0.55,3.59,5.54,1.94
37.75,-2.25,1996,4,7,16.51,4.44,9.99,5.75,72.34,1.26,3.7,6.12,1.74
38.25,-6.75,1996,4,7,18.86,7.17,12.71,7.78,83.05,0.04,3.86,5.43,2.48
38.25,-6.25,1996,4,7,18.57,7.61,12.41,7.51,82.38,0.01,4.11,5.59,2.94
38.25,-5.75,1996,4,7,18.68,7.25,12.37,7.39,81.32,0.04,3.95,5.43,2.87
38.25,-5.25,1996,4,7,18.62,6.91,12.18,7.23,80.78,0.08,3.7,5.22,2.66
38.25,-4.75,1996,4,7,18.41,6.5,11.88,7.06,80.22,0.13,3.36,4.96,2.24
38.25,-4.25,1996,4,7,18.02,5.9,11.46,6.88,79.62,0.21,3.0,4.66,1.74
38.25,-3.75,1996,4,7,17.44,4.97,10.92,6.68,79.47,0.29,2.7,4.32,1.42
38.25,-3.25,1996,4,7,16.66,4.66,10.39,6.46,78.97,0.31,2.66,4.42,1.03
38.25,-2.75,1996,4,7,15.5,3.92,9.17,5.95,77.29,0.65,3.24,4.98,1.69
38.25,-2.25,1996,4,7,15.75,4.13,9.46,5.72,73.59,2.04,3.72,5.81,2.11
36.25,-6.75,1996,4,8,17.66,14.98,16.36,9.37,82.54,0.0,4.28,6.84,1.82
36.25,-6.25,1996,4,8,18.67,13.65,16.34,9.37,82.81,0.0,3.6,5.31,1.82
36.25,-5.75,1996,4,8,21.15,11.57,16.37,8.86,78.69,0.0,2.46,3.92,0.99
36.25,-5.25,1996,4,8,20.86,12.06,16.31,8.8,78.26,0.0,2.64,4.2,0.71
36.25,-4.75,1996,4,8,19.23,13.49,16.18,9.08,80.82,0.0,3.29,5.04,0.63
36.25,-4.25,1996,4,8,17.53,14.71,16.0,9.44,84.29,0.01,3.8,5.65,0.65
36.25,-3.75,1996,4,8,16.88,15.08,15.82,9.46,85.19,0.03,3.75,5.48,0.9
36.25,-3.25,1996,4,8,16.95,15.24,15.95,9.34,83.39,0.24,3.62,5.37,1.81
36.25,-2.75,1996,4,8,17.19,15.36,16.18,9.36,82.6,0.61,4.36,5.92,2.67
36.25,-2.25,1996,4,8,17.05,15.57,16.27,9.55,84.05,1.06,4.92,6.67,2.29
36.75,-6.75,1996,4,8,18.71,12.9,16.1,9.03,81.39,0.0,3.47,6.38,0.84
36.75,-6.25,1996,4,8,21.09,10.9,16.28,8.76,78.69,0.0,2.61,4.44,1.0
36.75,-5.75,1996,4,8,22.26,8.77,15.73,8.27,75.96,0.0,2.37,3.4,0.98
36.75,-5.25,1996,4,8,21.68,8.57,15.22,8.06,75.82,0.0,2.55,3.48,1.08
36.75,-4.75,1996,4,8,20.41,9.45,14.91,8.06,76.68,0.0,2.78,3.9,0.94
36.75,-4.25,1996,4,8,19.06,10.46,14.71,8.1,77.31,0.01,2.83,4.14,0.68
36.75,-3.75,1996,4,8,17.8,10.61,14.2,7.9,76.94,0.05,2.61,3.93,0.86
36.75,-3.25,1996,4,8,17.09,10.66,13.88,7.66,74.74,0.33,2.47,3.99,1.16
36.75,-2.75,1996,4,8,17.39,11.15,14.22,7.76,74.97,0.72,3.39,4.84,1.74
36.75,-2.25,1996,4,8,17.58,12.53,14.94,8.17,76.85,1.1,4.34,5.99,1.68
37.25,-6.75,1996,4,8,21.34,9.9,15.92,8.36,76.87,0.0,2.78,5.15,0.76
37.25,-6.25,1996,4,8,22.87,8.94,16.23,8.09,73.47,0.0,2.28,4.04,0.98
37.25,-5.75,1996,4,8,22.58,8.16,15.66,7.97,73.84,0.0,2.45,3.49,1.46
37.25,-5.25,1996,4,8,21.82,7.5,14.95,7.77,74.46,0.0,2.43,3.35,1.46
37.25,-4.75,1996,4,8,20.88,7.16,14.3,7.5,74.22,0.0,2.35,3.49,1.05
37.25,-4.25,1996,4,8,19.7,6.96,13.59,7.14,73.07,0.01,2.23,3.73,0.5
37.25,-3.75,1996,4,8,17.94,6.4,12.37,6.65,71.97,0.04,2.02,3.85,0.32
37.25,-3.25,1996,4,8,16.77,5.89,11.45,6.31,70.57,0.23,1.9,3.97,0.15
37.25,-2.75,1996,4,8,16.93,5.81,11.37,6.34,71.96,0.57,2.6,4.49,0.64
37.25,-2.25,1996,4,8,17.52,7.66,12.46,6.68,72.39,0.92,3.45,5.36,1.1
37.75,-6.75,1996,4,8,22.39,7.77,14.89,7.73,75.19,0.0,2.94,4.25,1.71
37.75,-6.25,1996,4,8,22.39,7.92,15.06,7.51,72.72,0.0,2.89,4.2,1.67
37.75,-5.75,1996,4,8,22.29,8.01,15.07,7.53,72.79,0.0,2.86,3.93,1.95
37.75,-5.25,1996,4,8,21.8,7.93,14.84,7.46,72.61,0.0,2.76,3.66,1.86
37.75,-4.75,1996,4,8,21.04,7.62,14.43,7.24,71.72,0.0,2.67,3.62,1.52
37.75,-4.25,1996,4,8,19.95,7.18,13.75,6.9,70.46,0.01,2.55,3.77,1.08
37.75,-3.75,1996,4,8,18.29,6.83,12.63,6.53,69.94,0.03,2.3,3.85,0.78
37.75,-3.25,1996,4,8,17.58,6.37,12.01,6.14,67.44,0.17,2.04,3.78,0.54
37.75,-2.75,1996,4,8,16.41,4.67,10.45,5.79,69.61,0.44,2.53,4.39,1.01
37.75,-2.25,1996,4,8,16.35,4.83,10.38,5.77,70.58,0.77,3.17,5.12,1.33
38.25,-6.75,1996,4,8,21.07,7.11,13.68,7.49,77.03,0.0,3.05,3.74,2.39
38.25,-6.25,1996,4,8,20.75,7.37,13.64,7.29,75.53,0.0,3.02,3.71,2.27
38.25,-5.75,1996,4,8,20.77,7.81,13.84,7.24,74.23,0.0,2.95,3.71,2.18
38.25,-5.25,1996,4,8,20.59,7.78,13.83,7.18,73.04,0.0,2.92,3.69,2.02
38.25,-4.75,1996,4,8,20.13,7.59,13.62,6.99,71.82,0.0,2.93,3.83,1.89
38.25,-4.25,1996,4,8,19.4,7.5,13.24,6.73,70.69,0.01,2.92,4.11,1.76
38.25,-3.75,1996,4,8,18.41,7.71,12.76,6.56,70.06,0.03,2.78,4.28,1.53
38.25,-3.25,1996,4,8,18.02,7.17,12.47,6.15,66.31,0.2,2.47,4.18,1.19
38.25,-2.75,1996,4,8,16.53,5.05,10.61,5.58,66.91,0.52,2.69,4.45,1.52
38.25,-2.25,1996,4,8,16.44,4.25,10.04,5.4,67.92,0.86,3.08,4.74,1.99
36.25,-6.75,1996,4,9,18.26,15.92,17.09,9.52,80.04,0.01,5.27,7.36,2.49
36.25,-6.25,1996,4,9,18.99,14.53,16.67,9.12,79.22,0.0,5.39,7.08,3.12
36.25,-5.75,1996,4,9,18.98,12.38,15.57,8.64,79.74,0.01,4.82,6.51,3.13
36.25,-5.25,1996,4,9,17.8,12.69,15.21,8.61,80.7,0.01,4.26,5.83,2.55
36.25,-4.75,1996,4,9,16.78,13.82,15.31,8.73,81.21,0.01,3.82,5.34,2.03
36.25,-4.25,1996,4,9,16.4,14.72,15.56,8.8,80.86,0.01,3.51,5.04,1.74
36.25,-3.75,1996,4,9,16.34,14.94,15.6,8.7,79.69,0.0,3.19,4.64,1.42
36.25,-3.25,1996,4,9,16.41,14.96,15.69,8.6,78.31,0.0,3.27,4.68,1.28
36.25,-2.75,1996,4,9,16.48,14.98,15.75,8.56,77.88,0.01,3.41,5.02,1.4
36.25,-2.25,1996,4,9,16.42,15.06,15.76,8.63,78.74,0.02,3.44,5.25,1.58
36.75,-6.75,1996,4,9,19.14,14.59,17.02,9.27,78.6,0.01,3.46,5.87,0.73
36.75,-6.25,1996,4,9,21.25,12.09,16.81,8.73,75.75,0.0,3.01,4.78,0.7
36.75,-5.75,1996,4,9,21.24,9.98,15.74,8.09,74.3,0.0,2.89,4.56,1.07
36.75,-5.25,1996,4,9,19.99,9.76,14.99,7.92,74.89,0.01,2.67,4.19,0.97
36.75,-4.75,1996,4,9,18.69,10.49,14.66,7.93,75.79,0.01,2.34,3.65,0.83
36.75,-4.25,1996,4,9,17.89,11.33,14.61,7.89,75.55,0.01,2.0,3.1,0.74
36.75,-3.75,1996,4,9,17.5,11.55,14.44,7.6,73.0,0.0,1.88,2.9,0.46
36.75,-3.25,1996,4,9,17.23,11.14,14.07,7.21,70.08,0.0,2.07,3.14,0.65
36.75,-2.75,1996,4,9,17.61,11.31,14.38,7.17,69.23,0.01,2.51,3.56,1.16
36.75,-2.25,1996,4,9,17.74,12.23,14.95,7.47,70.89,0.03,2.82,4.17,1.45
37.25,-6.75,1996,4,9,20.72,11.73,16.38,8.61,76.04,0.0,2.62,4.24,0.38
37.25,-6.25,1996,4,9,22.43,10.15,16.47,8.15,72.31,0.0,2.0,3.12,0.38
37.25,-5.75,1996,4,9,22.33,9.2,16.19,7.83,70.61,0.0,1.77,2.94,0.19
37.25,-5.25,1996,4,9,21.69,8.44,15.5,7.6,70.41,0.0,1.65,2.79,0.18
37.25,-4.75,1996,4,9,20.85,8.15,14.75,7.34,70.25,0.0,1.56,2.54,0.36
37.25,-4.25,1996,4,9,19.97,7.99,14.0,6.93,68.99,0.0,1.48,2.33,0.53
37.25,-3.75,1996,4,9,18.98,7.03,13.06,6.35,65.84,0.0,1.42,2.59,0.31
37.25,-3.25,1996,4,9,18.3,6.53,12.19,5.83,63.17,0.0,1.55,3.1,0.52
37.25,-2.75,1996,4,9,19.01,6.62,12.59,5.82,62.74,0.0,1.71,2.89,0.83
37.25,-2.25,1996,4,9,19.82,7.87,13.64,6.17,63.92,0.02,2.12,3.35,0.95
37.75,-6.75,1996,4,9,21.74,9.06,15.38,7.93,74.2,0.0,2.19,3.21,0.44
37.75,-6.25,1996,4,9,22.12,8.65,15.38,7.42,70.0,0.0,1.75,2.71,0.42
37.75,-5.75,1996,4,9,22.2,8.63,15.6,7.27,67.8,0.0,1.49,2.58,0.17
37.75,-5.25,1996,4,9,22.11,8.18,15.41,7.07,66.61,0.0,1.4,2.56,0.22
37.75,-4.75,1996,4,9,21.85,7.66,14.99,6.74,64.95,0.0,1.37,2.42,0.31
37.75,-4.25,1996,4,9,21.27,7.12,14.36,6.3,62.54,0.0,1.36,2.29,0.39
37.75,-3.75,1996,4,9,20.01,6.23,13.37,5.86,60.34,0.0,1.38,2.59,0.59
37.75,-3.25,1996,4,9,19.5,5.87,12.65,5.54,59.14,0.0,1.75,3.66,0.61
37.75,-2.75,1996,4,9,19.29,4.98,11.84,5.3,60.19,0.0,1.75,3.56,0.7
37.75,-2.25,1996,4,9,20.14,5.28,12.31,5.26,59.77,0.01,1.82,3.35,0.58
38.25,-6.75,1996,4,9,21.62,8.04,14.89,7.6,72.79,0.0,2.08,3.14,0.29
38.25,-6.25,1996,4,9,21.33,7.37,14.39,7.02,69.59,0.0,1.83,2.78,0.4
38.25,-5.75,1996,4,9,21.24,7.46,14.35,6.73,66.59,0.0,1.67,2.78,0.17
38.25,-5.25,1996,4,9,21.27,7.4,14.24,6.43,64.27,0.0,1.56,2.82,0.34
38.25,-4.75,1996,4,9,21.38,7.05,14.07,6.14,62.08,0.0,1.49,2.72,0.37
38.25,-4.25,1996,4,9,21.28,6.53,13.79,5.9,60.34,0.0,1.46,2.48,0.33
38.25,-3.75,1996,4,9,20.35,6.25,13.29,5.8,60.22,0.0,1.54,2.37,0.81
