-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/05/2005 through 04/05/2006 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
36.75,-5.75,2005,4,5,20.97,9.94,14.9,7.84,76.59,0.03,5.86,8.12,2.56
36.75,-5.25,2005,4,5,19.1,9.77,13.91,7.92,80.84,0.05,5.49,7.71,2.59
36.75,-4.75,2005,4,5,17.63,10.35,13.6,8.09,83.24,0.07,5.12,7.19,2.54
36.75,-4.25,2005,4,5,17.07,11.04,13.83,8.12,81.98,0.09,4.84,6.74,2.39
36.75,-3.75,2005,4,5,16.72,11.26,13.94,7.87,77.78,0.11,4.69,6.59,2.07
36.75,-3.25,2005,4,5,16.44,11.29,13.63,7.58,75.46,0.14,4.86,7.11,2.15
36.75,-2.75,2005,4,5,16.07,11.22,13.46,7.76,78.87,0.1,5.09,7.02,2.66
36.75,-2.25,2005,4,5,16.11,11.96,13.94,8.15,82.02,0.04,5.13,6.67,3.14
37.25,-6.75,2005,4,5,22.63,11.2,16.78,7.97,70.2,0.0,4.12,6.1,1.68
37.25,-6.25,2005,4,5,24.01,9.51,16.46,7.63,69.5,0.0,3.73,5.36,1.19
37.25,-5.75,2005,4,5,23.44,8.89,15.67,7.48,71.2,0.04,3.82,5.41,1.69
37.25,-5.25,2005,4,5,22.2,8.5,14.76,7.46,73.93,0.08,3.7,5.29,1.93
37.25,-4.75,2005,4,5,20.99,8.3,14.06,7.4,75.28,0.11,3.37,4.89,1.85
37.25,-4.25,2005,4,5,20.06,8.11,13.61,7.18,73.99,0.15,2.88,4.33,1.39
37.25,-3.75,2005,4,5,19.2,7.63,13.14,6.74,69.94,0.21,2.38,3.98,0.48
37.25,-3.25,2005,4,5,18.27,7.49,12.26,6.35,68.14,0.3,2.6,4.36,0.55
37.25,-2.75,2005,4,5,16.9,7.22,11.55,6.57,74.01,0.28,3.21,4.82,0.96
37.25,-2.25,2005,4,5,16.8,8.08,12.14,7.08,78.33,0.16,3.48,4.88,1.4
37.75,-6.75,2005,4,5,24.29,8.8,16.54,7.21,64.81,0.0,3.3,4.22,2.17
37.75,-6.25,2005,4,5,23.42,8.27,15.84,7.23,66.94,0.0,3.04,4.33,1.59
37.75,-5.75,2005,4,5,23.43,8.29,15.69,7.28,68.21,0.05,2.82,4.07,1.32
37.75,-5.25,2005,4,5,23.17,8.22,15.42,7.28,69.21,0.11,2.64,3.73,1.37
37.75,-4.75,2005,4,5,22.78,8.19,15.11,7.14,68.78,0.21,2.38,3.4,1.21
37.75,-4.25,2005,4,5,22.35,8.13,14.81,6.85,66.53,0.34,2.0,3.16,0.74
37.75,-3.75,2005,4,5,21.85,7.74,14.48,6.41,62.75,0.48,1.53,3.11,0.27
37.75,-3.25,2005,4,5,20.99,6.76,13.43,6.02,62.25,0.53,1.9,3.65,0.39
37.75,-2.75,2005,4,5,18.39,5.52,11.44,6.01,69.23,0.52,2.73,4.54,0.55
37.75,-2.25,2005,4,5,17.2,5.57,10.96,6.33,74.71,0.32,3.06,4.88,0.81
38.25,-6.75,2005,4,5,24.09,8.05,16.39,7.1,63.97,0.0,2.78,3.82,1.67
38.25,-6.25,2005,4,5,22.81,7.76,15.55,7.08,65.72,0.0,2.81,4.02,1.91
38.25,-5.75,2005,4,5,22.62,7.98,15.35,7.01,65.84,0.04,2.54,3.64,1.16
38.25,-5.25,2005,4,5,22.58,8.06,15.24,6.92,65.29,0.11,2.29,3.37,0.7
38.25,-4.75,2005,4,5,22.62,7.98,15.2,6.76,63.86,0.29,2.06,3.34,0.4
38.25,-4.25,2005,4,5,22.63,7.79,15.19,6.51,61.45,0.54,1.81,3.45,0.22
38.25,-3.75,2005,4,5,22.51,7.58,15.16,6.16,58.12,0.75,1.49,3.36,0.2
38.25,-3.25,2005,4,5,21.89,6.46,14.23,5.9,58.85,0.71,2.1,4.49,0.4
38.25,-2.75,2005,4,5,19.51,5.61,12.13,5.76,64.09,0.61,2.86,5.16,0.51
38.25,-2.25,2005,4,5,18.02,5.73,11.23,5.95,69.44,0.35,3.16,5.2,0.76
36.25,-6.75,2005,4,6,17.15,15.45,16.14,9.26,82.16,0.0,12.36,13.73,10.5
36.25,-6.25,2005,4,6,17.61,14.78,15.88,8.82,79.78,0.0,12.42,13.5,10.94
36.25,-5.75,2005,4,6,17.24,13.78,15.11,8.43,79.46,0.0,11.14,12.82,9.24
36.25,-5.25,2005,4,6,16.33,13.77,14.77,8.51,81.64,0.0,10.44,12.34,8.15
36.25,-4.75,2005,4,6,15.84,14.17,14.89,8.72,82.99,0.0,10.34,12.33,7.79
36.25,-4.25,2005,4,6,15.96,14.53,15.23,8.82,82.34,0.0,10.49,12.59,7.8
36.25,-3.75,2005,4,6,16.12,14.47,15.32,8.7,80.69,0.0,10.16,12.45,7.44
36.25,-3.25,2005,4,6,16.23,14.35,15.31,8.6,80.24,0.0,10.13,12.15,7.79
36.25,-2.75,2005,4,6,16.04,14.53,15.28,8.72,81.62,0.0,9.99,11.42,8.23
36.25,-2.25,2005,4,6,15.86,14.84,15.36,8.88,82.92,0.0,9.69,10.79,8.21
36.75,-6.75,2005,4,6,18.75,14.55,16.26,8.59,76.22,0.0,9.93,11.46,8.68
36.75,-6.25,2005,4,6,19.96,13.38,15.97,7.81,71.59,0.0,9.06,10.68,7.53
36.75,-5.75,2005,4,6,19.05,11.99,14.76,7.35,71.74,0.0,8.88,10.92,7.02
36.75,-5.25,2005,4,6,17.67,11.23,13.85,7.4,75.44,0.0,8.35,10.64,6.09
36.75,-4.75,2005,4,6,17.07,11.01,13.64,7.56,77.41,0.0,7.7,10.17,5.16
36.75,-4.25,2005,4,6,17.44,10.95,13.94,7.54,75.66,0.0,7.13,9.81,4.48
36.75,-3.75,2005,4,6,17.86,10.41,13.99,7.2,71.44,0.0,6.89,9.73,4.12
36.75,-3.25,2005,4,6,17.45,10.11,13.45,7.08,71.74,0.0,7.32,9.76,4.74
36.75,-2.75,2005,4,6,16.5,10.84,13.24,7.42,76.58,0.0,7.43,9.24,5.61
36.75,-2.25,2005,4,6,16.21,12.26,13.87,7.94,80.11,0.0,7.36,8.62,6.08
37.25,-6.75,2005,4,6,21.33,12.61,16.13,7.45,67.56,0.0,6.93,8.82,5.41
37.25,-6.25,2005,4,6,21.96,11.73,15.78,6.96,65.78,0.0,5.8,8.05,3.92
37.25,-5.75,2005,4,6,21.36,10.98,15.2,6.76,66.01,0.0,5.85,8.08,4.16
37.25,-5.25,2005,4,6,20.58,10.09,14.55,6.7,67.75,0.0,5.58,7.72,3.93
37.25,-4.75,2005,4,6,20.26,9.06,14.07,6.6,68.28,0.0,4.92,7.1,3.24
37.25,-4.25,2005,4,6,20.43,7.8,13.69,6.34,66.42,0.0,4.11,6.58,2.33
37.25,-3.75,2005,4,6,20.56,6.14,13.01,5.8,62.62,0.0,3.76,6.72,1.6
37.25,-3.25,2005,4,6,19.56,5.75,11.77,5.65,64.32,0.0,4.62,7.37,2.19
37.25,-2.75,2005,4,6,17.47,6.65,10.99,6.0,71.01,0.0,4.9,7.18,2.84
37.25,-2.25,2005,4,6,16.83,8.54,11.76,6.63,75.4,0.0,4.75,6.57,3.21
37.75,-6.75,2005,4,6,22.79,11.05,15.69,6.49,60.92,0.0,5.36,7.48,3.57
37.75,-6.25,2005,4,6,21.97,10.4,15.04,6.47,63.59,0.0,4.6,6.77,2.69
37.75,-5.75,2005,4,6,22.03,10.11,15.13,6.54,64.67,0.0,3.91,5.87,2.35
37.75,-5.25,2005,4,6,22.02,9.79,15.15,6.52,64.54,0.0,3.43,5.12,2.22
37.75,-4.75,2005,4,6,22.12,9.1,15.06,6.35,62.98,0.0,2.95,4.63,1.8
37.75,-4.25,2005,4,6,22.34,7.86,14.74,6.03,60.57,0.0,2.5,4.55,1.09
37.75,-3.75,2005,4,6,22.49,6.08,13.99,5.62,58.72,0.0,2.39,5.07,0.49
37.75,-3.25,2005,4,6,21.83,5.61,12.77,5.4,59.94,0.0,3.89,6.65,1.69
37.75,-2.75,2005,4,6,18.6,5.32,10.73,5.41,65.95,0.0,4.56,6.9,2.62
37.75,-2.25,2005,4,6,17.18,5.96,10.42,5.74,70.44,0.0,4.18,6.2,2.54
38.25,-6.75,2005,4,6,23.3,10.93,15.83,6.4,59.37,0.0,4.53,6.19,3.14
38.25,-6.25,2005,4,6,22.05,10.22,15.03,6.35,61.47,0.0,4.21,5.71,2.9
38.25,-5.75,2005,4,6,21.9,9.78,14.86,6.37,63.07,0.0,3.47,4.91,2.23
38.25,-5.25,2005,4,6,21.81,9.36,14.82,6.36,63.22,0.0,2.93,4.45,1.82
38.25,-4.75,2005,4,6,21.96,8.83,14.81,6.24,62.01,0.0,2.57,4.36,1.42
38.25,-4.25,2005,4,6,22.33,8.02,14.7,6.02,60.31,0.0,2.38,4.49,1.02
38.25,-3.75,2005,4,6,22.69,6.77,14.33,5.83,59.81,0.0,2.42,4.64,0.88
38.25,-3.25,2005,4,6,22.68,6.12,13.68,5.51,58.89,0.0,3.7,5.96,1.93
38.25,-2.75,2005,4,6,20.17,5.42,11.71,5.27,61.71,0.0,4.65,6.56,3.04
38.25,-2.25,2005,4,6,18.49,5.56,10.88,5.43,65.7,0.0,4.62,6.37,2.99
36.25,-6.75,2005,4,7,17.26,15.68,16.51,10.49,89.96,0.0,5.59,10.74,1.51
36.25,-6.25,2005,4,7,18.84,14.95,16.68,10.07,85.69,0.0,6.18,11.8,1.86
36.25,-5.75,2005,4,7,19.23,13.74,16.03,9.58,84.51,0.02,6.06,10.81,2.01
36.25,-5.25,2005,4,7,17.63,13.78,15.39,9.42,86.09,0.02,6.11,10.54,1.75
36.25,-4.75,2005,4,7,16.32,14.29,15.2,9.39,86.77,0.04,6.38,10.77,1.65
36.25,-4.25,2005,4,7,16.09,14.7,15.43,9.35,85.5,0.05,6.55,10.86,1.69
36.25,-3.75,2005,4,7,16.26,14.67,15.57,9.28,83.88,0.07,6.0,9.77,1.22
36.25,-3.25,2005,4,7,16.39,14.64,15.68,9.2,82.65,0.06,5.63,9.0,0.98
36.25,-2.75,2005,4,7,16.18,14.64,15.6,9.35,84.63,0.05,5.67,8.64,1.4
36.25,-2.25,2005,4,7,16.03,14.88,15.57,9.64,87.69,0.04,5.92,8.5,1.92
36.75,-6.75,2005,4,7,18.81,14.67,16.57,10.0,85.74,0.0,5.5,9.48,2.06
36.75,-6.25,2005,4,7,22.35,13.29,17.1,9.34,78.44,0.0,5.53,8.91,2.34
36.75,-5.75,2005,4,7,22.54,11.89,16.23,8.75,77.04,0.0,5.53,9.18,2.15
36.75,-5.25,2005,4,7,20.19,11.32,14.94,8.51,79.82,0.01,5.22,8.87,1.77
36.75,-4.75,2005,4,7,18.09,11.4,14.3,8.36,80.36,0.01,4.79,8.29,1.34
36.75,-4.25,2005,4,7,17.42,11.73,14.52,8.14,76.68,0.03,4.3,7.53,0.93
36.75,-3.75,2005,4,7,17.76,11.69,14.89,7.84,71.25,0.04,3.68,6.54,0.51
36.75,-3.25,2005,4,7,17.81,11.21,14.81,7.5,67.78,0.04,3.41,5.89,0.74
36.75,-2.75,2005,4,7,17.98,10.93,14.78,7.65,70.68,0.04,3.5,6.02,0.85
36.75,-2.25,2005,4,7,17.41,11.86,14.88,8.29,77.64,0.04,4.0,6.53,0.92
37.25,-6.75,2005,4,7,21.87,11.92,16.33,8.83,77.64,0.0,4.29,6.46,1.82
37.25,-6.25,2005,4,7,25.33,10.8,16.9,8.39,72.59,0.0,4.0,5.86,1.97
37.25,-5.75,2005,4,7,25.78,10.48,16.82,8.15,70.82,0.0,4.25,6.71,2.04
37.25,-5.25,2005,4,7,24.42,10.1,15.99,7.98,71.8,0.0,4.39,6.68,1.96
37.25,-4.75,2005,4,7,22.81,9.75,15.28,7.7,70.75,0.0,4.25,6.28,1.85
37.25,-4.25,2005,4,7,21.78,9.34,15.0,7.23,66.03,0.01,3.86,5.87,1.69
37.25,-3.75,2005,4,7,21.41,8.64,14.87,6.62,59.16,0.02,3.38,5.62,1.24
37.25,-3.25,2005,4,7,21.41,7.6,14.44,6.04,55.28,0.03,3.22,5.27,1.45
37.25,-2.75,2005,4,7,22.01,6.6,14.24,6.07,58.14,0.04,2.88,5.1,1.31
37.25,-2.25,2005,4,7,20.83,7.67,14.17,6.77,66.35,0.04,2.76,4.95,1.02
37.75,-6.75,2005,4,7,23.29,9.44,15.71,7.64,70.12,0.0,3.8,5.3,1.77
37.75,-6.25,2005,4,7,24.33,8.85,15.61,7.57,70.12,0.0,3.71,5.39,2.0
37.75,-5.75,2005,4,7,25.62,9.0,16.23,7.54,68.1,0.0,3.56,5.6,2.18
37.75,-5.25,2005,4,7,25.93,9.4,16.49,7.5,66.24,0.0,3.62,5.6,2.03
37.75,-4.75,2005,4,7,25.7,9.49,16.5,7.32,63.72,0.0,3.69,5.82,1.93
37.75,-4.25,2005,4,7,25.3,9.05,16.33,6.95,60.17,0.0,3.71,6.35,1.89
37.75,-3.75,2005,4,7,24.97,8.21,16.03,6.41,55.72,0.0,3.7,6.98,1.6
37.75,-3.25,2005,4,7,25.0,7.5,15.68,5.85,51.49,0.02,3.96,7.11,1.68
37.75,-2.75,2005,4,7,24.32,5.62,14.3,5.54,53.44,0.02,3.74,7.08,1.72
37.75,-2.25,2005,4,7,23.24,5.38,13.67,5.79,58.8,0.02,3.14,6.18,1.29
38.25,-6.75,2005,4,7,23.47,8.7,15.7,7.03,64.53,0.0,3.61,4.92,1.95
38.25,-6.25,2005,4,7,23.15,8.42,15.23,6.93,65.0,0.0,3.79,5.18,2.18
38.25,-5.75,2005,4,7,23.74,8.28,15.42,6.83,63.88,0.0,3.56,5.39,2.33
38.25,-5.25,2005,4,7,24.19,8.48,15.69,6.81,62.58,0.0,3.42,5.43,2.06
38.25,-4.75,2005,4,7,24.57,8.52,15.87,6.77,61.32,0.0,3.37,5.78,1.82
38.25,-4.25,2005,4,7,24.96,8.27,15.94,6.65,59.88,0.0,3.42,6.47,1.73
38.25,-3.75,2005,4,7,25.55,7.91,15.99,6.41,57.62,0.0,3.52,7.1,1.55
38.25,-3.25,2005,4,7,25.36,7.82,15.91,5.9,51.98,0.0,3.98,7.3,2.01
38.25,-2.75,2005,4,7,24.3,6.3,14.46,5.4,51.44,0.01,4.37,8.08,2.36
38.25,-2.25,2005,4,7,24.46,5.37,14.02,5.35,54.13,0.01,3.92,7.4,2.01
36.25,-6.75,2005,4,8,17.11,15.7,16.3,9.86,85.82,0.14,7.28,9.2,4.88
36.25,-6.25,2005,4,8,17.06,15.0,16.06,9.86,86.84,0.1,6.54,7.9,3.99
36.25,-5.75,2005,4,8,18.22,13.48,15.73,9.54,85.29,0.14,5.83,7.43,2.95
36.25,-5.25,2005,4,8,18.48,13.5,15.83,9.48,84.31,0.18,5.84,7.65,1.9
36.25,-4.75,2005,4,8,18.26,14.2,16.15,9.61,84.02,0.22,6.27,8.21,1.54
36.25,-4.25,2005,4,8,17.88,14.9,16.45,9.83,84.33,0.29,6.88,8.96,1.73
36.25,-3.75,2005,4,8,17.54,15.12,16.46,9.95,84.91,0.42,7.48,9.94,1.39
36.25,-3.25,2005,4,8,17.57,15.56,16.63,9.97,84.18,0.6,7.85,10.65,1.47
36.25,-2.75,2005,4,8,17.72,15.54,16.73,10.03,84.45,0.9,7.9,11.52,1.55
36.25,-2.25,2005,4,8,17.63,15.53,16.66,10.12,85.79,1.06,8.0,12.35,1.42
36.75,-6.75,2005,4,8,18.88,14.8,16.77,9.64,81.82,0.09,5.87,8.85,3.09
36.75,-6.25,2005,4,8,19.81,13.77,16.73,9.52,80.97,0.18,5.1,6.96,2.59
36.75,-5.75,2005,4,8,20.4,11.79,15.95,9.18,80.84,0.56,4.73,6.85,1.56
36.75,-5.25,2005,4,8,20.29,11.03,15.45,8.98,80.78,0.77,4.75,7.09,1.41
36.75,-4.75,2005,4,8,19.99,11.22,15.43,8.95,80.26,0.96,4.81,7.17,1.35
36.75,-4.25,2005,4,8,19.63,11.84,15.68,8.97,79.08,1.23,4.91,7.18,1.16
36.75,-3.75,2005,4,8,19.01,12.12,15.62,8.85,77.28,1.66,5.46,7.82,1.25
36.75,-3.25,2005,4,8,18.87,12.4,15.64,8.53,73.83,1.77,5.81,8.84,1.52
36.75,-2.75,2005,4,8,20.09,12.99,16.47,8.45,70.7,1.92,5.96,9.31,1.7
36.75,-2.25,2005,4,8,20.86,13.91,17.23,8.76,71.51,1.98,6.44,10.02,1.68
37.25,-6.75,2005,4,8,22.58,11.93,17.23,8.4,70.42,0.12,4.44,7.67,1.73
37.25,-6.25,2005,4,8,23.47,12.09,17.41,8.58,70.75,0.4,3.86,6.27,1.92
37.25,-5.75,2005,4,8,22.9,11.38,16.88,8.72,74.03,1.38,3.67,5.71,1.15
37.25,-5.25,2005,4,8,22.15,10.25,16.04,8.7,76.31,1.98,3.56,5.68,1.18
37.25,-4.75,2005,4,8,21.35,9.56,15.33,8.57,77.24,2.44,3.48,5.78,1.32
37.25,-4.25,2005,4,8,20.53,9.43,14.78,8.29,76.43,2.92,3.52,5.95,1.38
37.25,-3.75,2005,4,8,19.62,9.22,14.06,7.78,73.41,3.42,3.95,6.5,1.59
37.25,-3.25,2005,4,8,19.55,8.26,13.6,7.15,68.88,3.52,4.29,7.1,1.88
37.25,-2.75,2005,4,8,21.17,9.23,14.59,6.86,63.46,3.69,4.57,7.32,2.2
37.25,-2.25,2005,4,8,23.12,11.13,16.29,7.15,61.27,3.8,4.71,7.33,2.19
37.75,-6.75,2005,4,8,23.93,9.56,16.39,7.22,64.07,0.17,4.29,7.09,1.25
37.75,-6.25,2005,4,8,23.52,10.45,16.38,7.54,66.09,0.57,3.88,6.79,1.61
37.75,-5.75,2005,4,8,23.24,10.46,16.46,8.03,69.94,1.87,3.46,6.25,1.7
37.75,-5.25,2005,4,8,22.57,10.15,16.08,8.28,72.95,2.86,3.35,6.08,1.74
37.75,-4.75,2005,4,8,21.7,9.74,15.46,8.26,74.71,3.62,3.39,6.04,1.83
37.75,-4.25,2005,4,8,20.82,9.27,14.71,8.01,74.86,4.16,3.54,5.98,1.97
37.75,-3.75,2005,4,8,20.11,8.61,13.87,7.57,73.06,4.44,3.82,5.93,2.04
37.75,-3.25,2005,4,8,20.09,7.41,13.37,7.13,70.26,4.67,3.91,6.16,1.73
37.75,-2.75,2005,4,8,19.68,6.97,12.7,6.73,68.76,5.3,4.41,6.86,2.12
37.75,-2.25,2005,4,8,21.38,8.25,13.8,6.69,65.54,5.96,4.48,6.96,2.45
38.25,-6.75,2005,4,8,22.95,9.22,15.45,6.76,63.13,0.15,4.6,7.53,1.49
38.25,-6.25,2005,4,8,22.03,9.46,15.13,6.84,64.41,0.47,4.53,7.34,2.11
38.25,-5.75,2005,4,8,21.82,9.13,15.11,7.23,67.53,1.48,3.98,7.43,2.15
38.25,-5.25,2005,4,8,21.32,8.9,14.78,7.47,70.41,2.51,3.75,7.39,2.28
38.25,-4.75,2005,4,8,20.78,8.41,14.31,7.53,72.31,3.4,3.76,7.29,2.38
38.25,-4.25,2005,4,8,20.41,7.66,13.86,7.44,72.92,4.02,3.94,7.14,2.38
38.25,-3.75,2005,4,8,20.39,7.04,13.52,7.29,72.38,4.29,4.16,6.91,2.25
38.25,-3.25,2005,4,8,20.21,6.37,13.13,7.17,71.88,4.93,4.08,6.51,1.92
38.25,-2.75,2005,4,8,18.92,5.26,11.84,6.88,73.4,6.39,4.6,6.75,2.45
38.25,-2.25,2005,4,8,19.96,6.21,12.41,6.8,71.29,8.21,4.83,6.9,2.79
36.25,-6.75,2005,4,9,17.71,12.85,15.81,6.99,63.54,0.01,8.39,12.68,4.7
36.25,-6.25,2005,4,9,18.59,11.64,15.44,6.62,62.31,0.05,6.84,10.18,3.18
36.25,-5.75,2005,4,9,18.93,10.36,14.46,6.21,62.39,0.21,4.83,7.78,1.62
36.25,-5.25,2005,4,9,17.85,10.9,14.24,6.38,64.17,0.34,4.18,7.23,1.11
36.25,-4.75,2005,4,9,16.71,12.19,14.49,6.76,66.13,0.79,4.3,7.72,1.08
36.25,-4.25,2005,4,9,16.11,13.35,14.84,7.02,67.04,2.11,4.74,8.58,1.34
36.25,-3.75,2005,4,9,15.96,13.62,14.82,6.9,65.94,5.01,5.15,9.32,1.99
36.25,-3.25,2005,4,9,15.95,13.47,14.63,6.68,64.49,8.96,5.77,10.55,2.64
36.25,-2.75,2005,4,9,15.95,13.2,14.45,6.57,64.5,11.77,6.74,12.23,3.27
36.25,-2.25,2005,4,9,15.75,12.84,14.28,6.51,64.9,13.87,7.45,13.48,3.44
36.75,-6.75,2005,4,9,18.62,11.35,15.21,5.94,56.81,0.01,8.2,12.06,4.0
36.75,-6.25,2005,4,9,19.73,9.39,14.49,5.19,53.16,0.04,7.2,10.56,3.48
36.75,-5.75,2005,4,9,19.6,7.32,13.07,4.65,52.78,0.07,5.9,9.37,1.86
36.75,-5.25,2005,4,9,18.49,6.82,12.38,4.63,53.62,0.09,5.21,8.68,1.84
36.75,-4.75,2005,4,9,17.38,7.6,12.35,4.93,55.52,0.23,4.78,8.1,2.04
36.75,-4.25,2005,4,9,16.57,8.84,12.55,5.27,57.39,0.78,4.45,7.52,1.99
36.75,-3.75,2005,4,9,15.67,9.14,12.29,5.22,57.19,2.15,4.21,7.11,2.17
36.75,-3.25,2005,4,9,14.96,8.81,11.61,5.1,57.39,4.46,4.55,8.32,2.17
36.75,-2.75,2005,4,9,15.41,9.36,12.03,5.21,58.02,5.95,5.41,10.15,2.29
36.75,-2.25,2005,4,9,15.92,10.55,13.0,5.48,58.63,7.11,6.45,11.61,2.65
37.25,-6.75,2005,4,9,20.08,8.46,14.09,4.43,46.3,0.01,7.18,10.43,3.71
37.25,-6.25,2005,4,9,20.25,7.52,13.51,4.06,44.88,0.03,6.91,10.43,3.49
37.25,-5.75,2005,4,9,19.56,6.64,12.63,3.94,46.12,0.04,6.51,9.96,2.74
37.25,-5.25,2005,4,9,18.56,5.67,11.66,3.85,47.64,0.04,6.12,9.32,2.67
37.25,-4.75,2005,4,9,17.48,4.95,10.77,3.79,48.94,0.05,5.86,8.77,2.87
37.25,-4.25,2005,4,9,16.27,4.35,9.86,3.72,50.02,0.18,5.6,8.3,2.97
37.25,-3.75,2005,4,9,14.64,3.25,8.52,3.57,51.38,0.66,4.97,7.65,2.64
37.25,-3.25,2005,4,9,13.45,2.4,7.42,3.52,53.38,1.62,4.43,7.55,2.14
37.25,-2.75,2005,4,9,14.07,3.32,8.14,3.69,53.18,2.34,4.62,8.57,1.98
37.25,-2.25,2005,4,9,15.45,5.73,10.11,4.08,52.09,2.84,5.4,10.01,2.08
37.75,-6.75,2005,4,9,19.57,5.06,12.03,3.38,41.48,0.0,6.51,9.41,3.5
37.75,-6.25,2005,4,9,18.8,4.97,11.54,3.45,42.91,0.01,6.67,9.95,3.31
37.75,-5.75,2005,4,9,18.67,5.25,11.56,3.5,43.33,0.01,6.73,9.86,3.23
37.75,-5.25,2005,4,9,18.26,5.04,11.19,3.49,44.19,0.01,6.61,9.65,3.22
37.75,-4.75,2005,4,9,17.46,4.43,10.45,3.42,45.29,0.01,6.45,9.48,3.23
37.75,-4.25,2005,4,9,16.26,3.36,9.32,3.3,46.82,0.04,6.17,9.23,3.18
37.75,-3.75,2005,4,9,14.68,1.63,7.79,3.17,49.38,0.13,5.51,8.41,2.89
37.75,-3.25,2005,4,9,13.69,0.59,6.83,3.12,51.45,0.36,4.85,7.48,2.72
37.75,-2.75,2005,4,9,12.6,-0.05,5.96,3.08,52.1,0.62,5.25,8.18,3.02
37.75,-2.25,2005,4,9,13.15,1.18,6.94,3.21,50.29,0.86,6.05,9.37,3.45
38.25,-6.75,2005,4,9,17.97,3.39,10.55,3.37,45.06,0.0,6.23,8.72,3.42
38.25,-6.25,2005,4,9,17.21,2.96,9.94,3.3,45.19,0.0,6.12,8.96,3.29
38.25,-5.75,2005,4,9,17.09,3.17,9.92,3.25,44.56,0.0,6.32,9.0,3.26
38.25,-5.25,2005,4,9,16.88,3.18,9.71,3.22,44.59,0.01,6.45,9.07,3.36
38.25,-4.75,2005,4,9,16.43,2.92,9.27,3.18,45.31,0.01,6.52,9.2,3.51
38.25,-4.25,2005,4,9,15.72,2.31,8.62,3.13,46.56,0.01,6.46,9.21,3.66
38.25,-3.75,2005,4,9,14.85,1.27,7.87,3.08,48.06,0.01,6.12,8.71,3.77
