-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/05/2017 through 04/05/2018 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
36.25,-2.75,2017,4,7,16.53,14.76,15.66,8.22,74.92,0.0,7.2,8.37,6.06
36.25,-2.25,2017,4,7,16.51,15.03,15.79,8.36,75.71,0.0,6.68,7.67,5.49
36.75,-6.75,2017,4,7,19.5,13.28,16.18,8.2,73.58,0.0,8.43,9.41,7.44
36.75,-6.25,2017,4,7,21.03,11.17,15.7,7.42,70.03,0.0,7.52,9.76,5.92
36.75,-5.75,2017,4,7,20.33,9.98,14.64,6.95,69.51,0.0,7.39,9.84,5.66
36.75,-5.25,2017,4,7,18.83,9.81,13.81,7.06,72.96,0.0,7.02,9.38,5.26
36.75,-4.75,2017,4,7,17.9,10.07,13.58,7.25,75.19,0.0,6.53,8.64,4.93
36.75,-4.25,2017,4,7,17.82,10.31,13.83,7.21,73.54,0.0,6.04,7.92,4.68
36.75,-3.75,2017,4,7,17.78,10.22,13.94,6.77,67.81,0.0,5.72,7.51,4.37
36.75,-3.25,2017,4,7,16.67,9.86,13.14,6.43,66.19,0.0,5.82,7.78,4.15
36.75,-2.75,2017,4,7,16.54,10.16,13.27,6.64,68.31,0.0,5.53,7.32,3.76
36.75,-2.25,2017,4,7,16.91,11.51,14.21,7.13,70.36,0.0,5.13,6.64,3.32
37.25,-6.75,2017,4,7,22.14,9.92,15.45,7.63,72.99,0.0,5.18,6.31,3.88
37.25,-6.25,2017,4,7,23.53,8.5,15.26,7.02,69.69,0.0,4.52,6.36,2.93
37.25,-5.75,2017,4,7,23.19,8.04,14.89,6.73,68.31,0.0,4.63,6.39,3.13
37.25,-5.25,2017,4,7,22.43,7.73,14.36,6.58,68.62,0.0,4.53,6.26,3.13
37.25,-4.75,2017,4,7,21.87,7.45,13.97,6.37,67.8,0.0,4.1,5.79,2.79
37.25,-4.25,2017,4,7,21.46,7.01,13.63,5.93,63.89,0.0,3.55,5.22,2.29
37.25,-3.75,2017,4,7,20.39,6.15,12.9,5.13,55.84,0.0,3.43,5.18,2.09
37.25,-3.25,2017,4,7,17.85,5.03,10.92,4.76,57.17,0.0,4.01,6.07,2.21
37.25,-2.75,2017,4,7,16.98,5.05,10.52,5.05,62.62,0.0,3.94,6.18,1.73
37.25,-2.25,2017,4,7,17.36,6.84,11.73,5.68,65.89,0.0,3.71,5.89,1.37
37.75,-6.75,2017,4,7,23.59,7.5,14.92,6.88,68.49,0.0,3.4,4.54,2.33
37.75,-6.25,2017,4,7,23.68,7.14,14.69,6.59,66.97,0.0,3.31,4.6,2.12
37.75,-5.75,2017,4,7,24.08,7.1,14.9,6.49,66.09,0.0,3.1,4.19,1.93
37.75,-5.25,2017,4,7,24.32,6.9,15.05,6.32,64.45,0.0,2.9,4.01,1.61
37.75,-4.75,2017,4,7,24.37,6.87,15.14,6.01,60.98,0.0,2.58,3.77,1.17
37.75,-4.25,2017,4,7,23.97,6.83,14.93,5.51,55.77,0.0,2.36,3.63,0.9
37.75,-3.75,2017,4,7,22.58,6.07,13.92,4.85,50.09,0.0,2.8,4.26,1.33
37.75,-3.25,2017,4,7,20.44,4.61,11.97,4.58,53.29,0.0,3.53,5.07,2.15
37.75,-2.75,2017,4,7,17.9,3.22,9.93,4.63,60.96,0.0,3.7,5.88,1.75
37.75,-2.25,2017,4,7,17.0,4.34,9.98,4.94,64.23,0.0,3.44,5.97,1.1
38.25,-6.75,2017,4,7,23.67,7.41,15.3,6.43,61.32,0.0,2.66,3.9,1.2
38.25,-6.25,2017,4,7,23.06,6.85,14.76,6.16,60.59,0.0,2.71,4.02,1.37
38.25,-5.75,2017,4,7,23.48,6.41,14.77,5.99,59.97,0.0,2.58,3.65,1.29
38.25,-5.25,2017,4,7,24.03,5.81,14.88,5.8,58.69,0.0,2.49,3.63,1.05
38.25,-4.75,2017,4,7,24.3,5.66,14.95,5.57,56.35,0.0,2.52,3.71,1.04
38.25,-4.25,2017,4,7,24.05,5.9,14.81,5.3,53.51,0.0,2.73,3.86,1.33
38.25,-3.75,2017,4,7,23.19,5.74,14.22,5.04,51.69,0.0,3.15,4.24,1.73
38.25,-3.25,2017,4,7,21.83,4.82,13.04,4.86,53.56,0.0,3.75,4.82,2.32
38.25,-2.75,2017,4,7,18.87,3.33,10.73,4.66,58.19,0.0,4.12,5.86,2.35
38.25,-2.25,2017,4,7,17.58,4.09,10.23,4.72,59.98,0.0,3.83,6.03,1.69
36.25,-6.75,2017,4,8,17.58,15.4,16.43,9.03,78.61,0.0,11.09,12.03,10.24
36.25,-6.25,2017,4,8,18.33,14.4,16.13,8.67,76.94,0.0,10.72,12.25,9.73
36.25,-5.75,2017,4,8,18.25,13.32,15.42,8.4,77.61,0.0,9.61,11.72,8.18
36.25,-5.25,2017,4,8,17.19,13.43,15.07,8.61,80.99,0.0,8.9,10.98,7.46
36.25,-4.75,2017,4,8,16.44,14.1,15.15,8.9,83.25,0.0,8.6,10.37,7.34
36.25,-4.25,2017,4,8,16.36,14.76,15.48,9.03,82.97,0.0,8.45,9.9,7.33
36.25,-3.75,2017,4,8,16.42,14.91,15.6,8.91,81.09,0.0,7.97,9.29,6.67
36.25,-3.25,2017,4,8,16.59,14.93,15.7,8.84,79.79,0.04,7.66,9.05,6.35
36.25,-2.75,2017,4,8,16.55,15.06,15.75,8.97,81.08,0.06,7.32,8.66,6.08
36.25,-2.25,2017,4,8,16.46,15.33,15.85,9.15,82.56,0.1,6.98,8.21,5.89
36.75,-6.75,2017,4,8,19.29,13.59,16.25,8.53,75.84,0.0,8.35,9.69,7.19
36.75,-6.25,2017,4,8,21.01,11.51,15.83,7.87,72.94,0.0,7.54,9.62,6.11
36.75,-5.75,2017,4,8,20.45,10.39,14.81,7.48,73.36,0.0,7.43,10.03,5.58
36.75,-5.25,2017,4,8,18.93,9.76,13.88,7.59,77.35,0.0,7.03,9.75,5.09
36.75,-4.75,2017,4,8,17.92,9.76,13.56,7.72,79.47,0.0,6.5,9.04,4.77
36.75,-4.25,2017,4,8,17.79,10.06,13.75,7.6,77.36,0.0,6.04,8.23,4.59
36.75,-3.75,2017,4,8,17.78,9.89,13.73,7.14,71.69,0.0,5.77,7.63,4.39
36.75,-3.25,2017,4,8,17.13,9.07,12.96,6.95,72.19,0.01,5.97,7.82,4.62
36.75,-2.75,2017,4,8,16.71,9.71,13.12,7.34,76.01,0.02,5.91,7.69,4.55
36.75,-2.25,2017,4,8,16.86,11.52,14.12,7.95,78.56,0.04,5.78,7.35,4.51
37.25,-6.75,2017,4,8,21.75,10.19,15.45,7.59,72.08,0.0,5.56,7.41,4.14
37.25,-6.25,2017,4,8,23.23,8.64,15.26,7.08,69.88,0.0,4.87,7.03,3.21
37.25,-5.75,2017,4,8,22.94,8.3,14.9,6.84,69.38,0.0,4.96,7.09,3.24
37.25,-5.25,2017,4,8,22.09,7.56,14.26,6.7,70.15,0.0,4.79,6.76,3.12
37.25,-4.75,2017,4,8,21.51,6.69,13.72,6.43,69.14,0.0,4.36,6.18,2.88
37.25,-4.25,2017,4,8,21.24,5.66,13.2,5.93,65.34,0.0,3.82,5.64,2.51
37.25,-3.75,2017,4,8,20.53,4.15,12.22,5.22,59.81,0.0,3.54,5.61,1.91
37.25,-3.25,2017,4,8,18.51,2.59,10.31,5.12,65.09,0.0,4.15,6.21,2.79
37.25,-2.75,2017,4,8,17.23,3.28,10.03,5.57,70.94,0.0,4.2,6.35,2.59
37.25,-2.25,2017,4,8,17.37,5.82,11.39,6.29,73.51,0.01,4.14,6.04,2.29
37.75,-6.75,2017,4,8,22.83,7.51,14.54,6.68,67.92,0.0,4.18,6.26,2.61
37.75,-6.25,2017,4,8,23.06,6.84,14.29,6.41,67.38,0.0,3.95,6.21,2.29
37.75,-5.75,2017,4,8,23.59,6.83,14.57,6.29,66.3,0.0,3.64,5.6,2.08
37.75,-5.25,2017,4,8,23.83,6.78,14.74,6.07,64.21,0.0,3.4,5.01,1.85
37.75,-4.75,2017,4,8,23.96,6.33,14.76,5.69,60.29,0.0,3.05,4.52,1.5
37.75,-4.25,2017,4,8,23.83,5.26,14.37,5.19,55.79,0.0,2.71,4.31,1.19
37.75,-3.75,2017,4,8,22.9,3.5,13.08,4.73,54.06,0.0,2.81,4.62,1.25
37.75,-3.25,2017,4,8,21.02,2.17,11.35,4.73,59.44,0.0,3.55,5.38,2.41
37.75,-2.75,2017,4,8,18.38,1.25,9.49,4.8,65.39,0.0,3.73,5.85,2.2
37.75,-2.25,2017,4,8,17.32,2.49,9.53,5.21,68.74,0.0,3.5,5.52,1.43
38.25,-6.75,2017,4,8,22.92,6.89,14.59,6.4,64.71,0.0,3.59,5.33,2.07
38.25,-6.25,2017,4,8,22.43,6.15,13.98,6.1,64.56,0.0,3.6,5.69,1.94
38.25,-5.75,2017,4,8,22.94,5.97,14.13,5.86,62.91,0.0,3.37,5.44,1.71
38.25,-5.25,2017,4,8,23.53,6.0,14.4,5.58,60.18,0.0,3.14,5.21,1.37
38.25,-4.75,2017,4,8,23.88,5.87,14.56,5.26,56.52,0.0,2.93,5.03,1.04
38.25,-4.25,2017,4,8,23.83,5.34,14.37,4.97,53.54,0.0,2.87,4.85,1.08
38.25,-3.75,2017,4,8,23.32,4.28,13.55,4.82,54.19,0.0,3.16,4.54,2.05
38.25,-3.25,2017,4,8,22.29,3.39,12.56,4.72,55.94,0.0,3.67,5.02,2.82
38.25,-2.75,2017,4,8,19.59,1.77,10.33,4.5,59.62,0.0,3.92,5.59,2.65
38.25,-2.25,2017,4,8,18.13,2.52,9.75,4.69,62.78,0.0,3.54,5.36,1.59
36.25,-6.75,2017,4,9,17.7,15.59,16.43,9.57,83.42,0.0,11.68,12.45,10.97
36.25,-6.25,2017,4,9,18.49,14.67,16.22,9.16,81.22,0.0,11.53,12.7,10.74
36.25,-5.75,2017,4,9,18.43,13.71,15.59,8.86,81.32,0.0,10.24,11.79,9.0
36.25,-5.25,2017,4,9,17.37,13.83,15.27,8.99,83.69,0.01,9.57,11.09,8.26
36.25,-4.75,2017,4,9,16.61,14.38,15.36,9.21,85.18,0.01,9.43,10.72,8.27
36.25,-4.25,2017,4,9,16.56,14.86,15.69,9.31,84.52,0.0,9.48,10.53,8.51
36.25,-3.75,2017,4,9,16.74,14.85,15.84,9.19,82.34,0.0,9.15,10.06,8.23
36.25,-3.25,2017,4,9,16.94,14.83,15.92,9.11,81.44,0.14,9.11,10.0,8.04
36.25,-2.75,2017,4,9,16.83,14.97,15.94,9.28,83.22,0.16,8.95,9.88,7.68
36.25,-2.25,2017,4,9,16.65,15.28,16.03,9.47,84.76,0.27,8.68,9.79,7.18
36.75,-6.75,2017,4,9,19.31,13.9,16.31,8.94,79.28,0.0,9.46,10.37,8.73
36.75,-6.25,2017,4,9,21.15,11.89,16.02,8.18,75.41,0.0,8.54,10.54,7.1
36.75,-5.75,2017,4,9,20.69,10.86,15.11,7.76,75.03,0.0,8.33,10.45,6.65
36.75,-5.25,2017,4,9,19.32,10.63,14.35,7.81,77.92,0.0,7.84,9.94,6.02
36.75,-4.75,2017,4,9,18.47,10.66,14.1,7.93,79.46,0.0,7.24,9.19,5.51
36.75,-4.25,2017,4,9,18.45,10.52,14.24,7.85,77.56,0.0,6.71,8.42,5.22
36.75,-3.75,2017,4,9,18.47,9.88,14.15,7.39,72.66,0.0,6.42,7.89,5.09
36.75,-3.25,2017,4,9,17.83,9.03,13.32,7.26,74.13,0.05,6.72,8.09,5.38
36.75,-2.75,2017,4,9,17.17,10.19,13.43,7.76,79.11,0.11,6.86,8.15,5.28
36.75,-2.25,2017,4,9,17.08,12.01,14.35,8.45,82.55,0.25,6.89,8.07,5.19
37.25,-6.75,2017,4,9,21.87,10.51,15.57,7.81,74.18,0.0,6.57,8.38,5.08
37.25,-6.25,2017,4,9,23.45,8.84,15.43,7.2,70.75,0.0,5.59,8.1,3.62
37.25,-5.75,2017,4,9,23.31,8.54,15.22,6.96,69.32,0.0,5.68,7.83,3.93
37.25,-5.25,2017,4,9,22.69,8.36,14.81,6.84,69.72,0.0,5.45,7.19,3.84
37.25,-4.75,2017,4,9,22.26,7.72,14.41,6.62,68.94,0.0,4.82,6.37,3.46
37.25,-4.25,2017,4,9,22.02,6.41,13.88,6.17,65.81,0.0,4.03,5.66,2.86
37.25,-3.75,2017,4,9,21.29,4.52,12.83,5.46,60.94,0.0,3.58,5.43,2.0
37.25,-3.25,2017,4,9,19.38,2.99,10.87,5.46,67.01,0.0,4.36,6.04,3.09
37.25,-2.75,2017,4,9,17.63,4.4,10.38,6.09,74.62,0.03,4.54,6.34,2.9
37.25,-2.25,2017,4,9,17.45,7.0,11.6,6.94,79.05,0.09,4.51,6.26,2.66
37.75,-6.75,2017,4,9,23.09,8.12,14.72,6.85,69.16,0.0,5.31,7.78,3.27
37.75,-6.25,2017,4,9,23.37,7.18,14.44,6.65,68.81,0.0,4.61,7.09,2.7
37.75,-5.75,2017,4,9,24.03,7.17,14.82,6.63,67.61,0.0,4.07,6.03,2.41
37.75,-5.25,2017,4,9,24.38,7.46,15.16,6.46,65.66,0.0,3.64,4.89,2.27
37.75,-4.75,2017,4,9,24.56,7.16,15.31,6.07,61.96,0.0,3.06,4.09,1.98
37.75,-4.25,2017,4,9,24.43,5.91,14.99,5.53,57.61,0.0,2.5,3.85,1.55
37.75,-3.75,2017,4,9,23.58,3.95,13.71,5.07,55.81,0.0,2.59,4.18,1.27
37.75,-3.25,2017,4,9,21.71,3.03,12.01,5.16,61.59,0.0,3.84,5.52,2.81
37.75,-2.75,2017,4,9,18.7,2.24,9.84,5.39,69.29,0.0,4.04,5.95,2.62
37.75,-2.25,2017,4,9,17.46,3.29,9.68,5.87,74.54,0.02,3.61,5.73,1.81
38.25,-6.75,2017,4,9,23.12,7.42,14.6,6.63,67.03,0.0,4.83,7.09,3.04
38.25,-6.25,2017,4,9,22.76,6.56,14.03,6.53,68.12,0.0,4.38,6.48,2.76
38.25,-5.75,2017,4,9,23.35,6.37,14.22,6.43,66.92,0.0,3.74,5.36,2.34
38.25,-5.25,2017,4,9,24.0,6.64,14.66,6.17,64.08,0.0,3.2,4.46,1.91
38.25,-4.75,2017,4,9,24.39,6.49,15.01,5.79,59.98,0.0,2.74,4.02,1.43
38.25,-4.25,2017,4,9,24.35,5.67,14.95,5.44,56.6,0.0,2.54,4.01,1.21
38.25,-3.75,2017,4,9,23.88,4.53,14.16,5.34,57.5,0.0,2.98,4.07,1.95
