-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/05/1998 through 04/05/1999 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
36.75,-5.25,1998,4,5,16.85,9.72,12.65,7.9,85.24,0.62,4.47,7.08,2.48
36.75,-4.75,1998,4,5,16.51,9.53,12.51,7.82,84.7,0.53,4.68,6.9,2.75
36.75,-4.25,1998,4,5,16.34,9.9,12.72,7.81,83.28,0.45,4.96,6.8,3.16
36.75,-3.75,1998,4,5,15.65,9.99,12.44,7.66,82.03,0.31,5.88,7.59,3.72
36.75,-3.25,1998,4,5,15.35,10.04,12.28,7.32,77.91,0.19,6.68,8.5,3.99
36.75,-2.75,1998,4,5,16.61,10.74,13.22,7.29,73.84,0.09,6.57,8.37,3.91
36.75,-2.25,1998,4,5,17.91,12.56,14.86,7.65,71.38,0.03,6.49,8.21,4.01
37.25,-6.75,1998,4,5,17.37,11.88,14.23,7.97,79.64,1.93,4.9,6.74,3.47
37.25,-6.25,1998,4,5,17.16,10.78,13.6,7.87,81.69,1.99,4.35,6.73,2.82
37.25,-5.75,1998,4,5,16.53,9.36,12.58,7.8,85.66,1.54,3.93,6.51,2.34
37.25,-5.25,1998,4,5,15.9,8.1,11.63,7.6,87.58,1.32,3.94,6.62,2.16
37.25,-4.75,1998,4,5,15.29,7.33,10.85,7.38,88.2,1.22,4.03,6.77,2.07
37.25,-4.25,1998,4,5,14.54,6.85,10.09,7.13,87.94,1.11,4.26,7.04,2.03
37.25,-3.75,1998,4,5,13.31,6.0,9.01,6.71,86.84,0.92,5.05,7.88,2.08
37.25,-3.25,1998,4,5,12.96,5.49,8.43,6.25,82.27,0.61,5.87,8.77,2.49
37.25,-2.75,1998,4,5,14.74,5.81,9.32,6.06,76.72,0.31,5.78,8.64,2.59
37.25,-2.25,1998,4,5,17.29,7.97,11.65,6.26,70.47,0.11,5.25,7.69,2.82
37.75,-6.75,1998,4,5,16.2,8.32,11.72,7.25,84.0,2.3,4.11,5.9,2.62
37.75,-6.25,1998,4,5,15.6,7.93,11.33,7.2,84.62,2.4,4.25,6.34,2.56
37.75,-5.75,1998,4,5,15.48,8.0,11.35,7.25,85.25,2.1,4.01,6.34,2.42
37.75,-5.25,1998,4,5,15.26,7.77,11.17,7.24,86.02,1.98,4.05,6.54,2.31
37.75,-4.75,1998,4,5,14.68,7.46,10.7,7.16,86.86,1.93,4.21,6.85,2.14
37.75,-4.25,1998,4,5,13.7,7.02,9.9,6.96,87.5,1.85,4.48,7.28,1.95
37.75,-3.75,1998,4,5,12.53,6.11,8.85,6.62,87.5,1.59,4.98,7.96,1.84
37.75,-3.25,1998,4,5,12.47,5.42,8.24,6.3,85.05,1.15,5.43,8.59,1.89
37.75,-2.75,1998,4,5,12.54,4.64,7.71,5.9,81.61,0.65,6.4,9.69,2.57
37.75,-2.25,1998,4,5,14.64,5.45,8.97,5.68,74.34,0.25,6.38,9.49,2.99
38.25,-6.75,1998,4,5,15.85,6.96,11.02,6.86,82.86,2.58,4.42,5.72,2.69
38.25,-6.25,1998,4,5,14.98,6.48,10.36,6.71,83.66,2.61,4.62,6.36,2.66
38.25,-5.75,1998,4,5,14.78,6.61,10.23,6.69,83.61,2.37,4.46,6.68,2.54
38.25,-5.25,1998,4,5,14.59,6.66,10.12,6.68,83.84,2.26,4.46,6.89,2.43
38.25,-4.75,1998,4,5,14.22,6.6,9.87,6.65,84.35,2.16,4.6,7.11,2.31
38.25,-4.25,1998,4,5,13.67,6.45,9.48,6.56,84.93,1.97,4.85,7.42,2.22
38.25,-3.75,1998,4,5,13.08,6.17,9.09,6.44,85.16,1.61,5.11,7.85,2.26
38.25,-3.25,1998,4,5,12.69,5.53,8.62,6.29,84.61,1.21,5.49,8.42,2.17
38.25,-2.75,1998,4,5,11.73,4.37,7.58,5.87,82.33,0.73,6.88,10.08,2.85
38.25,-2.25,1998,4,5,13.32,4.64,8.29,5.52,74.99,0.3,7.18,10.62,3.23
36.25,-6.75,1998,4,6,17.26,15.2,16.21,8.18,72.39,0.0,5.23,6.81,3.0
36.25,-6.25,1998,4,6,17.31,14.25,15.96,7.97,71.81,0.0,4.81,5.98,2.76
36.25,-5.75,1998,4,6,18.56,12.42,15.31,7.55,71.21,0.0,3.91,5.41,2.26
36.25,-5.25,1998,4,6,19.08,12.67,15.53,7.65,71.01,0.01,3.88,5.32,2.3
36.25,-4.75,1998,4,6,18.83,13.86,15.99,8.05,72.26,0.01,4.14,5.92,2.55
36.25,-4.25,1998,4,6,18.09,15.04,16.31,8.5,74.39,0.02,4.48,6.82,2.89
36.25,-3.75,1998,4,6,17.49,15.5,16.37,8.67,75.19,0.04,4.99,7.0,3.44
36.25,-3.25,1998,4,6,17.35,15.72,16.45,8.76,75.41,0.05,5.42,7.17,4.0
36.25,-2.75,1998,4,6,17.22,16.04,16.58,9.01,77.14,0.05,5.8,7.65,4.2
36.25,-2.25,1998,4,6,17.14,16.3,16.71,9.33,79.47,0.04,5.89,8.15,3.93
36.75,-6.75,1998,4,6,17.78,13.31,15.63,7.84,72.23,0.0,5.09,6.56,2.45
36.75,-6.25,1998,4,6,18.48,11.01,14.97,7.48,72.91,0.0,4.14,5.09,2.28
36.75,-5.75,1998,4,6,19.08,8.92,13.8,7.04,73.83,0.0,3.23,4.85,1.83
36.75,-5.25,1998,4,6,19.3,8.91,13.52,6.96,73.8,0.01,3.06,4.74,1.66
36.75,-4.75,1998,4,6,19.04,9.89,13.72,7.17,74.01,0.01,3.07,4.75,1.54
36.75,-4.25,1998,4,6,18.37,10.94,13.98,7.42,74.09,0.01,3.12,4.9,1.46
36.75,-3.75,1998,4,6,17.56,11.32,13.87,7.29,72.06,0.02,3.56,5.16,1.6
36.75,-3.25,1998,4,6,17.37,11.26,13.65,7.1,70.29,0.03,3.95,5.51,2.04
36.75,-2.75,1998,4,6,17.96,11.89,14.32,7.34,70.65,0.02,4.22,6.17,2.2
36.75,-2.25,1998,4,6,18.42,13.22,15.38,7.9,72.34,0.02,4.42,6.84,1.89
37.25,-6.75,1998,4,6,19.33,9.57,14.41,7.28,73.0,0.01,4.07,5.44,1.89
37.25,-6.25,1998,4,6,20.06,8.27,14.01,6.99,72.88,0.02,3.51,4.71,1.68
37.25,-5.75,1998,4,6,19.79,7.61,13.35,6.87,74.42,0.03,2.93,4.29,1.44
37.25,-5.25,1998,4,6,19.32,7.49,12.77,6.76,75.56,0.03,2.68,4.29,1.17
37.25,-4.75,1998,4,6,18.73,7.64,12.3,6.68,75.92,0.03,2.53,4.4,0.94
37.25,-4.25,1998,4,6,17.95,7.65,11.8,6.52,75.11,0.03,2.47,4.61,0.73
37.25,-3.75,1998,4,6,16.86,6.96,10.95,6.13,72.66,0.03,2.71,5.25,0.45
37.25,-3.25,1998,4,6,17.38,6.14,10.4,5.77,70.33,0.03,3.04,5.81,0.85
37.25,-2.75,1998,4,6,18.87,6.7,11.25,5.79,68.23,0.02,3.23,5.7,1.44
37.25,-2.25,1998,4,6,20.08,8.51,13.0,6.23,66.64,0.01,3.41,5.56,1.46
37.75,-6.75,1998,4,6,19.53,6.55,12.67,6.75,75.29,0.03,3.44,4.93,1.82
37.75,-6.25,1998,4,6,19.58,6.46,12.51,6.53,73.59,0.05,3.55,4.9,1.69
37.75,-5.75,1998,4,6,19.73,6.55,12.59,6.56,73.82,0.09,3.17,4.37,1.44
37.75,-5.25,1998,4,6,19.4,6.65,12.45,6.56,74.62,0.09,2.86,4.08,1.11
37.75,-4.75,1998,4,6,18.84,6.72,12.1,6.5,75.24,0.09,2.59,4.18,0.81
37.75,-4.25,1998,4,6,18.09,6.64,11.52,6.35,75.37,0.08,2.46,4.67,0.62
37.75,-3.75,1998,4,6,17.03,6.17,10.59,6.1,75.22,0.09,2.64,5.39,0.57
37.75,-3.25,1998,4,6,17.45,5.53,10.1,5.83,73.64,0.08,2.81,5.78,0.88
37.75,-2.75,1998,4,6,17.62,4.98,9.54,5.47,71.49,0.05,3.37,5.9,1.77
37.75,-2.25,1998,4,6,18.97,5.43,10.51,5.38,67.24,0.03,3.57,5.48,2.19
38.25,-6.75,1998,4,6,18.42,5.73,11.72,6.67,77.91,0.08,3.55,6.05,1.46
38.25,-6.25,1998,4,6,18.03,5.43,11.3,6.47,77.06,0.06,3.68,5.64,1.67
38.25,-5.75,1998,4,6,18.12,5.49,11.32,6.37,76.11,0.11,3.43,4.93,1.61
38.25,-5.25,1998,4,6,18.06,5.43,11.29,6.29,75.54,0.14,3.15,4.5,1.46
38.25,-4.75,1998,4,6,17.99,5.3,11.19,6.2,74.92,0.17,2.91,4.5,1.12
38.25,-4.25,1998,4,6,17.87,5.23,10.97,6.1,74.67,0.2,2.79,4.84,0.76
38.25,-3.75,1998,4,6,17.44,5.44,10.53,6.1,75.97,0.25,2.86,5.28,0.81
38.25,-3.25,1998,4,6,16.97,5.23,10.1,5.98,75.52,0.2,2.99,5.32,1.3
38.25,-2.75,1998,4,6,16.21,4.08,8.98,5.53,73.68,0.13,3.75,6.35,2.05
38.25,-2.25,1998,4,6,17.77,4.01,9.54,5.18,68.22,0.05,3.94,6.29,2.46
36.25,-6.75,1998,4,7,18.66,16.25,17.68,10.31,82.59,1.5,6.46,9.39,5.35
36.25,-6.25,1998,4,7,19.31,15.31,17.32,10.16,82.97,1.11,6.1,7.7,4.9
36.25,-5.75,1998,4,7,20.25,13.07,16.47,9.75,83.27,0.87,5.32,7.48,3.76
36.25,-5.25,1998,4,7,20.17,13.01,16.31,9.63,82.78,0.77,5.3,7.19,3.92
36.25,-4.75,1998,4,7,19.61,13.81,16.48,9.69,82.52,0.79,5.62,7.17,4.24
36.25,-4.25,1998,4,7,18.96,14.55,16.66,9.8,82.67,0.98,6.1,7.56,4.35
36.25,-3.75,1998,4,7,18.47,14.72,16.66,9.8,82.59,1.4,6.8,8.29,4.61
36.25,-3.25,1998,4,7,18.25,15.15,16.83,9.8,81.69,1.99,7.26,8.86,4.95
36.25,-2.75,1998,4,7,18.24,15.66,17.05,9.92,81.82,1.99,7.78,9.4,5.41
36.25,-2.25,1998,4,7,18.07,16.18,17.16,10.13,83.21,1.8,8.43,10.16,6.01
36.75,-6.75,1998,4,7,19.17,14.74,17.25,9.73,80.11,1.73,6.44,9.2,5.06
36.75,-6.25,1998,4,7,20.23,12.92,16.65,9.46,80.94,1.6,5.62,7.51,4.03
36.75,-5.75,1998,4,7,20.67,10.4,15.32,9.12,82.96,1.5,5.02,7.83,2.96
36.75,-5.25,1998,4,7,20.6,10.1,14.81,8.89,82.66,1.41,5.08,8.01,2.99
36.75,-4.75,1998,4,7,20.18,10.47,14.71,8.84,82.41,1.26,5.1,7.67,3.22
36.75,-4.25,1998,4,7,19.49,10.71,14.65,8.89,82.85,1.03,5.08,7.17,3.38
36.75,-3.75,1998,4,7,18.53,10.73,14.3,8.82,82.88,0.74,5.67,7.67,3.77
36.75,-3.25,1998,4,7,17.84,10.56,14.11,8.58,80.53,0.72,6.21,8.41,3.75
36.75,-2.75,1998,4,7,19.04,11.26,15.1,8.62,77.14,0.66,6.24,8.65,3.7
36.75,-2.25,1998,4,7,20.14,12.81,16.43,8.99,75.89,0.66,6.58,9.29,3.94
37.25,-6.75,1998,4,7,20.14,11.94,15.83,8.55,77.38,1.14,5.53,7.52,4.08
37.25,-6.25,1998,4,7,20.86,10.57,15.46,8.45,78.16,1.5,5.02,6.75,3.39
37.25,-5.75,1998,4,7,20.75,9.41,14.7,8.5,80.86,1.98,4.74,7.08,2.82
37.25,-5.25,1998,4,7,20.62,8.95,14.07,8.39,81.89,2.14,4.77,7.61,2.51
37.25,-4.75,1998,4,7,20.2,8.46,13.4,8.23,82.72,2.03,4.69,7.86,2.22
37.25,-4.25,1998,4,7,19.38,7.63,12.56,8.04,83.78,1.71,4.55,7.93,2.0
37.25,-3.75,1998,4,7,18.18,6.59,11.44,7.72,84.38,1.31,4.89,8.53,2.18
37.25,-3.25,1998,4,7,17.37,5.5,10.78,7.33,82.15,0.93,5.34,8.82,2.4
37.25,-2.75,1998,4,7,19.11,6.15,12.04,7.23,76.18,0.52,5.51,8.65,2.81
37.25,-2.25,1998,4,7,21.5,8.25,14.44,7.48,69.88,0.24,5.47,8.38,3.12
37.75,-6.75,1998,4,7,19.57,9.43,13.99,7.42,75.39,1.02,5.21,6.7,3.58
37.75,-6.25,1998,4,7,19.68,9.11,13.7,7.45,76.22,1.1,5.22,6.7,3.33
37.75,-5.75,1998,4,7,20.0,8.97,13.68,7.62,77.79,1.82,4.91,6.67,3.12
37.75,-5.25,1998,4,7,20.02,8.72,13.45,7.7,79.14,2.26,4.86,6.98,2.78
37.75,-4.75,1998,4,7,19.7,8.28,12.93,7.66,80.33,2.42,4.87,7.43,2.35
37.75,-4.25,1998,4,7,19.13,7.49,12.1,7.51,81.48,2.33,4.89,7.93,1.92
37.75,-3.75,1998,4,7,18.45,6.05,11.02,7.26,82.78,2.11,5.02,8.52,1.68
37.75,-3.25,1998,4,7,17.84,4.77,10.21,6.99,82.56,1.6,4.92,8.49,1.91
37.75,-2.75,1998,4,7,17.34,4.47,9.79,6.73,80.49,0.95,5.77,8.82,2.74
37.75,-2.25,1998,4,7,18.97,5.74,11.48,6.65,73.01,0.4,6.22,8.89,3.36
38.25,-6.75,1998,4,7,17.82,8.21,13.01,6.95,74.62,1.22,5.36,7.14,3.51
38.25,-6.25,1998,4,7,17.54,8.07,12.49,6.9,75.62,0.88,5.53,7.14,3.13
38.25,-5.75,1998,4,7,17.89,8.23,12.41,6.95,76.55,1.28,5.26,6.77,3.05
38.25,-5.25,1998,4,7,18.16,8.13,12.27,6.99,77.47,1.74,5.17,6.85,2.95
38.25,-4.75,1998,4,7,18.32,7.88,12.01,6.99,78.08,2.08,5.23,7.17,2.72
38.25,-4.25,1998,4,7,18.35,7.42,11.61,6.95,78.6,2.23,5.34,7.56,2.4
38.25,-3.75,1998,4,7,18.23,6.54,11.03,6.9,79.88,2.2,5.35,7.84,2.21
38.25,-3.25,1998,4,7,17.49,5.19,10.15,6.75,81.28,1.78,5.21,7.97,2.23
38.25,-2.75,1998,4,7,16.11,4.29,8.91,6.46,81.72,1.13,6.15,8.88,2.74
38.25,-2.25,1998,4,7,17.2,5.01,10.01,6.27,74.87,0.49,6.73,9.71,3.17
36.25,-6.75,1998,4,8,17.53,13.76,15.64,7.51,68.86,0.1,8.84,10.26,7.48
36.25,-6.25,1998,4,8,17.69,12.69,15.14,7.17,68.16,0.04,7.71,8.66,6.75
36.25,-5.75,1998,4,8,17.95,10.94,14.21,6.63,67.31,0.03,5.96,7.28,4.36
36.25,-5.25,1998,4,8,17.94,11.37,14.43,6.68,66.55,0.03,5.77,7.0,4.25
36.25,-4.75,1998,4,8,17.77,12.71,15.08,7.1,67.09,0.08,6.31,7.34,5.1
36.25,-4.25,1998,4,8,17.56,14.03,15.71,7.57,68.33,0.24,6.99,7.96,5.96
36.25,-3.75,1998,4,8,17.46,14.74,16.07,7.72,67.91,0.63,7.5,8.74,6.19
36.25,-3.25,1998,4,8,17.64,15.28,16.49,7.89,67.33,1.47,7.61,9.63,5.92
36.25,-2.75,1998,4,8,17.74,15.82,16.78,8.3,69.7,2.19,7.51,9.71,5.86
36.25,-2.25,1998,4,8,17.65,16.1,16.87,8.83,73.99,2.85,7.39,9.59,5.79
36.75,-6.75,1998,4,8,17.85,11.9,14.86,7.09,68.92,0.06,8.12,9.27,6.79
36.75,-6.25,1998,4,8,18.67,9.85,13.95,6.53,68.38,0.02,6.44,7.51,5.27
36.75,-5.75,1998,4,8,18.25,7.59,12.39,5.97,69.35,0.01,5.11,6.86,3.31
36.75,-5.25,1998,4,8,17.6,7.53,11.98,5.81,68.39,0.0,5.06,7.0,3.0
36.75,-4.75,1998,4,8,17.11,8.44,12.28,5.96,67.36,0.02,5.38,7.24,3.36
36.75,-4.25,1998,4,8,16.83,9.4,12.79,6.16,66.19,0.05,5.64,7.41,3.77
36.75,-3.75,1998,4,8,16.49,9.77,12.96,6.04,62.97,0.1,5.84,7.81,3.93
36.75,-3.25,1998,4,8,16.16,9.76,12.98,5.94,60.62,0.21,5.42,7.86,3.57
36.75,-2.75,1998,4,8,16.84,11.05,13.97,6.34,61.06,0.41,4.74,6.92,3.08
36.75,-2.25,1998,4,8,17.87,13.04,15.45,7.1,63.51,0.71,4.44,6.6,2.77
37.25,-6.75,1998,4,8,18.16,8.58,13.11,6.32,69.53,0.01,6.79,8.01,5.1
37.25,-6.25,1998,4,8,18.82,7.24,12.55,5.95,68.78,0.0,5.6,7.04,3.88
37.25,-5.75,1998,4,8,18.28,6.14,11.68,5.78,70.68,0.0,4.7,6.49,3.02
37.25,-5.25,1998,4,8,17.59,5.66,11.05,5.61,70.67,0.0,4.47,6.59,2.49
37.25,-4.75,1998,4,8,16.9,5.55,10.61,5.46,69.69,0.01,4.46,6.81,2.23
37.25,-4.25,1998,4,8,16.13,5.34,10.13,5.28,68.13,0.01,4.44,6.93,2.12
37.25,-3.75,1998,4,8,14.95,4.33,9.19,4.91,65.78,0.02,4.38,6.97,2.03
37.25,-3.25,1998,4,8,13.91,3.44,8.46,4.64,63.71,0.02,4.23,6.8,2.14
37.25,-2.75,1998,4,8,14.91,4.65,9.62,4.61,58.99,0.04,4.19,6.23,2.4
37.25,-2.25,1998,4,8,17.27,7.59,12.27,4.93,53.85,0.1,4.13,5.89,2.62
37.75,-6.75,1998,4,8,16.85,5.9,10.92,5.73,72.07,0.0,6.06,7.61,3.83
37.75,-6.25,1998,4,8,16.74,5.47,10.55,5.55,71.47,0.0,5.89,7.54,3.48
37.75,-5.75,1998,4,8,17.15,5.42,10.67,5.58,71.62,0.0,5.31,7.04,3.35
37.75,-5.25,1998,4,8,17.21,5.28,10.67,5.55,71.39,0.0,4.84,6.82,2.95
37.75,-4.75,1998,4,8,17.04,5.24,10.47,5.44,70.57,0.0,4.37,6.69,2.38
37.75,-4.25,1998,4,8,16.49,4.98,9.93,5.24,69.66,0.01,3.9,6.46,1.77
37.75,-3.75,1998,4,8,15.2,3.57,8.74,4.97,69.91,0.01,3.51,5.96,1.32
37.75,-3.25,1998,4,8,14.1,2.72,7.9,4.68,68.01,0.01,3.7,6.22,1.51
37.75,-2.75,1998,4,8,13.59,2.15,7.42,4.26,63.01,0.01,4.52,6.94,2.55
37.75,-2.25,1998,4,8,15.22,3.7,9.1,4.02,54.02,0.02,5.07,7.09,3.38
38.25,-6.75,1998,4,8,15.15,5.38,9.81,5.66,75.5,0.0,5.61,7.08,3.64
38.25,-6.25,1998,4,8,14.69,4.91,9.24,5.49,75.38,0.0,5.79,7.38,3.38
38.25,-5.75,1998,4,8,15.15,4.88,9.36,5.44,74.38,0.0,5.54,7.35,3.36
38.25,-5.25,1998,4,8,15.6,4.84,9.51,5.4,73.43,0.0,5.15,7.26,3.26
38.25,-4.75,1998,4,8,16.02,4.82,9.63,5.3,71.86,0.0,4.67,7.03,2.88
38.25,-4.25,1998,4,8,16.17,4.66,9.57,5.16,70.22,0.0,4.17,6.55,2.31
38.25,-3.75,1998,4,8,15.56,4.01,9.06,5.07,70.34,0.0,3.76,5.77,1.89
38.25,-3.25,1998,4,8,14.73,3.4,8.37,4.77,68.54,0.0,3.73,6.11,1.61
38.25,-2.75,1998,4,8,13.46,1.95,7.1,4.32,65.45,0.0,4.4,7.08,2.32
38.25,-2.25,1998,4,8,14.29,2.65,7.93,3.95,57.14,0.02,5.2,7.66,3.2
36.25,-6.75,1998,4,9,16.21,13.42,14.95,7.88,75.28,1.62,9.09,11.4,6.1
36.25,-6.25,1998,4,9,16.03,12.28,14.24,7.66,76.25,1.88,8.48,10.83,5.95
36.25,-5.75,1998,4,9,15.8,9.94,12.99,7.22,77.5,1.66,7.35,10.11,4.57
36.25,-5.25,1998,4,9,15.79,10.19,13.03,7.17,76.52,1.47,7.68,10.5,4.66
36.25,-4.75,1998,4,9,15.94,11.39,13.66,7.31,74.99,1.29,8.54,11.36,5.42
36.25,-4.25,1998,4,9,16.1,12.56,14.34,7.48,73.6,1.27,9.41,12.27,6.27
36.25,-3.75,1998,4,9,16.04,13.33,14.6,7.48,72.0,1.66,10.11,13.04,6.84
36.25,-3.25,1998,4,9,16.21,13.81,14.9,7.31,69.0,1.75,10.49,13.58,7.11
36.25,-2.75,1998,4,9,16.57,14.33,15.35,7.28,66.92,1.21,10.74,14.08,7.01
36.25,-2.25,1998,4,9,16.83,14.86,15.71,7.42,66.78,0.74,10.8,14.66,6.42
36.75,-6.75,1998,4,9,15.94,11.72,13.88,7.39,75.68,1.0,8.66,11.12,5.83
36.75,-6.25,1998,4,9,16.03,9.19,12.71,6.9,76.62,0.78,7.46,10.41,4.61
36.75,-5.75,1998,4,9,15.32,6.62,10.87,6.41,79.05,0.72,6.41,10.13,3.14
36.75,-5.25,1998,4,9,14.94,6.12,10.27,6.21,78.87,0.7,6.63,10.58,3.11
36.75,-4.75,1998,4,9,14.85,6.67,10.47,6.26,77.89,0.73,7.04,10.85,3.53
36.75,-4.25,1998,4,9,14.79,7.5,10.93,6.38,76.59,0.95,7.35,10.92,3.94
36.75,-3.75,1998,4,9,14.25,8.12,10.98,6.29,74.09,1.57,8.07,11.58,4.44
36.75,-3.25,1998,4,9,13.84,8.28,10.89,5.92,69.39,1.58,8.52,12.14,4.65
36.75,-2.75,1998,4,9,15.44,8.98,12.15,5.83,63.91,0.97,8.42,12.39,4.34
36.75,-2.25,1998,4,9,17.2,10.77,14.02,6.1,60.36,0.48,8.36,12.89,4.01
37.25,-6.75,1998,4,9,15.7,8.55,11.85,6.54,76.39,0.78,7.4,10.37,4.73
37.25,-6.25,1998,4,9,15.96,6.64,11.17,6.2,76.44,0.52,6.64,10.12,3.69
37.25,-5.75,1998,4,9,15.5,5.48,10.27,6.05,78.16,0.73,5.9,9.92,2.65
37.25,-5.25,1998,4,9,14.97,4.62,9.47,5.88,79.16,0.91,5.82,10.07,2.38
37.25,-4.75,1998,4,9,14.3,3.91,8.77,5.77,80.06,1.12,5.86,10.18,2.26
37.25,-4.25,1998,4,9,13.39,3.2,8.05,5.67,80.64,1.4,5.96,10.29,2.13
37.25,-3.75,1998,4,9,12.05,2.27,7.03,5.4,79.84,1.79,6.5,10.82,2.3
37.25,-3.25,1998,4,9,11.48,1.81,6.52,4.94,75.14,1.5,6.93,10.97,2.76
37.25,-2.75,1998,4,9,13.7,2.18,7.89,4.75,68.08,0.83,6.9,10.74,3.11
37.25,-2.25,1998,4,9,16.91,4.66,10.74,4.87,59.89,0.3,6.69,10.33,3.49
37.75,-6.75,1998,4,9,14.65,6.16,9.82,5.86,77.45,0.87,6.97,10.66,4.03
37.75,-6.25,1998,4,9,14.6,5.43,9.47,5.74,77.25,0.71,7.01,10.67,4.2
37.75,-5.75,1998,4,9,14.98,5.22,9.59,5.76,77.22,1.0,6.47,10.22,3.6
37.75,-5.25,1998,4,9,14.94,4.91,9.39,5.75,77.91,1.31,6.13,10.04,3.09
37.75,-4.75,1998,4,9,14.44,4.2,8.84,5.7,79.11,1.62,5.89,10.06,2.52
37.75,-4.25,1998,4,9,13.51,2.98,7.93,5.59,80.46,1.87,5.81,10.24,2.0
37.75,-3.75,1998,4,9,12.24,1.35,6.73,5.37,81.44,1.98,6.07,10.58,1.93
37.75,-3.25,1998,4,9,11.83,0.66,6.2,5.05,79.06,1.57,6.31,10.5,2.17
37.75,-2.75,1998,4,9,11.52,-0.11,5.79,4.72,75.9,0.93,6.99,10.74,2.87
37.75,-2.25,1998,4,9,13.66,1.16,7.44,4.5,67.1,0.39,7.05,10.29,3.42
38.25,-6.75,1998,4,9,13.78,5.73,9.06,5.68,78.22,1.01,7.17,11.15,3.75
38.25,-6.25,1998,4,9,13.32,5.26,8.47,5.58,78.84,0.97,7.39,11.2,4.21
38.25,-5.75,1998,4,9,13.5,4.88,8.45,5.58,78.97,1.3,7.04,10.71,4.24
38.25,-5.25,1998,4,9,13.56,4.65,8.33,5.58,79.53,1.64,6.68,10.4,3.75
38.25,-4.75,1998,4,9,13.43,4.14,8.06,5.56,80.03,1.92,6.39,10.33,3.13
38.25,-4.25,1998,4,9,13.1,3.2,7.65,5.49,80.36,2.07,6.25,10.43,2.67
38.25,-3.75,1998,4,9,12.64,2.05,7.13,5.37,80.78,2.02,6.25,10.52,2.56
