-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/05/2000 through 04/05/2001 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
36.75,-3.25,2000,4,5,13.9,6.75,10.03,5.09,63.52,0.17,6.91,9.02,2.86
36.75,-2.75,2000,4,5,14.98,7.93,11.06,5.07,59.99,0.21,6.65,8.89,2.77
36.75,-2.25,2000,4,5,16.12,10.08,12.75,5.41,58.58,0.29,6.62,8.8,3.15
37.25,-6.75,2000,4,5,16.61,6.87,12.0,5.77,68.36,0.07,3.31,5.4,1.09
37.25,-6.25,2000,4,5,17.39,5.21,11.42,5.43,67.56,0.12,3.36,5.18,0.91
37.25,-5.75,2000,4,5,17.14,3.7,10.52,5.14,68.19,0.07,3.28,5.35,1.12
37.25,-5.25,2000,4,5,16.53,2.8,9.65,4.9,68.46,0.04,3.58,5.68,1.52
37.25,-4.75,2000,4,5,15.6,2.53,8.84,4.72,68.46,0.03,4.0,6.03,1.97
37.25,-4.25,2000,4,5,14.26,2.49,7.92,4.53,68.23,0.03,4.46,6.47,2.27
37.25,-3.75,2000,4,5,12.35,1.93,6.55,4.21,67.78,0.07,5.09,7.3,2.14
37.25,-3.25,2000,4,5,11.72,1.33,5.67,3.89,65.41,0.08,5.65,7.76,2.28
37.25,-2.75,2000,4,5,12.96,2.15,6.57,3.78,60.76,0.06,5.52,8.11,2.6
37.25,-2.25,2000,4,5,15.2,4.76,9.0,4.0,55.88,0.04,5.12,7.95,2.9
37.75,-6.75,2000,4,5,16.2,3.91,9.93,5.16,70.25,0.08,2.92,4.29,1.2
37.75,-6.25,2000,4,5,16.29,3.32,9.46,4.94,69.38,0.14,3.46,5.05,1.42
37.75,-5.75,2000,4,5,16.54,2.74,9.33,4.77,68.38,0.11,3.46,5.14,1.82
37.75,-5.25,2000,4,5,16.32,2.31,8.97,4.62,67.82,0.07,3.56,5.34,2.1
37.75,-4.75,2000,4,5,15.58,1.99,8.34,4.45,67.56,0.05,3.71,5.61,2.22
37.75,-4.25,2000,4,5,14.37,1.6,7.42,4.24,67.39,0.06,3.92,5.98,2.12
37.75,-3.75,2000,4,5,12.83,0.87,6.25,3.97,67.06,0.14,4.28,6.56,1.73
37.75,-3.25,2000,4,5,12.04,0.65,5.34,3.75,66.46,0.17,4.77,6.82,1.97
37.75,-2.75,2000,4,5,11.1,-0.12,4.46,3.47,64.31,0.13,5.59,8.11,2.61
37.75,-2.25,2000,4,5,12.53,0.91,5.64,3.38,58.74,0.07,5.56,8.85,2.96
38.25,-6.75,2000,4,5,14.62,3.33,8.64,4.88,71.44,0.06,2.82,4.1,0.98
38.25,-6.25,2000,4,5,14.28,2.74,7.96,4.61,70.31,0.09,3.53,4.94,1.31
38.25,-5.75,2000,4,5,14.48,2.24,7.65,4.44,69.41,0.08,3.75,5.2,1.74
38.25,-5.25,2000,4,5,14.53,1.87,7.34,4.27,68.61,0.07,3.88,5.47,2.03
38.25,-4.75,2000,4,5,14.36,1.52,7.01,4.1,67.59,0.08,3.98,5.78,2.17
38.25,-4.25,2000,4,5,14.03,1.12,6.69,3.93,66.34,0.14,4.08,6.12,2.15
38.25,-3.75,2000,4,5,13.76,0.68,6.4,3.78,65.06,0.27,4.18,6.45,2.02
38.25,-3.25,2000,4,5,12.99,0.91,5.75,3.69,65.26,0.32,4.35,6.44,1.98
38.25,-2.75,2000,4,5,11.25,-0.53,4.29,3.44,64.84,0.26,5.28,7.43,2.58
38.25,-2.25,2000,4,5,11.79,-0.45,4.7,3.31,60.78,0.18,5.65,8.59,3.04
36.25,-6.75,2000,4,6,17.11,14.04,15.46,7.5,69.31,0.01,7.24,13.56,1.55
36.25,-6.25,2000,4,6,17.89,12.17,14.95,7.11,67.81,0.0,7.18,13.02,1.9
36.25,-5.75,2000,4,6,17.84,9.38,13.74,6.67,68.74,0.0,6.38,11.02,2.09
36.25,-5.25,2000,4,6,16.64,9.93,13.54,6.74,69.94,0.0,6.12,10.4,2.62
36.25,-4.75,2000,4,6,15.72,11.75,13.95,7.03,70.84,0.0,6.22,10.38,3.04
36.25,-4.25,2000,4,6,15.55,13.37,14.5,7.26,70.99,0.0,6.37,10.34,2.92
36.25,-3.75,2000,4,6,15.64,13.85,14.65,7.26,70.06,0.0,6.12,9.83,1.86
36.25,-3.25,2000,4,6,15.93,13.87,14.79,7.17,68.66,0.0,6.21,10.33,1.06
36.25,-2.75,2000,4,6,15.99,13.93,14.89,7.2,68.74,0.0,6.49,10.77,0.91
36.25,-2.25,2000,4,6,15.9,14.17,15.0,7.44,70.73,0.0,6.78,10.82,1.29
36.75,-6.75,2000,4,6,18.16,12.08,15.07,6.99,66.79,0.01,5.84,11.06,0.62
36.75,-6.25,2000,4,6,20.05,9.12,14.43,6.29,63.47,0.0,5.34,9.53,0.76
36.75,-5.75,2000,4,6,19.7,6.07,12.76,5.77,64.82,0.0,5.0,8.62,1.16
36.75,-5.25,2000,4,6,18.0,5.59,11.78,5.72,67.11,0.0,4.78,8.0,1.83
36.75,-4.75,2000,4,6,16.62,6.6,11.64,5.88,68.28,0.0,4.69,7.59,2.49
36.75,-4.25,2000,4,6,16.19,7.91,12.01,5.98,67.1,0.0,4.68,7.29,2.82
36.75,-3.75,2000,4,6,16.27,8.22,12.1,5.71,63.12,0.0,4.59,7.04,2.49
36.75,-3.25,2000,4,6,16.09,7.91,11.75,5.39,60.28,0.0,4.61,7.05,1.95
36.75,-2.75,2000,4,6,16.0,8.14,11.91,5.42,60.61,0.0,4.97,7.81,1.89
36.75,-2.25,2000,4,6,16.06,9.56,12.78,5.85,62.79,0.0,5.62,8.52,2.53
37.25,-6.75,2000,4,6,19.74,8.28,13.88,5.99,62.67,0.0,4.68,7.28,1.3
37.25,-6.25,2000,4,6,21.11,6.42,13.46,5.52,60.47,0.0,4.15,6.3,1.17
37.25,-5.75,2000,4,6,20.89,5.1,12.67,5.3,60.92,0.0,3.9,5.96,1.42
37.25,-5.25,2000,4,6,19.77,4.17,11.74,5.16,62.04,0.0,3.67,5.39,1.67
37.25,-4.75,2000,4,6,18.63,3.62,11.02,5.02,62.18,0.0,3.47,5.02,1.76
37.25,-4.25,2000,4,6,17.9,3.07,10.47,4.8,60.5,0.0,3.26,4.97,1.65
37.25,-3.75,2000,4,6,17.48,1.76,9.69,4.33,57.0,0.0,2.99,5.02,1.42
37.25,-3.25,2000,4,6,17.16,1.11,8.98,3.94,53.92,0.0,2.73,4.6,1.27
37.25,-2.75,2000,4,6,16.35,1.37,8.57,3.96,56.12,0.0,3.18,4.91,1.54
37.25,-2.25,2000,4,6,16.33,3.38,9.56,4.3,57.52,0.0,3.9,5.46,2.37
37.75,-6.75,2000,4,6,19.71,4.92,12.04,5.04,59.9,0.0,4.18,5.74,2.31
37.75,-6.25,2000,4,6,19.42,3.97,11.44,4.94,61.0,0.0,3.92,5.67,2.27
37.75,-5.75,2000,4,6,19.74,3.64,11.52,4.97,60.95,0.0,3.51,5.14,2.23
37.75,-5.25,2000,4,6,19.64,3.4,11.54,4.86,59.44,0.0,3.15,4.68,1.81
37.75,-4.75,2000,4,6,19.34,2.89,11.35,4.67,57.44,0.0,2.82,4.36,1.18
37.75,-4.25,2000,4,6,19.01,1.87,10.84,4.39,55.53,0.0,2.51,4.12,0.68
37.75,-3.75,2000,4,6,18.73,0.25,9.91,4.03,53.91,0.0,2.25,3.8,0.88
37.75,-3.25,2000,4,6,19.19,-0.35,9.55,3.69,50.43,0.0,2.15,4.43,0.77
37.75,-2.75,2000,4,6,17.4,-1.07,7.75,3.47,53.37,0.0,2.67,4.5,1.08
37.75,-2.25,2000,4,6,16.76,-0.35,7.53,3.47,54.39,0.0,3.18,4.53,1.6
38.25,-6.75,2000,4,6,18.64,3.72,11.04,4.78,60.19,0.0,3.86,5.49,2.01
38.25,-6.25,2000,4,6,17.95,2.6,10.25,4.61,61.06,0.0,3.77,5.67,2.05
38.25,-5.75,2000,4,6,18.1,1.99,10.17,4.56,60.69,0.0,3.44,5.38,1.99
38.25,-5.25,2000,4,6,18.26,1.64,10.31,4.42,58.46,0.0,3.1,5.21,1.64
38.25,-4.75,2000,4,6,18.43,1.22,10.38,4.22,55.87,0.0,2.76,5.06,1.07
38.25,-4.25,2000,4,6,18.61,0.62,10.24,4.0,53.72,0.0,2.44,4.74,0.64
38.25,-3.75,2000,4,6,18.81,-0.07,9.88,3.78,52.12,0.0,2.21,3.98,0.96
38.25,-3.25,2000,4,6,19.64,-0.48,9.83,3.56,49.12,0.0,2.38,4.58,1.0
38.25,-2.75,2000,4,6,18.57,-1.49,8.11,3.31,50.79,0.0,2.74,4.97,1.13
38.25,-2.25,2000,4,6,18.04,-1.51,7.52,3.21,51.68,0.0,3.13,5.2,1.4
36.25,-6.75,2000,4,7,17.08,15.1,15.89,9.13,81.43,6.88,13.55,17.48,8.12
36.25,-6.25,2000,4,7,16.74,14.15,15.1,8.54,80.41,8.53,14.19,18.02,9.32
36.25,-5.75,2000,4,7,15.67,12.92,13.95,7.96,80.06,6.8,12.45,15.82,8.27
36.25,-5.25,2000,4,7,14.89,12.76,13.63,7.81,80.16,5.84,11.79,14.59,8.54
36.25,-4.75,2000,4,7,14.76,13.13,13.89,7.8,78.84,5.13,11.73,14.09,9.02
36.25,-4.25,2000,4,7,15.18,13.57,14.35,7.71,75.79,4.16,11.73,13.9,9.01
36.25,-3.75,2000,4,7,15.54,13.66,14.53,7.42,72.22,2.51,11.26,13.4,8.14
36.25,-3.25,2000,4,7,15.53,13.66,14.56,7.29,70.77,2.05,11.86,14.01,8.65
36.25,-2.75,2000,4,7,15.24,13.78,14.46,7.48,73.14,2.04,12.33,14.91,9.43
36.25,-2.25,2000,4,7,15.11,14.11,14.58,7.78,75.63,2.02,12.35,15.3,9.73
36.75,-6.75,2000,4,7,17.14,13.82,15.28,8.37,77.72,5.81,12.93,15.89,9.52
36.75,-6.25,2000,4,7,17.7,12.22,14.49,7.54,74.38,6.82,12.34,15.84,8.96
36.75,-5.75,2000,4,7,16.31,10.49,12.93,6.95,74.8,5.21,11.24,14.54,8.35
36.75,-5.25,2000,4,7,15.11,9.67,12.01,6.73,76.29,4.5,10.21,13.37,7.76
36.75,-4.75,2000,4,7,15.02,9.51,12.02,6.66,75.17,3.97,9.2,12.19,6.96
36.75,-4.25,2000,4,7,15.92,9.57,12.64,6.5,70.34,3.12,8.32,11.03,5.93
36.75,-3.75,2000,4,7,16.69,9.21,12.89,6.01,63.34,1.64,7.84,10.16,4.91
36.75,-3.25,2000,4,7,15.48,8.37,11.92,5.72,63.27,1.17,8.82,11.37,5.45
36.75,-2.75,2000,4,7,14.51,9.08,11.62,6.01,68.39,1.23,9.73,12.42,6.85
36.75,-2.25,2000,4,7,14.45,10.68,12.43,6.57,72.15,1.34,10.27,13.08,7.7
37.25,-6.75,2000,4,7,18.6,11.03,14.43,7.2,71.47,5.52,9.87,12.5,7.18
37.25,-6.25,2000,4,7,19.0,9.62,13.88,6.59,68.72,6.41,8.71,11.61,5.77
37.25,-5.75,2000,4,7,18.23,8.7,13.02,6.3,69.14,4.42,8.26,11.27,5.67
37.25,-5.25,2000,4,7,17.64,7.83,12.25,6.1,70.0,3.58,7.51,10.74,5.36
37.25,-4.75,2000,4,7,17.78,6.89,11.92,5.88,68.44,3.07,6.49,9.82,4.62
37.25,-4.25,2000,4,7,18.35,5.76,11.82,5.49,63.53,2.37,5.53,8.62,3.66
37.25,-3.75,2000,4,7,18.15,4.3,11.17,4.76,56.28,1.24,5.28,7.54,3.16
37.25,-3.25,2000,4,7,15.25,2.74,8.95,4.44,59.83,0.83,6.13,8.88,3.46
37.25,-2.75,2000,4,7,13.41,3.17,8.12,4.69,66.85,0.73,6.48,9.34,3.87
37.25,-2.25,2000,4,7,13.36,5.01,9.19,5.28,70.86,0.7,6.87,9.56,4.22
37.75,-6.75,2000,4,7,19.43,8.18,13.31,6.11,65.96,4.66,8.22,10.77,5.35
37.75,-6.25,2000,4,7,19.09,7.37,12.69,5.89,66.56,5.67,7.16,9.74,4.44
37.75,-5.75,2000,4,7,19.61,7.12,12.69,5.82,66.09,4.2,6.12,8.93,3.63
37.75,-5.25,2000,4,7,20.03,6.88,12.69,5.74,65.03,3.48,5.38,8.19,3.42
37.75,-4.75,2000,4,7,20.39,6.24,12.64,5.55,62.61,2.97,4.85,7.55,3.2
37.75,-4.25,2000,4,7,20.41,5.05,12.31,5.14,58.73,2.29,4.6,7.16,2.88
37.75,-3.75,2000,4,7,19.48,3.48,11.35,4.46,54.03,1.27,4.87,7.33,2.87
37.75,-3.25,2000,4,7,16.76,2.67,9.49,4.19,56.46,0.87,6.19,8.71,4.19
37.75,-2.75,2000,4,7,13.48,1.45,7.26,4.19,64.11,0.67,6.19,8.79,3.98
37.75,-2.25,2000,4,7,12.22,1.73,6.98,4.51,69.5,0.46,5.61,8.26,2.98
38.25,-6.75,2000,4,7,20.0,7.05,12.99,5.62,62.24,3.11,7.41,9.78,4.87
38.25,-6.25,2000,4,7,19.49,6.61,12.39,5.4,62.06,3.8,6.93,9.38,4.57
38.25,-5.75,2000,4,7,19.89,6.15,12.28,5.26,60.94,3.16,5.83,8.46,3.55
38.25,-5.25,2000,4,7,20.28,5.84,12.29,5.15,59.32,2.86,5.17,7.72,3.16
38.25,-4.75,2000,4,7,20.34,5.45,12.22,4.97,57.51,2.56,4.92,7.29,3.01
38.25,-4.25,2000,4,7,19.99,4.83,11.95,4.71,55.74,2.05,4.96,7.28,2.91
38.25,-3.75,2000,4,7,19.32,3.95,11.42,4.39,54.19,1.19,5.07,7.79,2.96
38.25,-3.25,2000,4,7,17.79,3.94,10.6,4.15,53.41,0.75,6.54,8.94,4.74
38.25,-2.75,2000,4,7,14.44,2.23,8.12,4.05,59.69,0.63,6.93,9.35,4.95
38.25,-2.25,2000,4,7,12.84,1.67,7.16,4.24,65.34,0.43,6.1,8.7,3.54
36.25,-6.75,2000,4,8,17.2,15.67,16.35,9.98,86.49,7.34,8.59,10.17,6.89
36.25,-6.25,2000,4,8,17.87,14.1,15.9,9.37,83.72,5.66,7.97,9.44,6.04
36.25,-5.75,2000,4,8,18.55,12.42,15.13,8.71,81.92,5.66,5.89,7.9,4.06
36.25,-5.25,2000,4,8,17.31,12.25,14.56,8.6,83.36,5.68,5.15,7.63,3.45
36.25,-4.75,2000,4,8,16.07,12.93,14.41,8.61,83.85,5.35,4.98,7.91,3.0
36.25,-4.25,2000,4,8,15.61,13.78,14.57,8.51,82.03,4.64,4.86,8.32,2.4
36.25,-3.75,2000,4,8,15.56,14.01,14.64,8.27,79.41,3.87,4.54,8.75,2.14
36.25,-3.25,2000,4,8,15.59,13.96,14.66,8.32,79.81,3.52,4.82,10.08,1.68
36.25,-2.75,2000,4,8,15.74,13.91,14.75,8.59,82.21,2.13,5.19,10.85,1.45
36.25,-2.25,2000,4,8,15.83,14.14,14.95,8.94,84.78,1.01,5.58,10.86,1.88
36.75,-6.75,2000,4,8,17.11,14.65,15.78,9.6,86.29,11.26,8.72,10.57,6.5
36.75,-6.25,2000,4,8,18.35,12.63,15.35,8.7,81.19,7.39,8.04,10.05,5.32
36.75,-5.75,2000,4,8,18.69,10.78,14.31,7.94,79.01,7.36,6.6,8.82,4.46
36.75,-5.25,2000,4,8,17.68,9.79,13.29,7.68,80.42,7.55,5.32,7.62,3.59
36.75,-4.75,2000,4,8,16.7,9.86,12.84,7.57,80.53,7.37,4.17,6.63,2.27
36.75,-4.25,2000,4,8,16.3,10.55,12.91,7.39,77.61,6.8,3.29,6.09,0.87
36.75,-3.75,2000,4,8,16.18,10.81,12.83,7.02,73.03,6.41,3.04,6.32,0.61
36.75,-3.25,2000,4,8,15.88,10.13,12.27,6.87,73.21,5.5,3.82,7.59,0.99
36.75,-2.75,2000,4,8,16.53,9.93,12.45,7.28,77.6,3.46,4.5,8.88,0.79
36.75,-2.25,2000,4,8,17.1,11.19,13.49,7.98,81.32,1.81,5.12,9.66,0.97
37.25,-6.75,2000,4,8,16.86,12.54,14.5,8.81,85.56,14.31,7.71,10.01,5.08
37.25,-6.25,2000,4,8,17.83,10.83,14.25,8.03,80.19,8.59,6.93,9.53,4.41
37.25,-5.75,2000,4,8,18.77,10.08,13.99,7.54,76.91,8.13,6.12,8.71,4.33
37.25,-5.25,2000,4,8,18.75,9.13,13.26,7.25,77.01,8.56,5.24,7.63,3.72
37.25,-4.75,2000,4,8,18.32,8.49,12.52,7.02,77.11,9.06,4.21,6.61,2.62
37.25,-4.25,2000,4,8,17.66,8.09,11.79,6.71,75.71,9.28,3.28,5.91,1.47
37.25,-3.75,2000,4,8,16.6,7.3,10.62,6.2,73.19,9.3,2.98,5.78,1.1
37.25,-3.25,2000,4,8,16.21,5.61,9.53,5.8,72.29,7.33,3.51,6.03,1.23
37.25,-2.75,2000,4,8,16.88,5.19,9.54,6.04,75.85,4.74,3.63,6.36,0.84
37.25,-2.25,2000,4,8,17.62,7.01,11.0,6.82,79.35,2.72,3.96,6.93,0.68
37.75,-6.75,2000,4,8,15.41,10.41,12.66,7.95,85.63,14.74,6.86,9.17,4.1
37.75,-6.25,2000,4,8,15.87,9.26,12.3,7.51,83.03,9.5,6.21,8.49,4.05
37.75,-5.75,2000,4,8,17.61,9.37,12.81,7.31,79.33,8.94,5.46,7.79,3.91
37.75,-5.25,2000,4,8,18.36,9.19,12.88,7.17,77.81,9.63,4.81,7.08,3.43
37.75,-4.75,2000,4,8,18.52,8.71,12.58,6.99,76.88,10.73,4.08,6.48,2.52
37.75,-4.25,2000,4,8,18.19,7.88,11.88,6.68,75.79,11.56,3.38,6.06,1.56
37.75,-3.75,2000,4,8,17.23,6.63,10.62,6.2,74.59,11.7,3.07,5.9,1.31
37.75,-3.25,2000,4,8,16.92,5.01,9.83,5.8,72.22,9.23,3.35,6.14,1.18
37.75,-2.75,2000,4,8,15.66,3.7,8.29,5.69,77.01,6.12,3.43,6.14,1.08
37.75,-2.25,2000,4,8,15.13,4.32,8.42,6.08,81.33,3.61,3.4,6.17,0.83
38.25,-6.75,2000,4,8,14.53,9.79,11.8,7.49,84.64,12.06,6.49,8.54,3.89
38.25,-6.25,2000,4,8,14.84,8.88,11.26,7.17,83.56,8.6,6.08,7.91,3.95
38.25,-5.75,2000,4,8,15.91,8.7,11.43,7.07,81.89,9.28,5.41,7.22,3.78
38.25,-5.25,2000,4,8,16.65,8.45,11.56,6.98,80.42,10.73,4.82,6.66,3.3
38.25,-4.75,2000,4,8,17.07,7.92,11.48,6.81,78.93,12.31,4.25,6.15,2.61
38.25,-4.25,2000,4,8,17.17,7.19,11.15,6.55,77.35,13.49,3.71,5.69,1.97
38.25,-3.75,2000,4,8,16.96,6.56,10.67,6.26,75.75,13.92,3.3,5.36,1.84
38.25,-3.25,2000,4,8,15.89,5.82,10.05,6.01,74.25,11.61,3.41,6.01,1.71
38.25,-2.75,2000,4,8,13.41,3.98,7.79,5.79,80.49,8.03,3.8,6.66,1.64
38.25,-2.25,2000,4,8,12.43,3.75,7.3,5.88,83.81,4.6,3.75,6.98,1.12
36.25,-6.75,2000,4,9,16.6,15.98,16.28,9.76,84.87,7.07,10.38,12.01,7.71
36.25,-6.25,2000,4,9,17.02,15.39,16.13,9.74,85.34,9.41,9.7,11.75,6.52
36.25,-5.75,2000,4,9,17.6,13.72,15.42,9.32,84.97,9.41,8.11,11.05,4.5
36.25,-5.25,2000,4,9,17.68,13.54,15.33,9.14,83.64,8.93,7.14,10.52,3.62
36.25,-4.75,2000,4,9,17.45,14.12,15.58,9.22,82.98,7.89,6.57,10.04,3.48
36.25,-4.25,2000,4,9,17.04,14.71,15.81,9.42,83.69,6.33,6.16,9.71,3.51
36.25,-3.75,2000,4,9,16.49,14.55,15.56,9.49,85.59,4.43,5.62,9.8,2.94
36.25,-3.25,2000,4,9,16.23,14.38,15.32,9.49,86.77,2.84,4.96,9.9,2.14
36.25,-2.75,2000,4,9,16.21,14.42,15.32,9.55,87.61,1.16,4.47,9.54,1.51
36.25,-2.25,2000,4,9,16.25,14.71,15.51,9.61,87.51,0.19,4.05,8.89,1.13
36.75,-6.75,2000,4,9,16.79,15.26,16.03,9.65,85.16,7.05,9.38,11.6,6.86
36.75,-6.25,2000,4,9,17.81,14.29,15.9,9.43,84.19,9.4,8.77,11.86,5.6
36.75,-5.75,2000,4,9,17.89,12.33,14.69,8.99,85.59,11.23,7.76,11.46,4.53
36.75,-5.25,2000,4,9,17.57,11.4,13.96,8.68,85.45,11.8,7.2,11.14,3.86
36.75,-4.75,2000,4,9,17.06,11.21,13.7,8.57,85.26,11.46,6.7,10.34,3.54
36.75,-4.25,2000,4,9,16.34,11.27,13.55,8.58,85.82,10.39,6.15,9.32,3.29
36.75,-3.75,2000,4,9,15.14,10.95,12.87,8.45,87.22,8.67,5.77,9.19,2.69
36.75,-3.25,2000,4,9,14.58,10.3,12.17,8.21,87.04,5.27,5.4,9.49,1.69
36.75,-2.75,2000,4,9,15.46,10.61,12.78,8.26,85.37,2.23,5.2,9.52,1.3
36.75,-2.25,2000,4,9,16.56,11.95,14.08,8.58,83.68,0.5,5.02,9.27,1.35
37.25,-6.75,2000,4,9,18.21,13.3,15.49,9.17,83.63,6.56,7.4,10.04,5.19
37.25,-6.25,2000,4,9,18.59,12.63,15.3,9.0,83.28,8.52,7.29,10.93,4.48
37.25,-5.75,2000,4,9,18.58,11.6,14.58,8.76,84.21,10.28,7.11,11.08,4.14
37.25,-5.25,2000,4,9,18.13,10.53,13.76,8.4,84.25,11.46,6.74,10.84,3.67
37.25,-4.75,2000,4,9,17.31,9.45,12.88,8.06,84.39,12.03,6.31,10.3,3.3
37.25,-4.25,2000,4,9,16.11,8.37,11.85,7.74,85.08,11.65,5.97,9.77,3.01
37.25,-3.75,2000,4,9,14.39,7.18,10.39,7.32,86.25,9.62,5.89,9.76,2.47
37.25,-3.25,2000,4,9,14.04,5.74,9.31,6.76,83.7,5.63,5.42,9.46,1.77
37.25,-2.75,2000,4,9,15.32,6.04,9.96,6.68,80.34,2.65,4.87,8.78,1.35
37.25,-2.25,2000,4,9,17.08,8.09,11.88,7.1,77.81,0.93,4.6,8.21,1.49
37.75,-6.75,2000,4,9,18.85,10.76,14.2,8.54,83.52,7.74,5.76,8.18,3.82
37.75,-6.25,2000,4,9,18.22,10.25,13.77,8.42,84.09,8.96,5.97,9.16,3.76
37.75,-5.75,2000,4,9,18.38,10.09,13.73,8.42,84.37,9.31,6.11,9.7,3.46
37.75,-5.25,2000,4,9,18.14,9.67,13.4,8.26,84.49,10.03,6.16,9.95,3.28
37.75,-4.75,2000,4,9,17.57,8.88,12.76,7.97,84.26,10.66,6.07,9.93,3.15
37.75,-4.25,2000,4,9,16.69,7.75,11.82,7.57,83.72,10.51,5.87,9.77,2.92
37.75,-3.75,2000,4,9,15.55,6.41,10.58,7.08,83.22,8.73,5.64,9.68,2.42
37.75,-3.25,2000,4,9,15.6,5.02,9.77,6.49,79.29,5.72,4.83,8.86,1.99
37.75,-2.75,2000,4,9,15.21,4.28,8.94,6.11,77.96,3.49,4.4,8.1,1.48
37.75,-2.25,2000,4,9,16.2,5.12,9.76,6.21,76.31,2.02,4.11,7.23,1.57
38.25,-6.75,2000,4,9,18.12,9.33,13.1,8.16,84.3,10.05,4.78,6.59,3.07
38.25,-6.25,2000,4,9,17.59,8.56,12.61,7.97,84.25,10.66,4.97,7.2,3.14
38.25,-5.75,2000,4,9,17.19,8.46,12.45,7.99,85.3,9.6,5.05,7.51,2.84
38.25,-5.25,2000,4,9,16.88,8.4,12.25,7.96,86.03,9.31,5.28,8.08,2.84
38.25,-4.75,2000,4,9,16.55,8.15,11.93,7.81,85.98,9.44,5.42,8.52,2.76
38.25,-4.25,2000,4,9,16.15,7.64,11.49,7.54,84.91,9.49,5.36,8.64,2.51
38.25,-3.75,2000,4,9,15.73,6.95,11.03,7.2,82.78,8.85,5.09,8.47,2.16
