-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/05/1981 through 04/05/1982 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
36.75,-4.75,1981,4,6,18.88,10.54,14.52,7.45,72.36,0.05,2.1,4.12,0.58
36.75,-4.25,1981,4,6,18.12,11.72,14.75,7.46,70.45,0.05,1.96,4.01,0.45
36.75,-3.75,1981,4,6,17.27,12.37,14.75,7.29,67.62,0.06,2.14,3.89,0.27
36.75,-3.25,1981,4,6,16.9,11.29,14.28,7.22,67.78,0.05,2.56,4.36,0.59
36.75,-2.75,1981,4,6,17.48,11.53,14.63,7.29,67.98,0.04,3.15,5.47,0.83
36.75,-2.25,1981,4,6,17.86,12.74,15.25,7.67,70.33,0.02,3.66,6.38,0.74
37.25,-6.75,1981,4,6,20.12,11.02,15.38,7.89,74.81,0.01,2.97,5.86,1.17
37.25,-6.25,1981,4,6,21.4,9.34,15.14,7.2,69.81,0.01,2.98,5.76,0.95
37.25,-5.75,1981,4,6,21.4,8.84,14.83,6.88,67.84,0.02,2.91,5.31,0.84
37.25,-5.25,1981,4,6,21.13,8.41,14.48,6.81,68.08,0.03,2.69,5.03,0.8
37.25,-4.75,1981,4,6,20.69,8.28,14.19,6.76,67.82,0.02,2.43,4.93,0.71
37.25,-4.25,1981,4,6,19.9,8.37,13.86,6.6,66.05,0.02,2.25,4.84,0.55
37.25,-3.75,1981,4,6,18.37,8.35,13.14,6.29,63.38,0.01,2.26,4.48,0.38
37.25,-3.25,1981,4,6,17.64,6.94,12.23,6.14,64.15,0.02,2.33,4.01,0.46
37.25,-2.75,1981,4,6,18.32,7.03,12.74,6.27,64.34,0.02,2.3,3.9,0.42
37.25,-2.25,1981,4,6,19.43,8.73,13.86,6.71,65.98,0.02,2.64,4.48,0.52
37.75,-6.75,1981,4,6,21.53,8.09,14.43,6.98,70.72,0.01,3.05,5.67,1.26
37.75,-6.25,1981,4,6,21.29,8.29,14.21,6.47,65.5,0.0,2.99,5.69,0.64
37.75,-5.75,1981,4,6,21.12,9.0,14.56,6.4,63.0,0.0,2.92,5.36,0.41
37.75,-5.25,1981,4,6,21.25,8.89,14.66,6.43,62.88,0.0,2.77,5.23,0.42
37.75,-4.75,1981,4,6,21.34,8.27,14.53,6.42,63.09,0.0,2.59,5.27,0.57
37.75,-4.25,1981,4,6,21.07,7.38,14.12,6.3,62.81,0.0,2.45,5.24,0.74
37.75,-3.75,1981,4,6,20.08,6.32,13.27,6.1,62.41,0.01,2.47,4.68,0.73
37.75,-3.25,1981,4,6,19.43,6.21,12.66,5.98,62.56,0.04,2.48,3.9,0.77
37.75,-2.75,1981,4,6,18.52,5.64,11.92,5.84,63.36,0.08,2.18,3.57,0.76
37.75,-2.25,1981,4,6,19.21,6.43,12.35,5.99,64.06,0.1,2.16,3.91,0.74
38.25,-6.75,1981,4,6,21.08,7.19,14.0,6.87,70.3,0.05,3.19,5.25,1.5
38.25,-6.25,1981,4,6,20.56,7.38,13.63,6.38,66.12,0.02,3.21,5.37,1.34
38.25,-5.75,1981,4,6,20.25,8.13,13.87,6.26,63.38,0.0,3.06,5.42,0.64
38.25,-5.25,1981,4,6,20.34,8.49,14.01,6.21,62.14,0.0,2.87,5.41,0.34
38.25,-4.75,1981,4,6,20.61,8.17,14.04,6.18,61.74,0.0,2.68,5.43,0.38
38.25,-4.25,1981,4,6,20.86,7.34,13.97,6.14,61.44,0.0,2.54,5.34,0.56
38.25,-3.75,1981,4,6,20.86,6.65,13.81,6.04,60.44,0.02,2.48,4.76,0.51
38.25,-3.25,1981,4,6,20.34,6.1,13.34,5.9,60.46,0.09,2.79,4.49,0.72
38.25,-2.75,1981,4,6,19.13,5.41,12.12,5.64,61.31,0.2,2.86,4.41,1.13
38.25,-2.25,1981,4,6,19.73,6.11,12.35,5.62,60.5,0.25,2.54,4.07,1.12
36.25,-6.75,1981,4,7,17.65,15.23,16.46,9.27,80.34,0.01,3.71,6.07,1.91
36.25,-6.25,1981,4,7,18.58,14.1,16.3,8.85,77.72,0.01,4.36,6.27,3.23
36.25,-5.75,1981,4,7,18.82,12.42,15.53,8.22,75.52,0.0,4.29,6.18,2.32
36.25,-5.25,1981,4,7,17.52,12.86,15.18,8.24,76.84,0.0,4.13,6.25,1.63
36.25,-4.75,1981,4,7,16.37,14.04,15.26,8.56,79.18,0.0,4.08,6.39,1.35
36.25,-4.25,1981,4,7,16.03,14.95,15.55,8.86,80.76,0.0,4.12,6.47,1.32
36.25,-3.75,1981,4,7,16.08,14.97,15.61,8.88,80.53,0.0,3.95,6.29,1.09
36.25,-3.25,1981,4,7,16.46,15.16,15.82,8.76,78.33,0.0,4.02,6.69,1.44
36.25,-2.75,1981,4,7,16.57,15.27,15.92,8.8,78.51,0.0,4.4,7.28,1.6
36.25,-2.25,1981,4,7,16.48,15.41,15.96,9.09,81.28,0.0,4.98,7.69,2.19
36.75,-6.75,1981,4,7,18.38,13.77,16.19,8.97,79.46,0.04,2.67,4.35,1.18
36.75,-6.25,1981,4,7,20.69,11.81,16.2,8.24,74.03,0.03,3.13,4.22,2.19
36.75,-5.75,1981,4,7,20.53,9.94,15.13,7.41,70.56,0.02,3.34,5.4,1.68
36.75,-5.25,1981,4,7,18.62,9.77,14.21,7.35,72.74,0.01,3.25,5.8,1.13
36.75,-4.75,1981,4,7,16.97,10.66,13.95,7.67,75.92,0.01,3.09,5.72,0.88
36.75,-4.25,1981,4,7,16.42,11.65,14.24,7.98,77.08,0.0,2.97,5.45,0.84
36.75,-3.75,1981,4,7,16.6,11.56,14.41,7.9,74.91,0.0,2.91,5.25,0.45
36.75,-3.25,1981,4,7,16.9,11.5,14.35,7.59,71.56,0.0,3.0,5.52,1.03
36.75,-2.75,1981,4,7,17.11,12.08,14.59,7.64,71.69,0.0,3.2,5.99,0.92
36.75,-2.25,1981,4,7,17.35,13.11,15.13,8.05,74.41,0.0,3.69,6.38,1.23
37.25,-6.75,1981,4,7,20.38,11.01,15.72,8.2,75.31,0.09,2.36,3.86,0.84
37.25,-6.25,1981,4,7,22.07,9.85,15.82,7.81,72.41,0.12,2.59,3.77,1.4
37.25,-5.75,1981,4,7,21.89,9.06,15.45,7.32,69.26,0.07,2.74,4.5,1.4
37.25,-5.25,1981,4,7,20.61,8.58,14.76,7.17,69.56,0.04,2.76,5.05,1.02
37.25,-4.75,1981,4,7,19.24,8.58,14.24,7.21,70.81,0.02,2.7,5.17,0.7
37.25,-4.25,1981,4,7,18.42,8.64,13.94,7.26,71.17,0.01,2.6,4.83,0.59
37.25,-3.75,1981,4,7,18.36,7.84,13.48,7.02,69.47,0.0,2.52,4.23,0.52
37.25,-3.25,1981,4,7,18.23,7.24,13.07,6.65,66.89,0.0,2.36,4.57,0.68
37.25,-2.75,1981,4,7,17.75,8.17,13.13,6.63,66.36,0.0,2.43,4.89,0.54
37.25,-2.25,1981,4,7,18.12,9.9,13.86,6.98,68.11,0.0,2.62,4.88,0.56
37.75,-6.75,1981,4,7,21.16,8.95,14.91,7.37,71.24,0.12,2.33,3.94,0.69
37.75,-6.25,1981,4,7,21.07,8.69,14.72,7.32,71.59,0.18,2.53,4.03,1.2
37.75,-5.75,1981,4,7,21.39,8.6,15.08,7.23,69.47,0.13,2.59,4.26,1.48
37.75,-5.25,1981,4,7,21.23,8.54,15.22,7.13,67.25,0.08,2.58,4.57,1.16
37.75,-4.75,1981,4,7,20.88,8.44,15.19,7.09,65.95,0.04,2.49,4.68,0.68
37.75,-4.25,1981,4,7,20.56,8.19,14.95,7.07,65.74,0.01,2.35,4.45,0.39
37.75,-3.75,1981,4,7,20.44,7.6,14.33,6.9,65.94,0.0,2.22,3.91,0.57
37.75,-3.25,1981,4,7,20.55,6.82,14.02,6.65,64.16,0.0,2.21,4.1,0.74
37.75,-2.75,1981,4,7,18.44,6.51,12.88,6.34,63.66,0.0,2.32,4.63,0.57
37.75,-2.25,1981,4,7,17.93,7.66,12.81,6.31,64.11,0.0,2.38,4.55,0.48
38.25,-6.75,1981,4,7,20.57,8.95,14.62,7.1,69.59,0.1,2.19,4.12,0.5
38.25,-6.25,1981,4,7,20.11,8.5,14.23,7.05,70.31,0.15,2.36,4.29,0.72
38.25,-5.75,1981,4,7,20.17,8.27,14.3,7.0,69.56,0.12,2.55,4.39,0.99
38.25,-5.25,1981,4,7,20.36,7.95,14.47,6.9,67.26,0.07,2.61,4.58,0.99
38.25,-4.75,1981,4,7,20.59,7.69,14.66,6.86,65.36,0.03,2.54,4.6,0.76
38.25,-4.25,1981,4,7,20.74,7.6,14.76,6.9,64.7,0.01,2.37,4.4,0.46
38.25,-3.75,1981,4,7,20.71,7.67,14.61,6.9,65.0,0.0,2.25,4.13,0.31
38.25,-3.25,1981,4,7,21.21,7.15,14.5,6.68,63.0,0.0,2.46,4.09,0.57
38.25,-2.75,1981,4,7,19.47,6.32,13.19,6.31,62.65,0.0,2.45,4.51,0.53
38.25,-2.25,1981,4,7,18.68,7.15,12.94,6.16,61.96,0.0,2.43,4.76,0.46
36.25,-6.75,1981,4,8,18.28,15.7,16.94,9.86,83.11,0.02,4.33,6.68,2.31
36.25,-6.25,1981,4,8,19.64,14.62,17.12,9.37,78.56,0.03,4.66,6.53,3.05
36.25,-5.75,1981,4,8,20.47,13.11,16.61,8.86,76.74,0.02,4.51,6.17,3.1
36.25,-5.25,1981,4,8,18.89,13.33,16.02,8.84,78.89,0.02,4.31,5.89,2.81
36.25,-4.75,1981,4,8,17.43,14.24,15.86,9.07,81.38,0.01,4.19,5.81,2.44
36.25,-4.25,1981,4,8,17.16,15.06,16.13,9.3,82.06,0.01,3.99,5.7,2.06
36.25,-3.75,1981,4,8,17.63,15.26,16.38,9.25,80.31,0.0,3.36,4.95,1.52
36.25,-3.25,1981,4,8,17.62,15.43,16.58,9.22,79.04,0.0,2.81,4.46,1.07
36.25,-2.75,1981,4,8,17.48,15.57,16.64,9.33,79.86,0.0,2.77,4.81,0.82
36.25,-2.25,1981,4,8,17.33,15.7,16.55,9.63,83.24,0.0,3.01,5.32,1.03
36.75,-6.75,1981,4,8,19.12,14.75,16.92,9.25,78.45,0.12,3.89,5.77,2.4
36.75,-6.25,1981,4,8,22.48,12.92,17.46,8.39,70.38,0.09,3.92,5.8,2.67
36.75,-5.75,1981,4,8,23.53,11.04,16.84,7.66,67.15,0.04,3.9,5.86,2.46
36.75,-5.25,1981,4,8,21.97,10.64,15.87,7.51,69.18,0.02,3.58,5.56,2.1
36.75,-4.75,1981,4,8,20.14,11.34,15.44,7.7,71.4,0.01,3.21,5.13,1.72
36.75,-4.25,1981,4,8,19.22,12.4,15.69,7.87,70.74,0.0,2.87,4.68,1.31
36.75,-3.75,1981,4,8,19.28,12.73,16.01,7.6,66.06,0.0,2.45,4.23,0.76
36.75,-3.25,1981,4,8,19.04,12.76,15.99,7.33,62.71,0.0,2.24,4.21,0.32
36.75,-2.75,1981,4,8,19.46,13.15,16.34,7.39,62.66,0.0,2.31,4.48,0.37
36.75,-2.25,1981,4,8,19.38,13.93,16.63,7.95,67.54,0.0,2.46,4.51,0.62
37.25,-6.75,1981,4,8,21.82,13.0,17.02,8.25,70.89,0.23,3.05,5.04,1.25
37.25,-6.25,1981,4,8,24.4,11.94,17.53,7.66,65.19,0.15,2.97,5.59,1.18
37.25,-5.75,1981,4,8,25.36,11.0,17.4,7.22,62.59,0.06,3.18,5.86,1.59
37.25,-5.25,1981,4,8,24.85,10.42,16.8,7.06,63.14,0.02,3.27,5.85,1.65
37.25,-4.75,1981,4,8,23.71,10.4,16.25,7.03,63.66,0.01,3.24,5.81,1.57
37.25,-4.25,1981,4,8,22.51,10.58,15.87,6.93,62.28,0.0,3.1,5.81,1.33
37.25,-3.75,1981,4,8,21.59,10.01,15.39,6.47,58.38,0.0,2.86,5.66,0.67
37.25,-3.25,1981,4,8,21.65,9.81,15.2,5.96,53.9,0.0,2.61,5.38,0.34
37.25,-2.75,1981,4,8,22.66,10.41,15.82,5.88,51.79,0.0,2.49,5.07,0.48
37.25,-2.25,1981,4,8,22.88,11.43,16.49,6.4,54.64,0.0,2.51,4.8,0.74
37.75,-6.75,1981,4,8,23.58,11.37,16.65,7.2,63.9,0.23,2.76,4.94,0.56
37.75,-6.25,1981,4,8,23.8,11.31,16.65,7.08,62.5,0.17,2.72,5.47,0.54
37.75,-5.75,1981,4,8,24.59,11.22,17.01,7.03,61.3,0.06,2.83,5.73,0.93
37.75,-5.25,1981,4,8,24.87,11.16,17.11,7.0,60.79,0.02,2.95,5.88,1.0
37.75,-4.75,1981,4,8,24.66,11.15,17.02,6.95,60.11,0.01,3.06,6.16,0.99
37.75,-4.25,1981,4,8,24.14,10.94,16.71,6.83,58.99,0.0,3.12,6.52,0.89
37.75,-3.75,1981,4,8,23.58,10.05,16.1,6.56,57.84,0.0,3.09,6.57,0.45
37.75,-3.25,1981,4,8,24.07,9.67,16.06,6.12,54.22,0.0,2.9,5.97,0.66
37.75,-2.75,1981,4,8,23.68,9.41,15.53,5.77,52.21,0.0,2.68,5.42,0.54
37.75,-2.25,1981,4,8,23.95,9.8,15.73,5.82,52.08,0.0,2.62,5.36,0.57
38.25,-6.75,1981,4,8,23.55,10.94,16.32,6.83,61.19,0.2,2.68,4.43,0.49
38.25,-6.25,1981,4,8,23.14,10.96,16.09,6.68,60.09,0.18,2.73,4.87,0.43
38.25,-5.75,1981,4,8,23.38,10.92,16.2,6.76,60.32,0.09,2.89,5.24,0.89
38.25,-5.25,1981,4,8,23.58,10.9,16.34,6.83,60.43,0.03,2.93,5.58,0.96
38.25,-4.75,1981,4,8,23.7,10.88,16.46,6.84,59.93,0.01,2.93,5.98,0.79
38.25,-4.25,1981,4,8,23.72,10.8,16.51,6.8,59.02,0.0,2.91,6.3,0.5
38.25,-3.75,1981,4,8,23.65,10.54,16.4,6.77,58.62,0.0,2.86,6.26,0.24
38.25,-3.25,1981,4,8,23.97,10.24,16.41,6.43,55.75,0.0,2.95,6.06,0.75
38.25,-2.75,1981,4,8,23.33,9.36,15.32,5.98,54.6,0.0,2.92,6.03,0.66
38.25,-2.25,1981,4,8,24.09,9.39,15.44,5.82,53.15,0.0,2.7,5.48,0.59
36.25,-6.75,1981,4,9,18.67,15.75,16.93,9.74,81.91,2.11,7.22,11.71,3.2
36.25,-6.25,1981,4,9,19.73,15.33,17.02,9.12,76.66,0.45,7.77,12.42,3.93
36.25,-5.75,1981,4,9,19.53,14.31,16.46,8.66,75.23,0.21,7.09,11.51,3.53
36.25,-5.25,1981,4,9,18.19,14.3,16.03,8.87,78.66,0.15,6.5,11.04,3.23
36.25,-4.75,1981,4,9,17.29,14.96,16.08,9.3,81.86,0.16,6.35,11.02,2.98
36.25,-4.25,1981,4,9,17.36,15.75,16.53,9.61,82.4,0.18,6.48,11.2,2.61
36.25,-3.75,1981,4,9,17.85,15.95,16.85,9.58,80.5,0.2,6.27,10.99,1.84
36.25,-3.25,1981,4,9,18.31,15.95,17.05,9.51,79.08,0.18,6.48,10.55,1.51
36.25,-2.75,1981,4,9,17.89,16.01,16.84,9.62,81.38,0.12,6.84,9.92,1.58
36.25,-2.25,1981,4,9,17.3,16.02,16.58,9.91,85.47,0.05,6.94,9.44,1.92
36.75,-6.75,1981,4,9,20.9,15.01,16.96,9.16,77.58,4.25,6.31,10.24,2.7
36.75,-6.25,1981,4,9,23.23,14.45,17.26,8.18,68.53,1.55,6.29,9.91,2.21
36.75,-5.75,1981,4,9,22.69,13.1,16.5,7.42,64.51,0.63,6.13,10.37,2.23
36.75,-5.25,1981,4,9,20.67,12.62,15.77,7.36,65.99,0.31,5.49,10.17,2.09
36.75,-4.75,1981,4,9,19.25,13.16,15.76,7.59,67.23,0.23,4.84,9.68,1.8
36.75,-4.25,1981,4,9,19.09,14.18,16.38,7.78,65.72,0.2,4.45,9.25,1.39
36.75,-3.75,1981,4,9,19.44,14.4,16.7,7.63,62.25,0.12,4.33,9.17,0.94
36.75,-3.25,1981,4,9,19.11,14.35,16.36,7.56,62.02,0.09,4.44,8.34,0.76
36.75,-2.75,1981,4,9,18.94,14.13,16.11,7.61,64.58,0.06,4.92,7.61,1.04
36.75,-2.25,1981,4,9,18.62,14.46,16.17,8.22,71.3,0.03,5.38,7.62,1.34
37.25,-6.75,1981,4,9,22.98,13.49,16.56,8.58,75.18,6.53,5.13,9.02,2.03
37.25,-6.25,1981,4,9,24.38,13.17,16.57,7.87,69.38,3.37,4.8,8.04,1.73
37.25,-5.75,1981,4,9,24.02,12.68,16.32,7.36,65.08,1.57,4.7,8.25,1.77
37.25,-5.25,1981,4,9,22.76,12.21,15.94,7.07,62.89,0.79,4.35,8.46,1.76
37.25,-4.75,1981,4,9,21.56,12.18,15.81,6.86,60.29,0.49,3.87,8.55,1.55
37.25,-4.25,1981,4,9,20.74,12.29,15.83,6.62,56.71,0.32,3.44,8.54,1.22
37.25,-3.75,1981,4,9,20.01,11.58,15.41,6.26,53.56,0.12,3.35,8.67,1.12
37.25,-3.25,1981,4,9,18.94,11.25,14.47,6.18,55.06,0.12,3.17,7.24,1.04
37.25,-2.75,1981,4,9,18.92,10.95,14.26,6.07,55.72,0.11,3.06,5.31,1.07
37.25,-2.25,1981,4,9,19.44,11.79,14.97,6.55,59.23,0.07,3.24,4.71,1.11
37.75,-6.75,1981,4,9,22.97,11.39,15.47,8.19,75.73,8.32,4.67,8.35,1.3
37.75,-6.25,1981,4,9,22.37,11.21,14.88,7.87,74.91,5.05,4.34,7.65,1.25
37.75,-5.75,1981,4,9,22.49,11.45,15.09,7.65,72.01,2.76,3.93,6.94,1.36
37.75,-5.25,1981,4,9,22.15,11.62,15.24,7.42,68.6,1.57,3.7,6.81,1.5
37.75,-4.75,1981,4,9,21.53,11.77,15.29,7.1,64.51,0.97,3.45,6.91,1.41
37.75,-4.25,1981,4,9,20.79,11.64,15.17,6.72,60.26,0.63,3.16,7.21,1.16
37.75,-3.75,1981,4,9,20.1,10.68,14.85,6.38,57.06,0.39,3.01,7.97,1.16
37.75,-3.25,1981,4,9,19.56,10.18,14.31,6.23,56.81,0.38,3.31,8.11,1.18
37.75,-2.75,1981,4,9,18.02,9.48,13.1,5.96,57.8,0.34,2.81,5.78,0.89
37.75,-2.25,1981,4,9,18.07,9.68,13.26,6.02,58.72,0.26,2.33,3.85,0.91
38.25,-6.75,1981,4,9,22.13,10.17,14.72,8.19,77.67,9.95,4.56,7.81,1.49
38.25,-6.25,1981,4,9,21.06,9.65,13.91,7.87,77.47,6.58,4.45,7.47,1.21
38.25,-5.75,1981,4,9,20.89,9.79,13.83,7.73,76.42,4.18,4.09,6.77,1.21
38.25,-5.25,1981,4,9,20.44,10.01,13.81,7.58,74.99,2.7,3.85,6.38,1.34
38.25,-4.75,1981,4,9,19.79,10.27,13.75,7.37,72.82,1.84,3.58,6.03,1.35
38.25,-4.25,1981,4,9,19.17,10.44,13.72,7.12,69.84,1.37,3.24,5.89,1.17
38.25,-3.75,1981,4,9,18.92,10.28,13.89,6.9,66.34,1.13,2.85,6.55,0.92
