-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/05/1992 through 04/05/1993 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
37.25,-4.75,1992,4,5,16.93,5.41,10.33,5.69,72.85,0.5,3.85,6.83,1.73
37.25,-4.25,1992,4,5,15.66,5.02,9.4,5.43,72.46,0.63,4.14,7.22,2.07
37.25,-3.75,1992,4,5,13.91,4.59,8.15,5.16,72.16,0.81,4.34,7.31,2.16
37.25,-3.25,1992,4,5,11.98,3.08,6.76,4.89,73.01,0.68,4.38,6.84,2.5
37.25,-2.75,1992,4,5,12.68,2.99,7.44,4.88,70.56,0.43,4.43,6.39,2.88
37.25,-2.25,1992,4,5,14.78,4.97,9.75,5.19,66.44,0.22,4.36,6.42,2.68
37.75,-6.75,1992,4,5,19.19,6.64,11.99,5.71,68.42,0.08,5.11,7.28,3.14
37.75,-6.25,1992,4,5,18.7,5.73,11.32,5.62,69.59,0.17,4.91,7.1,2.85
37.75,-5.75,1992,4,5,18.62,5.82,11.3,5.66,70.17,0.25,4.53,6.91,2.55
37.75,-5.25,1992,4,5,18.27,5.88,11.11,5.58,69.79,0.33,4.24,6.83,1.98
37.75,-4.75,1992,4,5,17.5,5.71,10.59,5.41,69.41,0.48,4.06,6.81,1.6
37.75,-4.25,1992,4,5,16.19,5.14,9.65,5.21,69.86,0.67,3.96,6.8,1.54
37.75,-3.75,1992,4,5,14.25,4.14,8.22,5.04,71.78,0.8,3.86,6.72,1.6
37.75,-3.25,1992,4,5,12.91,2.93,7.09,4.86,72.73,0.61,4.01,6.67,1.79
37.75,-2.75,1992,4,5,11.66,1.63,6.22,4.57,70.92,0.48,4.74,6.75,2.47
37.75,-2.25,1992,4,5,12.68,2.31,7.23,4.52,66.85,0.37,5.29,7.43,2.94
38.25,-6.75,1992,4,5,18.24,5.67,10.98,5.45,69.08,0.08,4.96,7.41,3.02
38.25,-6.25,1992,4,5,17.51,5.21,10.26,5.28,69.38,0.16,4.87,7.05,2.75
38.25,-5.75,1992,4,5,17.25,5.14,10.2,5.26,69.18,0.25,4.71,7.22,2.68
38.25,-5.25,1992,4,5,17.04,4.9,10.11,5.18,68.49,0.36,4.6,7.31,2.36
38.25,-4.75,1992,4,5,16.62,4.54,9.84,5.09,68.21,0.51,4.5,7.39,2.0
38.25,-4.25,1992,4,5,15.84,4.05,9.33,5.04,68.99,0.62,4.4,7.39,1.79
38.25,-3.75,1992,4,5,14.7,3.28,8.62,5.04,71.22,0.56,4.29,7.18,1.82
38.25,-3.25,1992,4,5,13.92,2.92,8.08,4.89,69.99,0.38,4.34,6.97,1.83
38.25,-2.75,1992,4,5,11.91,1.18,6.5,4.5,69.41,0.44,4.88,7.06,2.21
38.25,-2.25,1992,4,5,12.22,1.06,6.62,4.33,66.74,0.59,5.51,7.79,2.81
36.25,-6.75,1992,4,6,15.36,12.58,13.98,7.95,80.87,5.4,9.14,11.1,7.78
36.25,-6.25,1992,4,6,15.21,11.77,13.57,7.75,81.34,6.34,8.39,10.33,6.46
36.25,-5.75,1992,4,6,15.15,9.81,12.76,7.36,80.84,4.86,7.34,9.5,4.65
36.25,-5.25,1992,4,6,15.36,10.02,12.93,7.28,78.9,4.06,7.77,10.09,4.98
36.25,-4.75,1992,4,6,15.54,11.25,13.53,7.4,77.06,3.73,8.74,11.11,6.01
36.25,-4.25,1992,4,6,15.53,12.5,14.09,7.57,75.97,3.51,9.68,12.11,6.79
36.25,-3.75,1992,4,6,15.35,12.9,14.19,7.57,75.34,2.87,10.36,13.12,6.8
36.25,-3.25,1992,4,6,15.6,13.16,14.42,7.59,74.12,1.8,10.61,13.63,6.51
36.25,-2.75,1992,4,6,16.02,13.66,14.78,7.69,73.46,1.43,10.37,13.96,5.48
36.25,-2.25,1992,4,6,16.2,13.96,14.98,7.81,73.94,1.74,9.88,14.15,3.82
36.75,-6.75,1992,4,6,16.03,10.54,13.41,7.54,79.97,5.72,8.11,10.19,6.85
36.75,-6.25,1992,4,6,16.62,8.39,12.83,7.08,78.84,6.85,6.88,9.02,4.8
36.75,-5.75,1992,4,6,16.39,5.48,11.47,6.49,77.97,5.93,5.94,8.63,2.98
36.75,-5.25,1992,4,6,16.15,4.95,11.08,6.15,75.07,5.19,6.16,9.11,3.04
36.75,-4.75,1992,4,6,15.98,5.91,11.35,6.04,71.72,4.58,6.54,9.5,3.56
36.75,-4.25,1992,4,6,15.73,7.3,11.78,6.02,68.66,3.87,6.78,9.65,3.87
36.75,-3.75,1992,4,6,14.98,7.9,11.68,5.83,65.81,2.59,7.36,10.21,4.03
36.75,-3.25,1992,4,6,14.94,7.76,11.38,5.68,64.29,1.32,7.62,10.74,3.9
36.75,-2.75,1992,4,6,16.07,8.63,12.38,5.76,61.66,0.56,6.96,10.37,2.85
36.75,-2.25,1992,4,6,17.23,10.03,13.78,6.09,60.88,0.3,6.3,9.64,1.94
37.25,-6.75,1992,4,6,17.47,7.57,12.45,6.67,76.24,5.01,6.7,8.92,5.3
37.25,-6.25,1992,4,6,18.09,5.6,12.11,6.26,73.72,6.46,5.76,8.18,3.82
37.25,-5.75,1992,4,6,17.8,3.97,11.39,5.89,72.19,6.52,4.92,7.75,2.28
37.25,-5.25,1992,4,6,17.21,3.25,10.8,5.52,69.75,6.03,4.7,7.91,1.74
37.25,-4.75,1992,4,6,16.45,3.2,10.32,5.19,66.7,5.15,4.69,8.1,1.6
37.25,-4.25,1992,4,6,15.46,3.26,9.75,4.87,63.47,3.95,4.82,8.19,1.66
37.25,-3.75,1992,4,6,14.01,2.49,8.65,4.46,60.59,2.37,5.37,8.46,2.09
37.25,-3.25,1992,4,6,13.5,1.35,7.56,4.16,60.37,1.19,5.89,8.91,2.6
37.25,-2.75,1992,4,6,14.7,1.7,8.43,4.05,56.51,0.41,5.91,8.95,2.64
37.25,-2.25,1992,4,6,16.86,3.77,10.68,4.27,52.47,0.06,5.42,8.07,2.61
37.75,-6.75,1992,4,6,17.06,5.19,10.9,6.02,75.64,4.91,5.9,8.56,3.89
37.75,-6.25,1992,4,6,16.94,3.82,10.6,5.68,72.72,5.49,5.59,8.43,3.64
37.75,-5.75,1992,4,6,17.57,3.24,10.8,5.41,68.37,5.62,4.79,7.79,2.53
37.75,-5.25,1992,4,6,17.66,3.01,10.74,5.18,65.67,5.27,4.32,7.53,1.59
37.75,-4.75,1992,4,6,17.18,2.83,10.38,4.92,63.48,4.47,4.09,7.46,1.02
37.75,-4.25,1992,4,6,16.2,2.37,9.63,4.61,61.51,3.33,4.04,7.47,0.8
37.75,-3.75,1992,4,6,14.89,1.39,8.39,4.27,60.31,2.06,4.2,7.54,0.66
37.75,-3.25,1992,4,6,13.96,0.89,7.53,3.96,58.26,1.06,4.76,7.81,1.38
37.75,-2.75,1992,4,6,13.02,-0.55,6.57,3.62,56.27,0.37,5.82,8.76,2.19
37.75,-2.25,1992,4,6,14.45,-0.14,7.61,3.47,51.63,0.05,6.14,8.74,3.04
38.25,-6.75,1992,4,6,15.99,4.12,9.94,5.96,77.96,5.58,5.42,8.27,2.86
38.25,-6.25,1992,4,6,15.62,2.73,9.46,5.49,73.91,4.96,5.18,8.44,2.27
38.25,-5.75,1992,4,6,15.9,2.49,9.58,5.08,67.83,4.08,4.61,7.94,1.71
38.25,-5.25,1992,4,6,16.15,1.98,9.49,4.83,65.06,3.4,4.32,7.51,1.38
38.25,-4.75,1992,4,6,16.21,1.32,9.21,4.63,63.81,2.8,4.2,7.22,1.3
38.25,-4.25,1992,4,6,15.93,0.77,8.75,4.44,63.04,2.18,4.12,7.04,1.31
38.25,-3.75,1992,4,6,15.22,0.68,8.17,4.27,62.44,1.53,4.0,6.89,1.12
38.25,-3.25,1992,4,6,14.38,1.14,7.79,3.96,57.91,0.81,4.18,6.94,0.96
38.25,-2.75,1992,4,6,12.81,-0.59,6.3,3.53,55.58,0.28,5.18,7.97,1.43
38.25,-2.25,1992,4,6,13.47,-1.27,6.45,3.22,51.34,0.03,5.96,8.55,2.45
36.25,-6.75,1992,4,7,15.69,14.67,15.22,9.72,90.96,3.32,8.61,11.24,7.21
36.25,-6.25,1992,4,7,15.81,14.25,15.11,9.52,89.81,4.53,8.53,10.7,7.51
36.25,-5.75,1992,4,7,16.49,13.18,14.86,9.23,87.64,4.23,8.12,9.62,6.88
36.25,-5.25,1992,4,7,16.9,12.88,14.94,9.05,85.24,3.95,8.61,10.07,7.18
36.25,-4.75,1992,4,7,17.0,13.11,15.16,9.0,83.79,4.0,9.42,10.93,7.85
36.25,-4.25,1992,4,7,16.84,13.46,15.3,9.01,83.48,4.52,10.29,11.73,8.71
36.25,-3.75,1992,4,7,16.6,13.37,15.11,8.94,83.53,5.49,11.29,12.64,9.95
36.25,-3.25,1992,4,7,16.74,13.39,15.18,8.82,81.93,5.32,12.13,13.76,10.87
36.25,-2.75,1992,4,7,16.95,13.66,15.38,8.79,80.99,4.88,12.49,14.45,10.96
36.25,-2.25,1992,4,7,17.02,13.96,15.54,8.85,81.15,4.89,12.65,14.8,10.81
36.75,-6.75,1992,4,7,16.63,13.87,15.19,9.22,86.65,1.88,7.76,9.91,6.3
36.75,-6.25,1992,4,7,17.69,13.2,15.27,8.97,84.25,2.9,7.51,9.3,6.12
36.75,-5.75,1992,4,7,17.93,12.06,14.56,8.63,83.72,3.15,7.22,8.87,5.53
36.75,-5.25,1992,4,7,17.92,11.27,14.17,8.33,81.98,3.08,7.66,9.48,5.82
36.75,-4.75,1992,4,7,17.78,10.99,14.08,8.14,80.24,3.09,8.07,9.99,6.1
36.75,-4.25,1992,4,7,17.49,10.92,14.03,8.02,79.02,3.43,8.42,10.33,6.29
36.75,-3.75,1992,4,7,16.87,10.37,13.51,7.75,78.09,4.21,9.38,11.51,7.09
36.75,-3.25,1992,4,7,16.63,9.75,13.11,7.34,74.82,3.8,10.28,12.72,7.68
36.75,-2.75,1992,4,7,17.88,10.17,13.92,7.18,70.83,2.59,9.95,12.75,7.31
36.75,-2.25,1992,4,7,19.11,11.48,15.18,7.4,69.06,1.79,9.22,12.01,6.68
37.25,-6.75,1992,4,7,19.38,12.08,15.26,8.28,78.46,0.76,6.51,8.39,4.97
37.25,-6.25,1992,4,7,20.1,11.34,15.32,8.06,76.19,1.36,6.36,8.3,4.39
37.25,-5.75,1992,4,7,19.85,10.92,14.83,7.91,76.81,2.02,6.13,8.24,4.09
37.25,-5.25,1992,4,7,19.35,10.46,14.26,7.69,76.63,2.19,6.41,8.59,4.47
37.25,-4.75,1992,4,7,18.6,9.85,13.59,7.45,76.37,2.3,6.75,8.98,4.79
37.25,-4.25,1992,4,7,17.55,8.9,12.7,7.14,76.15,2.69,7.1,9.45,4.86
37.25,-3.75,1992,4,7,16.06,7.39,11.39,6.65,75.5,3.7,7.81,10.5,5.1
37.25,-3.25,1992,4,7,15.32,5.93,10.35,6.07,72.35,3.64,8.84,11.89,5.04
37.25,-2.75,1992,4,7,16.82,6.01,11.07,5.74,66.97,2.37,9.18,12.66,4.93
37.25,-2.25,1992,4,7,19.04,7.73,13.04,5.85,61.97,1.13,8.38,12.17,4.2
37.75,-6.75,1992,4,7,20.27,9.98,14.38,7.44,74.2,0.46,6.25,8.27,4.79
37.75,-6.25,1992,4,7,19.82,9.48,14.08,7.17,72.62,0.6,6.36,8.44,4.45
37.75,-5.75,1992,4,7,20.03,9.49,14.16,7.12,72.08,0.96,6.01,8.36,4.01
37.75,-5.25,1992,4,7,19.87,9.7,14.03,7.06,71.92,1.17,6.03,8.45,4.09
37.75,-4.75,1992,4,7,19.25,9.57,13.55,6.92,72.19,1.43,6.21,8.68,4.23
37.75,-4.25,1992,4,7,18.18,8.83,12.68,6.7,72.76,1.95,6.46,9.09,4.3
37.75,-3.75,1992,4,7,16.68,7.46,11.45,6.38,73.28,2.97,6.81,9.7,4.46
37.75,-3.25,1992,4,7,15.75,5.91,10.36,5.99,72.51,3.41,7.71,10.9,4.0
37.75,-2.75,1992,4,7,14.96,4.62,9.28,5.56,71.39,2.71,9.27,12.8,4.83
37.75,-2.25,1992,4,7,16.19,5.17,10.21,5.34,66.01,1.65,9.58,13.61,4.73
38.25,-6.75,1992,4,7,19.2,8.77,13.38,7.09,74.32,0.45,6.25,8.55,4.37
38.25,-6.25,1992,4,7,18.49,8.42,12.88,6.77,72.75,0.42,6.67,8.87,4.86
38.25,-5.75,1992,4,7,18.48,8.39,12.81,6.65,72.18,0.46,6.48,8.82,4.66
38.25,-5.25,1992,4,7,18.39,8.53,12.72,6.57,71.79,0.54,6.41,8.89,4.59
38.25,-4.75,1992,4,7,18.09,8.61,12.49,6.48,71.69,0.73,6.47,9.09,4.5
38.25,-4.25,1992,4,7,17.54,8.39,12.08,6.39,72.0,1.17,6.59,9.39,4.38
38.25,-3.75,1992,4,7,16.83,7.65,11.54,6.32,72.88,2.03,6.67,9.71,4.35
38.25,-3.25,1992,4,7,16.21,6.41,10.74,6.1,73.32,2.73,7.03,10.41,4.04
38.25,-2.75,1992,4,7,14.61,4.63,9.08,5.68,73.91,2.59,8.52,12.25,5.04
38.25,-2.25,1992,4,7,15.13,4.51,9.34,5.31,68.72,1.82,9.37,13.55,5.01
36.25,-6.75,1992,4,8,16.94,14.54,15.54,8.8,81.07,0.27,9.17,10.65,8.18
36.25,-6.25,1992,4,8,17.35,13.85,15.29,8.48,79.34,0.26,8.62,10.16,7.66
36.25,-5.75,1992,4,8,17.84,12.07,14.69,7.85,75.84,0.34,7.89,10.26,5.59
36.25,-5.25,1992,4,8,17.81,12.15,14.74,7.64,73.34,0.37,8.39,10.67,5.6
36.25,-4.75,1992,4,8,17.52,12.92,15.02,7.7,72.44,0.49,9.24,11.21,6.53
36.25,-4.25,1992,4,8,17.11,13.57,15.2,7.83,72.77,0.85,9.95,11.88,7.34
36.25,-3.75,1992,4,8,16.61,13.6,15.0,7.78,72.97,1.61,10.44,12.84,7.08
36.25,-3.25,1992,4,8,16.56,13.87,15.07,7.66,71.47,2.04,10.48,13.2,5.41
36.25,-2.75,1992,4,8,16.71,14.22,15.31,7.68,70.81,2.42,10.25,12.77,4.61
36.25,-2.25,1992,4,8,16.76,14.61,15.52,7.83,71.54,3.2,10.08,12.42,5.1
36.75,-6.75,1992,4,8,17.71,13.4,15.29,8.07,75.96,0.14,8.21,9.61,7.31
36.75,-6.25,1992,4,8,18.73,12.11,14.93,7.54,73.16,0.1,7.39,9.25,6.06
36.75,-5.75,1992,4,8,18.51,9.91,13.75,6.9,71.56,0.16,7.09,9.84,4.76
36.75,-5.25,1992,4,8,17.78,9.24,13.12,6.56,69.81,0.21,7.81,10.82,4.84
36.75,-4.75,1992,4,8,16.94,9.45,12.9,6.46,68.84,0.34,8.5,11.44,5.31
36.75,-4.25,1992,4,8,16.08,9.81,12.75,6.45,68.68,0.65,8.87,11.76,5.56
36.75,-3.75,1992,4,8,14.94,9.49,12.07,6.23,68.41,1.25,9.41,12.65,5.38
36.75,-3.25,1992,4,8,14.23,9.2,11.54,5.96,66.38,1.32,9.66,12.92,4.78
36.75,-2.75,1992,4,8,15.11,10.15,12.41,5.98,63.49,1.01,9.01,11.68,4.57
36.75,-2.25,1992,4,8,16.37,11.98,13.93,6.32,62.28,0.97,8.21,10.26,4.91
37.25,-6.75,1992,4,8,18.77,11.22,14.59,7.01,69.92,0.11,7.31,9.38,5.92
37.25,-6.25,1992,4,8,19.37,10.4,14.26,6.62,67.88,0.07,6.71,9.27,4.76
37.25,-5.75,1992,4,8,18.77,9.43,13.46,6.35,68.15,0.24,6.32,9.26,4.12
37.25,-5.25,1992,4,8,17.82,8.55,12.61,6.09,67.88,0.37,6.71,9.89,4.19
37.25,-4.75,1992,4,8,16.59,7.72,11.68,5.84,68.02,0.59,7.2,10.61,4.23
37.25,-4.25,1992,4,8,14.96,6.73,10.5,5.58,68.76,1.0,7.6,11.27,4.06
37.25,-3.75,1992,4,8,12.69,5.19,8.82,5.19,69.53,1.65,8.23,12.1,4.03
37.25,-3.25,1992,4,8,11.08,4.24,7.51,4.85,69.01,1.51,9.04,12.77,4.64
37.25,-2.75,1992,4,8,11.78,5.0,8.21,4.76,64.97,0.93,9.23,12.52,4.94
37.25,-2.25,1992,4,8,13.91,7.48,10.48,4.96,59.71,0.42,8.67,11.34,4.86
37.75,-6.75,1992,4,8,18.31,9.36,13.21,6.19,67.37,0.11,7.45,10.33,5.57
37.75,-6.25,1992,4,8,17.79,8.94,12.62,5.92,66.34,0.08,7.45,10.48,5.0
37.75,-5.75,1992,4,8,17.66,8.88,12.52,5.85,65.97,0.27,6.98,9.98,4.75
37.75,-5.25,1992,4,8,17.28,8.61,12.19,5.74,65.93,0.46,6.77,9.78,4.58
37.75,-4.75,1992,4,8,16.52,7.9,11.51,5.59,66.53,0.81,6.63,9.74,4.2
37.75,-4.25,1992,4,8,15.18,6.64,10.38,5.4,67.94,1.36,6.53,9.84,3.65
37.75,-3.75,1992,4,8,12.98,4.88,8.73,5.13,70.22,2.04,6.68,10.18,3.23
37.75,-3.25,1992,4,8,11.01,4.09,7.34,4.88,71.52,1.86,7.41,10.97,3.72
37.75,-2.75,1992,4,8,9.53,3.2,6.23,4.6,70.74,1.22,8.74,12.11,4.39
37.75,-2.25,1992,4,8,10.56,4.25,7.27,4.47,64.91,0.58,9.33,12.45,4.84
38.25,-6.75,1992,4,8,17.15,8.92,12.28,5.99,68.34,0.1,7.41,10.15,5.46
38.25,-6.25,1992,4,8,16.2,8.27,11.46,5.65,67.19,0.07,7.84,10.57,5.47
38.25,-5.75,1992,4,8,15.86,7.85,11.18,5.52,66.49,0.19,7.7,10.37,5.26
38.25,-5.25,1992,4,8,15.64,7.56,10.93,5.38,65.99,0.38,7.42,10.04,4.97
38.25,-4.75,1992,4,8,15.27,7.1,10.54,5.29,66.31,0.74,7.04,9.63,4.54
38.25,-4.25,1992,4,8,14.48,6.38,9.9,5.24,67.81,1.27,6.66,9.3,4.03
38.25,-3.75,1992,4,8,13.08,5.52,8.96,5.19,70.66,1.83,6.42,9.25,3.58
38.25,-3.25,1992,4,8,11.49,4.93,7.87,4.99,71.66,1.73,6.63,9.49,3.67
38.25,-2.75,1992,4,8,9.19,3.36,6.03,4.65,72.97,1.22,7.82,10.68,4.11
38.25,-2.25,1992,4,8,9.42,3.43,6.2,4.43,68.97,0.63,8.83,11.88,4.91
36.25,-6.75,1992,4,9,16.84,13.61,15.23,7.43,70.01,0.04,6.38,10.2,2.77
36.25,-6.25,1992,4,9,17.85,11.67,14.99,7.11,68.19,0.15,5.65,8.14,3.25
36.25,-5.75,1992,4,9,18.91,9.38,14.28,6.35,64.24,0.15,4.44,6.31,2.69
36.25,-5.25,1992,4,9,18.5,9.94,14.37,6.31,63.02,0.12,4.07,6.45,1.73
36.25,-4.75,1992,4,9,17.54,11.49,14.68,6.67,64.76,0.08,4.2,7.33,0.99
36.25,-4.25,1992,4,9,16.57,12.8,14.83,7.06,67.74,0.05,4.38,7.88,0.72
36.25,-3.75,1992,4,9,15.83,13.22,14.68,7.08,68.31,0.04,4.11,7.21,0.77
36.25,-3.25,1992,4,9,15.67,13.68,14.8,6.93,66.29,0.11,3.81,5.86,1.11
36.25,-2.75,1992,4,9,15.91,13.86,14.96,6.92,65.46,0.09,3.91,6.28,1.02
36.25,-2.25,1992,4,9,15.96,13.98,15.01,7.04,66.59,0.06,4.4,7.36,0.85
36.75,-6.75,1992,4,9,18.19,11.8,15.03,6.86,66.39,0.01,5.49,9.43,1.89
36.75,-6.25,1992,4,9,19.33,8.98,14.34,6.35,64.72,0.03,5.06,7.46,2.57
36.75,-5.75,1992,4,9,19.46,6.26,12.83,5.59,62.79,0.04,4.55,6.66,2.68
36.75,-5.25,1992,4,9,18.72,5.64,12.2,5.42,62.54,0.03,4.42,6.7,2.41
36.75,-4.75,1992,4,9,17.81,6.34,12.18,5.6,63.8,0.02,4.29,6.98,1.9
36.75,-4.25,1992,4,9,16.91,7.38,12.27,5.83,65.41,0.02,4.01,6.98,1.44
36.75,-3.75,1992,4,9,15.62,7.56,11.81,5.74,65.19,0.07,3.7,6.2,1.42
36.75,-3.25,1992,4,9,14.37,7.82,11.22,5.57,64.11,0.15,3.66,5.49,1.79
36.75,-2.75,1992,4,9,15.08,8.56,11.93,5.65,62.78,0.16,3.78,6.1,1.67
36.75,-2.25,1992,4,9,16.17,10.22,13.32,5.99,62.08,0.13,4.22,7.29,1.36
37.25,-6.75,1992,4,9,20.33,8.71,14.27,5.82,60.65,0.0,5.02,7.87,2.14
37.25,-6.25,1992,4,9,20.37,6.94,13.56,5.55,60.38,0.01,4.92,7.21,2.49
37.25,-5.75,1992,4,9,19.77,5.31,12.49,5.31,61.45,0.01,4.55,6.91,2.59
37.25,-5.25,1992,4,9,18.98,4.14,11.61,5.12,62.0,0.01,4.32,6.76,2.46
37.25,-4.75,1992,4,9,18.08,3.47,10.87,4.99,62.71,0.01,4.21,6.75,2.39
37.25,-4.25,1992,4,9,16.87,2.97,10.0,4.86,63.92,0.02,4.14,6.7,2.38
37.25,-3.75,1992,4,9,14.87,1.97,8.52,4.64,65.59,0.05,3.94,6.24,2.23
37.25,-3.25,1992,4,9,12.97,1.62,7.24,4.42,66.02,0.11,3.79,5.6,2.28
37.25,-2.75,1992,4,9,13.4,2.1,7.81,4.44,64.49,0.2,3.94,5.86,2.19
37.25,-2.25,1992,4,9,15.02,4.64,9.95,4.77,61.17,0.27,4.43,6.85,2.09
37.75,-6.75,1992,4,9,20.29,5.83,12.64,5.05,58.92,0.0,5.05,7.02,2.75
37.75,-6.25,1992,4,9,19.41,5.03,11.89,4.97,59.38,0.01,5.04,7.28,2.62
37.75,-5.75,1992,4,9,19.31,4.71,11.79,4.97,59.55,0.03,4.88,7.33,2.62
37.75,-5.25,1992,4,9,19.03,4.24,11.56,4.94,59.82,0.03,4.68,7.29,2.55
37.75,-4.75,1992,4,9,18.42,3.55,11.0,4.86,60.87,0.03,4.48,7.19,2.51
37.75,-4.25,1992,4,9,17.3,2.55,9.98,4.77,63.29,0.03,4.26,6.9,2.5
37.75,-3.75,1992,4,9,15.49,1.17,8.37,4.7,67.59,0.03,3.95,6.16,2.49
37.75,-3.25,1992,4,9,14.14,0.16,7.23,4.43,68.17,0.09,3.61,5.18,2.36
37.75,-2.75,1992,4,9,12.39,-0.28,6.12,4.2,68.33,0.26,3.99,5.52,2.45
37.75,-2.25,1992,4,9,12.64,1.25,7.0,4.24,65.02,0.5,4.7,6.55,2.56
38.25,-6.75,1992,4,9,19.12,4.48,11.48,4.93,61.31,0.01,4.89,6.85,2.73
38.25,-6.25,1992,4,9,18.19,3.4,10.57,4.73,61.03,0.03,4.75,6.94,2.59
38.25,-5.75,1992,4,9,18.08,3.4,10.49,4.71,60.36,0.06,4.78,7.19,2.53
38.25,-5.25,1992,4,9,18.03,3.28,10.45,4.7,60.36,0.08,4.75,7.38,2.52
38.25,-4.75,1992,4,9,17.75,2.98,10.21,4.71,61.46,0.07,4.67,7.51,2.56
38.25,-4.25,1992,4,9,17.09,2.47,9.68,4.75,63.95,0.06,4.54,7.43,2.62
38.25,-3.75,1992,4,9,16.1,1.81,8.92,4.85,68.0,0.04,4.34,6.87,2.7
